length,width_median,width_var,volume,surface_area,surface_to_volume,periplasm_volume,periplasm_fractional_volume,cell_id,date,carbon_source,run_no,temperature_C,overexpression,inducer,inducer_conc,image,strain
1.8429776390925223,0.7229841257148911,0.0008949109136286502,0.6576658468485396,4.185994953176084,6.364926768259138,0.09967706953278244,0.15156187600500115,0,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.6524379830267173,0.6791049988543895,0.0009017141943915009,0.8787533645265306,5.658900246612651,6.439691129560167,0.13499648666414354,0.15362272523062168,1,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
3.1973274550478363,0.6759842161368224,0.0017461783653033014,1.0666248739924005,6.790058955898415,6.365929692304169,0.16221169406237446,0.15207942175135342,2,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.4383589687981315,0.6724898812086337,0.00314603336615617,0.786461355550444,5.151494830808571,6.550219911572186,0.12274468318365828,0.1560721099865731,3,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.121531031107378,0.6388172837122308,0.001066592791134712,0.6117250733004527,4.257708445224652,6.960166635401998,0.10108822973557474,0.16525108115999132,4,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.3580453273401125,0.7656737045614653,0.00037900463976777674,0.9682323790529527,5.672124491495917,5.8582264074291075,0.1357351541577848,0.1401886128726144,5,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.758858515499027,0.7568573713961442,0.001320028044991401,0.6778101566612369,4.182103951146796,6.170022549893674,0.09967845203262682,0.14705954322612072,6,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.0749705611108986,0.7275792542295185,0.0003439446140054417,0.7618706465082131,4.7428798128173,6.22530850158718,0.1131346514728867,0.14849587917765655,7,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.8221741631653043,0.8016319048738981,0.003280569030494686,1.289509582776128,7.107365961602069,5.511681383786955,0.17063427231113537,0.132324935456303,9,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.725711959968023,0.7413415115090243,0.0008733412768159113,1.0698740066610128,6.348164201140098,5.93356242101085,0.1519620113032052,0.14203729631441922,10,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.7528690832811122,0.7422596509234435,0.0003521467013723611,0.6514299062791897,4.087475916847568,6.2746212254734255,0.09735317395492782,0.1494453555425259,11,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.181778515484474,0.768674505940549,0.005321540805508742,0.8935738819962652,5.268694424066351,5.896204589480573,0.1259896094880646,0.14099517905178788,12,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.3483652130015544,0.748698168153503,0.0011605919616510803,0.4837508487196717,3.1714961073916514,6.556052802357972,0.07523527821152298,0.1555248500558621,13,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.652395189758344,0.7034882502466666,0.0016945159456493533,0.939813658632837,5.861988370440979,6.237394313856339,0.1400258973820847,0.14899325637146282,14,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.8570591415201332,0.7779762023877028,0.0003437768497977551,0.7594984869940087,4.538809132981217,5.976060796309422,0.10836179837249882,0.1426754631222243,15,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.276031988377374,0.6378069796637778,0.001139742534174729,0.6592620637450783,4.560552942697257,6.917663238181894,0.10835796397954256,0.16436250459186458,16,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.2321757406463965,0.7745549006893925,0.0017063597538091646,0.9301209190831884,5.431633556361982,5.83970690791031,0.1299525869471595,0.13971579853859492,17,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.5469003603397624,0.6870632070820466,0.0009902598311259325,0.8593579148567568,5.497414958337434,6.397119131967008,0.13115095118951725,0.15261505005324622,18,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.8523292272335368,0.7525411424133959,0.006733127534343986,0.7123156539727151,4.379235497521386,6.147886085470095,0.10443168627446164,0.14660872001341957,19,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.0992257276385835,0.6468591197476896,8.362319084691382e-06,0.2903808410593922,2.2338111929509914,7.692694823809347,0.05248230009004137,0.1807360978037358,20,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.650420993181974,0.6715072217683064,0.008975904141733451,0.8593831033319433,5.591333838184301,6.506218026053749,0.13332620500415704,0.15514175748537934,21,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.432751687000903,0.6364997430336505,0.0013511801670801418,0.7065676821242948,4.864586024031591,6.884812519879511,0.11565363935735429,0.16368373799611352,22,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.6686382034808154,0.7387301084885516,0.000764004764962889,0.6096515012767962,3.87255732413471,6.352083634706704,0.09215252632321269,0.15115607216617558,23,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.1980898251844083,0.7221805753557725,0.0041766730541723945,0.8017756350581308,4.9870200189722595,6.219969528770587,0.11900701279823589,0.14842932061611921,24,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.8065590037281132,0.7542863261010742,0.002988784848801875,0.6949108844573862,4.280931296680179,6.16040328685152,0.10206052421697243,0.14686850717076522,25,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.4200658320899744,0.671894685357859,0.00022721270022440008,0.7786541279906989,5.108321925818341,6.560450580285578,0.12170244771315575,0.15629846852184093,26,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.1085019020832494,0.6709605778503591,0.000433615694164058,0.6664388544550074,4.444479157029714,6.668997654202302,0.10571996695526276,0.15863415863067767,27,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.0301924483757294,0.7274859251157068,0.00028018572924770087,0.7430756282651152,4.639932642923829,6.2442266526179075,0.11064907709559313,0.14890688496126486,28,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.0890745443300904,0.7498317700276674,0.002023416393223788,0.8121385604860211,4.921161834069806,6.059510129804397,0.11752031618530978,0.144704760866151,29,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.6227519142697044,0.6492164294198218,0.003539305554060729,0.796575669253756,5.349295472566721,6.7153638744427395,0.12737334184154703,0.1599011202047789,30,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.487821299292583,0.7923290885860371,0.002678455423628709,1.0964265521016292,6.192623189514373,5.648005493522899,0.14844046935904087,0.13538569371063694,31,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.4304420446463237,0.7033411439404316,0.0007647292236897342,0.8532047695272081,5.370332377849708,6.29430655998982,0.12817059039118817,0.15022254324974316,32,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.2720095398541065,0.7573041083194961,0.0016497482712562713,0.9096837943933096,5.405431101436588,5.9420989301470435,0.12925318394378837,0.14208583767284816,33,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.7867892123633378,0.6465855680790908,0.0003855655546947346,0.5159292381000791,3.6295200622404424,7.034918345791433,0.08602553119441786,0.16673901155749343,34,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.016953128433562,0.7276526586354825,0.001713631112673652,0.7378875791142969,4.610731145813126,6.248555032390558,0.10994470763124309,0.14899926593589255,35,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
3.032322638046673,0.666745258246775,0.0024099560159107324,0.98113223210841,6.35163037074067,6.473776075107935,0.15159310628538836,0.1545083336622439,36,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.8787617291652912,0.7438958014984958,0.0001385032501799465,0.708783921394874,4.390699199129318,6.194693568229512,0.10468335380567306,0.14769431225197394,37,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.958597419099168,0.7676298577838453,0.0017413547455470838,0.7880196371844977,4.723314994403911,5.993905191601271,0.11279538996637783,0.14313779079082675,38,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.651527626256466,0.7456155560978099,0.0018487003830640362,1.049232185421921,6.210992279449337,5.919559431882801,0.14866998179263524,0.14169407292138253,39,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.0857497781456975,0.7575224206323486,0.006166255671955524,0.8262295713565058,4.96372336944014,6.007680602971746,0.11857578217555509,0.14351432856715243,40,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.7121341557127776,0.7832693798528212,0.0016050725843442183,0.6991862352129165,4.213071338901669,6.02567831962353,0.10049251993506991,0.14372782940223058,41,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.373369929043442,0.7182499805446992,0.0006094505638252544,0.8646215022818758,5.355387876255141,6.193910123818812,0.12787976525604483,0.14790259659116672,42,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.1044738257157363,0.7634743712693358,0.0009251178798974198,0.8469278158103387,5.047634084520352,5.959934235588645,0.1206250988433808,0.14242665855527128,43,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.174068235423349,0.6546726929582223,0.0005318359235664174,0.6583738114436515,4.471438582770645,6.791641017685504,0.10629719459152087,0.161454165921997,44,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.645772209681237,0.7054748763891177,0.0004200251198017378,0.5513928751205269,3.6475491229924604,6.61515461583568,0.08663751506402834,0.15712483598031723,45,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.5515052201508739,0.7825010889778513,0.0022238074606116104,0.6206910896160683,3.81406477467021,6.144867935883242,0.09083425854233562,0.14634374499966096,46,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.9614726328456464,0.7274426932761947,0.001594031062004807,0.7144325646836569,4.482609547354504,6.274363416425952,0.10685101563414412,0.1495606736255879,47,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.605150096978029,0.7119881534071058,0.0008498587442763067,0.9427232797723859,5.82713917287745,6.181176701485905,0.13923074344491626,0.14768993874695932,48,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.7201334941929518,0.7837939345932451,0.0002544048189708414,0.7038983207669111,4.235590089905843,6.0173322835762475,0.10103875208497293,0.1435416864965514,49,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.640018468501592,0.7058865290551581,0.0015799363914866175,0.9410760461868583,5.854525901517541,6.221097567236429,0.13985892828492985,0.14861596876429234,50,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.7453776774970384,0.6386596824207209,0.00026659965179396403,0.81129128995373,5.508349290234773,6.789607331478843,0.13112964028444962,0.1616307754172096,51,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.512585977986304,0.6811255772185488,0.0008910595880579487,0.8327868681697641,5.376479490112369,6.456008968931497,0.12820659912506127,0.15394887218481726,52,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.7861738314859297,0.7125002117603757,0.001490081984085173,1.0161881465005498,6.2365309124854695,6.137181322142194,0.14910909223935698,0.14673374488065463,53,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.597657164287038,0.7311597591699208,0.0006578694177462223,0.9883467171746226,5.966834424833043,6.037187477983815,0.14270019372285236,0.14438272646950057,54,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.003597614292079,0.702525260263006,0.0028231977508909067,0.6858755518244022,4.422036501342442,6.447286959828204,0.10530290254150232,0.1535306255798165,55,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.8674594692311715,0.711338702731082,0.000875514461407841,0.6479219487328318,4.173279731182356,6.441022316567937,0.09933398475642918,0.153311652662332,56,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.8651511168733725,0.7637605368142415,0.0015592754332641096,0.7378742783009172,4.4752892702816425,6.065110821570807,0.10678582564264005,0.14472089457913187,57,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.8415056342481597,0.7125576940815985,0.0017752048288401383,0.6396326608704229,4.122331932915505,6.444842774766639,0.0981088565516599,0.1533831252740467,58,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
2.1061971775982373,0.6588407520151808,0.005211519015013679,0.6431715759925062,4.35942643509304,6.778014759694282,0.10362197144516905,0.16111093106884497,59,2021-02-03,acetate,1,37.0,none,noInd,0,210203153927.tif,malE-rbsB-KO
1.5410381782061178,0.6595533330406221,0.003930680269806439,0.45139218305945866,3.1931049298036265,7.073903912472099,0.07557222176373751,0.1674203156366643,0,2021-02-03,acetate,1,37.0,none,noInd,0,210203153850.tif,malE-rbsB-KO
1.8959792554512138,0.7721132839589105,0.0005802918303046434,0.767232592512077,4.599011318169211,5.9942856482557705,0.10980194535061238,0.143114286882806,1,2021-02-03,acetate,1,37.0,none,noInd,0,210203153850.tif,malE-rbsB-KO
