gene,localization,cyto_enrichment,peri_enrichment,relative_signal,fractional_peri,fractional_cyto
malE,periplasm,0.07366797745322924,14.420505581829438,195.74998636259306,0.0034603098309969257,1.7677190661905328e-05
sodA,cytoplasm,1.182431281447328,1.00575224999825,0.850579873671121,0.0033803177598592375,0.003974133252494811
grxC,cytoplasm,0.7199273908951033,4.9494972136067545,6.874995001166609,0.00331076975735667,0.00048156686030969756
yhjJ,periplasm,0.030218269431212096,20.749219584444,686.644866665077,0.003250953727900608,4.73454894331325e-06
ytfQ,periplasm,0.006154650596889585,22.90752950016778,3721.98699821314,0.0032419338504429173,8.710223469343961e-07
potF,periplasm,0.026038473772421404,20.819917590499543,799.5828700432862,0.0032343381641627565,4.045031835146321e-06
mlaC,periplasm,0.24312334717827058,18.318707143722374,75.34737965864772,0.0032027685930608903,4.2506701726996344e-05
ptrA,periplasm,0.010148228387738451,22.166091942713667,2184.2326656242526,0.003042784450785414,1.3930679174765423e-06
ydeN,periplasm,0.1271133427458111,20.245745721088877,159.27317529186809,0.0030247446958701334,1.8990923552112837e-05
aceA,cytoplasm,0.9606961335561398,0.2315802740257636,0.24105465395029702,0.0030014829066371427,0.012451462178597961
aphA,periplasm,0.0607812752229765,24.951627196817423,410.5150328827787,0.002993412489964472,7.2918462180147044e-06
gpmA,cytoplasm,1.3815692317159773,1.5448420269446972,1.118179235235231,0.002913895149219294,0.0026059285107421074
glyA,cytoplasm,1.3637668930669997,0.8510779699582682,0.6240641082320628,0.002909859940882909,0.004662758044404079
osmY,periplasm,0.03129075686364452,15.057422747416094,481.20992448446367,0.002904637906565399,6.036113884553057e-06
talA,cytoplasm,1.00156692711638,0.7211921568884173,0.7200638692861073,0.0028699825879121674,0.003985733363843895
opgG,periplasm,0.5633351662694536,12.883398669546875,22.869864054225417,0.0028581143280995173,0.00012497294786373923
trxA,cytoplasm,0.7756156408249412,1.3001898979078004,1.6763327471386786,0.002836276730044056,0.0016919533039519022
ushA,periplasm,0.0225632734991883,24.356508590988387,1079.4758389940448,0.002834140443277811,2.6254783487501903e-06
ompA,membrane,0.7868508006798641,0.20272725381829432,0.25764382986346523,0.0027982982986433547,0.01086111124852582
cpxP,periplasm,0.0,38.974596713466084,inf,0.002743229573112393,0.0
ugpB,periplasm,0.02740410507475826,21.435314186360866,782.1935482981633,0.0027012159333753057,3.453385596509207e-06
rcnB,cytoplasm,0.08416630118807993,32.0976176150346,381.3594890347924,0.0026641869627596244,6.986025100627728e-06
yahO,periplasm,0.03856582421431969,9.522022728401343,246.9031304889308,0.0026489955901993034,1.0728886203077379e-05
aspC,cytoplasm,0.9120556826214704,0.7267817294915963,0.7968611383491941,0.0026468593034330587,0.0033216067091894914
yggN,periplasm,0.12305337439686709,12.21749438527612,99.2861385976521,0.0026072193156585224,2.625965066708896e-05
uspA,cytoplasm,4.188421464859502,7.741834647536276,1.8483895931891305,0.0026062698548735023,0.0014100219263714628
ridA,cytoplasm,0.5552357509542944,1.0299421918397338,1.8549637520090376,0.0025314998180534245,0.00136471659638182
pck,cytoplasm,0.9856026354573323,1.1737620630882015,1.1909079996966128,0.002505864376857883,0.002104162855146039
rplL,cytoplasm,0.9110463691632553,0.15605003735226855,0.17128660256402944,0.0024697848670272218,0.014419019526667184
yfgD,cytoplasm,0.9974154903458493,0.8851697227545795,0.8874633804290035,0.0024685980410459967,0.002781633693834968
fusA,cytoplasm,1.0656604484340797,0.5007586196785202,0.4699044807512123,0.0024548308596632064,0.005224106090111747
crr,cytoplasm,1.0280406698809004,1.113748931225151,1.0833704967666111,0.0023897927958895335,0.002205886908515622
ytfJ,periplasm,0.032961354244241826,12.236689173496721,371.24351999688866,0.0023881312395156984,6.4327890208985e-06
fbaA,cytoplasm,1.1694540241118623,0.7434307743932909,0.635707568715997,0.00235644298581578,0.0037068034136754527
eno,cytoplasm,0.9098712662606232,0.9384449694512625,1.031404116439539,0.002311723382841396,0.002241336199841422
msrB,cytoplasm,0.9485698244518919,1.922234380724426,2.0264553343083023,0.002304436271316372,0.0011371759506867958
rbsK,cytoplasm,1.482589264423281,3.048059423208046,2.055902802178811,0.0022625413141775384,0.0011005098644642807
ompT,membrane,0.9691425569376483,0.5943335420789457,0.6132570877466722,0.0022332267124400692,0.003641583207208823
gltA,cytoplasm,1.6508036451681445,0.3599025414518436,0.21801656575284903,0.0022055499305568254,0.010116432771705576
opgD,periplasm,0.06713901953665172,48.9664544333392,729.3293046468757,0.0021377346939869244,2.9310966669877143e-06
ygiW,periplasm,0.11544955128660932,24.057255849388554,208.3789463127943,0.002083710375319424,9.999620461616115e-06
pgk,cytoplasm,0.9282476218983335,0.5644954376159173,0.6081302276449502,0.0020132603850711575,0.0033105744354588744
tpiA,cytoplasm,0.9951762197206102,1.3038561835913391,1.3101761856381466,0.0020057359083498283,0.0015308902194500628
groS,cytoplasm,1.0400444654733167,0.6065202778683905,0.5831676413876857,0.0019604228923848824,0.003361679821123009
ptsI,cytoplasm,0.8298782029932719,0.17532623103249848,0.21126742502709148,0.0019585239708148424,0.009270354720154774
ptsH,cytoplasm,1.4878173279411204,2.0754996563207344,1.3949962924500037,0.0019414574132041922,0.0013917294430900958
tsf,cytoplasm,0.9427028095384276,0.5101966207011353,0.5412062163588344,0.0019093181656312738,0.0035278940040210922
lsrB,periplasm,0.009157306398971998,19.308283820793424,2108.5112782685724,0.0018957408764055674,8.990897492197795e-07
flu,membrane,0.8240361405424699,0.577903226212563,0.7013081074722335,0.0018925839192953705,0.0026986482818755985
ydcS,periplasm,0.0,18.490482984032013,inf,0.001889379489145953,0.0
purC,cytoplasm,1.1054881698200443,1.156202849723879,1.045875370979402,0.0018890709143908166,0.0018062103447582007
treA,periplasm,0.05972257486412323,17.39714571487592,291.299324492568,0.0018658328616775362,6.405208336571819e-06
pspE,periplasm,0.16253476470315584,10.574943300147977,65.06265486932256,0.001863031952361697,2.863442870727564e-05
sodB,cytoplasm,1.0656349039286779,1.2070049903534181,1.1326627777520717,0.0018579760736814604,0.0016403612003290818
ppiA,periplasm,0.22197352974888793,13.809308442772595,62.21150989667397,0.001846819909457525,2.9686145096379698e-05
pqqL,cytoplasm,0.08173819915801502,23.842519946731354,291.693726951818,0.0018112151300193734,6.209304358192626e-06
osmF,periplasm,0.027776503404139116,19.79516214701583,712.6585322494572,0.0017844403358818284,2.5039205385633515e-06
acnB,cytoplasm,0.9776590092242632,0.19662135001652153,0.20111444599946296,0.0017181442365679994,0.008543116970188145
gsiB,periplasm,0.4215617831786016,8.907331224153458,21.12936129312206,0.0016936956213537834,8.015839181589971e-05
alsB,periplasm,0.012389813427214883,18.883938049292578,1524.1503159210617,0.0016400036139610301,1.0760117272094368e-06
lptA,periplasm,0.4377585753065351,15.753533885349308,35.98680819517491,0.001633167496308906,4.5382393666351335e-05
talB,cytoplasm,0.9087594256710588,0.7865435368484661,0.8655134842399634,0.0015991768002052687,0.0018476624909079952
aldA,cytoplasm,1.1358789126444895,0.18822924855945128,0.16571242450590662,0.0015838667450468955,0.009557923914090343
bglX,periplasm,0.027825395045058432,23.723539773431124,852.5859106407992,0.0015714525452827034,1.8431603497899794e-06
skp,periplasm,1.0178159322606568,0.7954142427752535,0.7814912476449155,0.0015629548712568443,0.0019999646521530853
metE,cytoplasm,1.1939137699291877,0.19306744164770884,0.16170970342285262,0.0015481670195302021,0.009573742247748238
borD,membrane,2.1631458772832475,1.333813606020634,0.6166082556095598,0.0014992460525821596,0.002431440122545961
fliD,periplasm,0.6839335087811045,8.708945669941647,12.733614537270723,0.0014757706346725742,0.0001158956579338144
bamC,membrane,0.7626128325701877,1.4699084020305817,1.9274635034354701,0.001469504193491502,0.0007624031224831438
bepA,periplasm,0.319093244810798,12.121088671858294,37.98603972028718,0.0014534108331853823,3.826170993048165e-05
ddpA,periplasm,0.005323569027678042,19.34480982142945,3633.80463761301,0.001429413211844066,3.9336545422624187e-07
ilvN,cytoplasm,4.3980209728397215,2.126477467292078,0.48350780508421504,0.0014281314397842988,0.0029536884922375843
glpQ,periplasm,0.10826685812567938,30.292821753189465,279.7977356840323,0.0014181146285023674,5.068356343325824e-06
osmE,membrane,1.4985824529111145,1.7566074313732771,1.1721793672152834,0.0014115158760465484,0.0012041807896686072
ydgH,periplasm,0.754589319782469,1.562795767084655,2.071054712959857,0.001397535065987163,0.0006747938899160562
dnaK,cytoplasm,1.0436198537344534,0.35852652272580576,0.3435413014067017,0.0013892035475985773,0.004043774480419655
dksA,cytoplasm,1.0296372329046088,1.4700628936264593,1.427748382291313,0.001382177537789469,0.0009680820198663368
prc,membrane,0.5191047503261474,10.016397290863488,19.29552230945739,0.0013754601027354974,7.128390103549245e-05
flgL,periplasm,0.46739339746145914,6.018163944915527,12.876014033578167,0.0013620252326274538,0.00010578003635873291
fabD,cytoplasm,0.745074079484104,1.2443694906462748,1.6701285481678376,0.0013606959875284658,0.0008147253030439931
adk,cytoplasm,1.0599507563547785,0.9307616996527716,0.8781178692241378,0.0013562335218388916,0.0015444777624639314
rpsA,cytoplasm,1.5739111832584773,0.3429249408061105,0.2178807447674087,0.0013235483343146317,0.006074645722950606
ynjE,periplasm,0.012062019643707777,19.02463742131549,1577.2348232942732,0.0013077872852833591,8.291646024856746e-07
leuC,cytoplasm,1.1418620126503642,1.1674582572949488,1.0224162327505522,0.0012853325377176253,0.001257151927507805
sodC,periplasm,0.0,55.53480187561351,inf,0.0012234039580149285,0.0
ppiB,cytoplasm,1.113972772324022,1.3698089823221176,1.229661097967734,0.001219439959237475,0.0009916878408635097
ybgS,periplasm,0.0,15.972788139065988,inf,0.001210396345260174,0.0
yifE,cytoplasm,1.3849837519609192,1.1586236156112941,0.8365611610756193,0.0011953473918176161,0.0014288822472712968
yedF,cytoplasm,0.6595984567353286,3.22000611821777,4.881767210546755,0.0011829331920535243,0.00024231659172478984
fepB,periplasm,0.06269227827760193,17.033573591576342,271.70130133334027,0.001166483783953047,4.293257994086423e-06
rseB,periplasm,0.3703900925337594,9.856825085870883,26.612010646511767,0.0011595764567420915,4.357342525316048e-05
cspG,cytoplasm,0.2970124664011152,0.5388103523487896,1.8141001247440114,0.0011584371038000875,0.0006385739618222864
dapD,cytoplasm,0.7546657130056666,0.5600763196627212,0.7421515381056084,0.0011516247226675737,0.0015517379720146817
bcp,cytoplasm,0.7249834785804048,2.124086420703974,2.929841139087973,0.0011468536822228628,0.00039143886230632484
iscU,cytoplasm,0.8744059995020426,1.1999372310348118,1.372288424048043,0.0011002826307177603,0.0008017867173083725
ilvE,cytoplasm,1.2127057446165062,0.5227827452795191,0.4310878773356835,0.0010929955191927361,0.0025354355263895122
yaiA,cytoplasm,1.076976923921519,72.59981152435344,67.41074011131171,0.0010871325988452425,1.6126993963426588e-05
ppa,cytoplasm,1.6994723609894096,0.6411043559151375,0.37723729472240153,0.001075454231189476,0.002850869323460908
ymgD,periplasm,0.0,6.613449936935093,inf,0.0010350546747870035,0.0
glcB,cytoplasm,0.8490431018289211,0.6012851753892504,0.7081915795488167,0.0009805556257269934,0.001384590913029067
efeO,periplasm,0.033312171163629035,21.628282290423577,649.260661641827,0.000959976063211689,1.4785680388892436e-06
fumA,cytoplasm,1.2464534634577928,0.3548804670941278,0.28471216735974414,0.0009526652151670546,0.003346064286614515
slyB,membrane,0.8589759389591501,0.4409611200375833,0.5133567775738987,0.0009501966171260628,0.001850947837129276
luxS,cytoplasm,1.3602071740907773,2.413174105926679,1.774122465969018,0.000944666008053316,0.0005324694468244296
gcvH,cytoplasm,inf,inf,1.8675009163753626,0.0009306851979939309,0.000498358629885066
coaD,cytoplasm,1.016220517423792,1.1608515823901782,1.1423225200501153,0.0009285014381883647,0.0008128189910390894
ykfB,periplasm,0.0,84.63290551849178,inf,0.0009173215374448189,0.0
yggX,cytoplasm,1.2984977195151883,1.7959308930350415,1.3830835942519613,0.0008815743388889046,0.0006373977267554119
grxB,cytoplasm,0.8513853376509934,0.9579418044497975,1.1251565678741868,0.000871605000646194,0.0007746521911105757
slt,periplasm,0.44175425714468997,8.295781299367912,18.77917680519546,0.0008630598535810137,4.5958343250820185e-05
grxD,cytoplasm,0.9258501711330377,0.8266441821126254,0.8928487652607916,0.0008567459393607206,0.0009595644555889309
mipA,membrane,2.052818941932398,1.9669106343735732,0.9581510547257733,0.000843975691802171,0.0008808378257682138
hinT,cytoplasm,0.7698124402694001,0.7887471705745712,1.0245965501655765,0.0008374244123855728,0.0008173211321570853
cyoA,membrane,0.8885191500249942,0.35696939559365315,0.40175768365106324,0.0008050003265772285,0.002003696156503112
glcG,cytoplasm,0.9836478081289604,0.9317202194431062,0.9472091654586942,0.0007946512040205502,0.0008389395214896738
mppA,periplasm,0.6867348533551204,3.962536748041565,5.770111606658881,0.0007872928829365947,0.00013644326775725363
rpiA,cytoplasm,0.6159019822449953,0.8454419757356072,1.3726891617622767,0.0007800769809705025,0.0005682837766191941
leuB,cytoplasm,0.9956206006623218,0.7031040310409806,0.7061967486141318,0.0007626543755653946,0.0010799460307089454
ftsP,periplasm,0.023682386282146268,20.65039221664505,871.972611654131,0.0007363068387811387,8.444150985251308e-07
nfuA,cytoplasm,0.9569425629432489,0.49817895230721065,0.5205944134985194,0.0007336483485831627,0.0014092512896034931
eda,cytoplasm,0.8095220956784173,0.9575424233082039,1.1828490271235137,0.0007333635103476367,0.0006199975597317361
osmC,cytoplasm,0.9935184384399207,1.314587407106852,1.3231635732609976,0.0007333635103476367,0.0005542500754764798
yebC,cytoplasm,0.7532514171177892,0.8042553807840661,1.0677117394102442,0.0007267647578917173,0.0006806750652504292
cueO,periplasm,0.08062349506250305,19.6797699966628,244.09472674691335,0.0007106239245464768,2.911262910170438e-06
serC,cytoplasm,1.214250479407689,0.5599863949075294,0.46117864839607936,0.000706612452729702,0.0015321881340066592
ilvC,cytoplasm,1.1471141482576228,0.11133405032470531,0.09705577295320877,0.0007052357345914931,0.007266293525182597
ydcY,cytoplasm,inf,inf,5.146235553277227,0.0006959072823786661,0.0001352264728604384
sbp,periplasm,0.0,22.22452533260057,inf,0.0006923705409545016,0.0
sad,cytoplasm,0.7670035334774264,0.5182958828582069,0.6757411931446609,0.0006848698007528833,0.0010135090293456007
ybgJ,cytoplasm,1.1016259425242396,0.6032108724677065,0.5475641496654694,0.0006840627590856264,0.0012492833205087475
fabI,cytoplasm,1.121605003968176,0.3559168714115299,0.31732817716782274,0.0006734762713326429,0.0021223336589377847
ynjB,periplasm,0.0,17.966884059155273,inf,0.0006476984110194389,0.0
yoaB,cytoplasm,2.632976627699617,3.0305059363324607,1.1509809485016802,0.0006470812615091659,0.0005621998021353184
fabB,cytoplasm,0.9126413130958558,0.3823169532221992,0.4189126086406347,0.0006368745580701503,0.0015203041038482916
dsbG,periplasm,0.4109364546715321,12.917545968807632,31.434412357338378,0.0006356639955693149,2.0221914389340217e-05
nmpC,membrane,1.259290613769675,0.03308581885062761,0.026273378431357887,0.0006258845494835884,0.023822004890569404
minD,cytoplasm,0.8749962421208588,0.580397514077948,0.6633142934090231,0.0006236058435995804,0.0009401362970706299
efp,cytoplasm,0.9922068052940385,0.6372972872345761,0.6423028786279231,0.0006218018681080824,0.0009680820198663368
tesA,periplasm,0.10556095002254129,16.71775730328417,158.37065979146922,0.0006212796646762511,3.922946747170886e-06
ggt,periplasm,0.053166723650653724,29.686838517510004,558.3725397971741,0.000612592098493408,1.0971028387533684e-06
thrC,cytoplasm,0.9479313462430927,0.9286152942155043,0.9796229419945409,0.0006106219673644362,0.0006233234657828572
cspA,cytoplasm,1.0010192083646177,1.6887428072206228,1.687023378881561,0.0006095538239813639,0.0003613191326284271
yggE,periplasm,0.8950964700268271,4.380148331695942,4.89349302379068,0.0006061357651552516,0.00012386566450762332
fldA,cytoplasm,1.6566437931725306,1.455001249759915,0.8782824984805797,0.0006036671671141594,0.0006873268773526716
fklB,cytoplasm,0.7438735620347458,0.4457613177059944,0.5992433935771108,0.0005944811340191958,0.0009920528793325744
leuD,cytoplasm,0.6802090400594392,0.707278010203536,1.0397950755575542,0.000593935194067754,0.0005712040843714102
ppsA,cytoplasm,0.8342636779425718,0.21145283905644188,0.2534604402026929,0.0005813311021466782,0.0022935772607424903
ygiS,periplasm,0.0692944232298918,16.151055599581976,233.07872187634914,0.0005783165641542445,2.4812070338237396e-06
eco,periplasm,0.0,28.05661428894561,inf,0.0005601106536014903,0.0
asd,cytoplasm,1.4023818736136695,0.6976100722288276,0.49744658381188295,0.0005457500592281374,0.0010971028387532782
greA,cytoplasm,1.1719207778406149,1.3040248931878888,1.112724441656107,0.0005335494881406398,0.000479498308985232
frr,cytoplasm,0.7695360273200538,0.7094392944273626,0.9219052380146764,0.0005288021842155395,0.0005735971143349998
fabA,cytoplasm,0.5795721240445127,0.5654807299662834,0.9756865565239864,0.0005131123447430985,0.0005258987543818679
lpcA,cytoplasm,0.7294856131836696,1.1038656677301948,1.5132110185321284,0.000512044201360026,0.00033838254882437226
flgM,cytoplasm,0.640035102745327,2.648097997587205,4.137426191514524,0.0005118305726833313,0.00012370748117103533
gstA,cytoplasm,1.529527996508785,1.256043227262726,0.8211966241413691,0.000502478383950894,0.0006118855937532352
pgl,cytoplasm,1.1305886683804172,1.9864859698994688,1.757036865357173,0.0005023834378724522,0.00028592652082477896
yjjA,periplasm,0.16069069719617463,8.830386946245218,54.95269545980558,0.000500626935420175,9.110143392080776e-06
tktA,cytoplasm,1.2392157376452706,0.30819785219970225,0.2487039526994168,0.0004934347699736934,0.001984024639005468
purM,cytoplasm,1.2919919338806636,1.10004848765384,0.8514360336211256,0.00047850449912928823,0.000561997002985916
hdeB,periplasm,0.0,19.794155217791957,inf,0.0004699356155444974,0.0
hupA,cytoplasm,0.954147293139598,0.06250289676212854,0.06550654936772321,0.0004686301069650196,0.007153942796381302
yjeI,membrane,0.8108098176403288,0.8068743987539838,0.9951463107615074,0.0004666362393165377,0.0004689121933833605
erpA,cytoplasm,0.42281506032424904,0.6190063540696732,1.4640120756223034,0.00046338433612779894,0.00031651674452946675
fepA,membrane,1.0132215206699966,0.7745179075094647,0.7644112286494978,0.00046336059960818847,0.0006061666577384242
bamA,membrane,1.025269494767815,0.5595217667657674,0.5457314097621505,0.00046250608490171056,0.00084749764559692
prs,cytoplasm,1.0370380197716509,0.2604957612350913,0.25119210315206264,0.0004609394746064174,0.0018350078239815577
sspA,cytoplasm,0.9645316886997994,0.830745707134755,0.8612943637493242,0.0004555038116122128,0.0005288596219640247
yciN,cytoplasm,0.663404107851615,2.026770051435347,3.0551062730058933,0.00045367609960100406,0.00014849764920113104
crl,cytoplasm,0.8167272339589575,0.6018702954627803,0.7369293816067675,0.00044933231650958247,0.0006097359227689886
rpoZ,cytoplasm,1.1030835749886434,0.4394368680606195,0.3983713274537187,0.0004465551437133538,0.0011209520187298943
mtn,cytoplasm,0.7001479152838478,1.2480252813205874,1.7825165998168029,0.00043729790105945845,0.00024532613110273503
wrbA,cytoplasm,0.6693405306786948,0.5221114667831817,0.7800386243662453,0.00043081783120169163,0.0005523032036416355
pflB,cytoplasm,1.1034962838996267,0.22572331877523497,0.2045528581007588,0.00042908506526902505,0.002097673282363359
deoB,cytoplasm,1.2510834138948412,1.9675035992492118,1.5726398235302548,0.0004255483238448605,0.00027059490512556877
yjcO,periplasm,0.0,39.22349151424949,inf,0.0004222489476169008,0.0
yajQ,cytoplasm,0.8739905488593327,0.6306010388373074,0.7215192883496518,0.0004209434390375233,0.000583412593169002
malM,periplasm,0.24179362575293512,5.772348958755184,23.873040245706783,0.0004204687086450133,1.7612700532376828e-05
yebF,periplasm,0.0831874458781076,6.029289582644459,72.47835919231154,0.0004196141939385354,5.789510118808646e-06
sucB,cytoplasm,1.1834014765678644,0.03447553546069806,0.029132577695174938,0.0004196141939385354,0.014403606791308194
bamB,membrane,1.602821617757542,0.9236715099991298,0.5762784203593472,0.00041752538021151133,0.0007245202413638134
ompW,membrane,0.650826098387145,0.24852771575222302,0.38186501181823523,0.00041546030300409776,0.001087976877027565
panD,cytoplasm,1.9672313420733238,2.4236476447357753,1.232009470823813,0.0004091701253033149,0.00033211605510606454
nfsB,cytoplasm,0.7772679252583226,0.787358032740868,1.0129815050314757,0.000406701527262323,0.00040148958815362166
grcA,cytoplasm,0.9328524556285297,1.155370633128655,1.2385352326163939,0.000406369215987576,0.0003281046879297288
udp,cytoplasm,0.9259531802395711,0.49384998175703043,0.5333422815495455,0.00040482634221189327,0.0007590366566020819
hyi,cytoplasm,0.8940955677813207,0.8975077036429469,1.0038162988214931,0.00040401930054463625,0.000402483303985964
spy,periplasm,0.5978487622051569,6.295664225016936,10.530529831316311,0.00040306983975961627,3.8276311469242824e-05
yeeN,cytoplasm,1.1769437183165963,1.4603546499477535,1.2408024506358935,0.0004027850015240902,0.0003246165425589453
can,cytoplasm,0.9474832818486917,0.6096066831112942,0.6433957145099741,0.00040271379196515856,0.0006259192948959494
purA,cytoplasm,0.8859112627442736,0.4390534547054292,0.4955952962437572,0.0004022865346119697,0.0008117238756319958
ettA,cytoplasm,0.9475000760651414,0.6099010167123888,0.6436949527700699,0.0004000553017671826,0.0006214982734377346
ydhR,cytoplasm,0.6366290516554298,1.389650933241287,2.1828267648605895,0.00039552162651867686,0.00018119698406022505
yfbU,cytoplasm,1.1795117002856277,0.7121086332849749,0.6037317248421804,0.0003948570039691828,0.0006540272570112184
trpA,cytoplasm,0.960190922560328,0.5795469192986876,0.6035746700805487,0.00039110663386832356,0.0006479838423572834
yaiE,cytoplasm,0.7211554743209584,0.8783670021095868,1.2179994930173124,0.00038507755788345634,0.00031615576204347643
ygfZ,cytoplasm,1.2094500424703811,0.9372328467584556,0.7749248119782574,0.0003800928887621513,0.0004904900228860084
nanM,periplasm,0.0,53.1412868360006,inf,0.0003780990211136693,0.0
gloA,cytoplasm,0.7054528172952333,0.5104550783387848,0.7235850021776273,0.0003762475725828502,0.0005199770192175542
glxR,cytoplasm,0.7623986933188771,0.621633525567743,0.8153654131562653,0.00037472843532677794,0.0004595834325081447
ilvD,cytoplasm,0.8294750633395994,0.16129062107161504,0.19444902951299484,0.0003741112858165049,0.0019239555309351823
apt,cytoplasm,0.767006457210026,0.9912930981541945,1.2924181913148522,0.00037268709463897484,0.0002883641666013835
