lower,upper,quantity,interval,growth_rate_hr
0.6416779404682275,0.6416779404682275,width,median,0.14013377926421405
2.8426529363712376,3.3002744009030103,alpha,95%,0.14013377926421405
2.9223339313545154,3.215927700125418,alpha,75%,0.14013377926421405
3.0286047635869564,3.1037173861204015,alpha,25%,0.14013377926421405
3.067559281605351,3.067559281605351,alpha,median,0.14013377926421405
1.6874897297658864,2.0645916417224077,length,95%,0.14013377926421405
1.7763594451923077,2.0151578484113712,length,75%,0.14013377926421405
1.879904047867893,1.9396764255434782,length,25%,0.14013377926421405
1.910385727424749,1.910385727424749,length,median,0.14013377926421405
6.627328275602007,7.2477247359531765,sav,95%,0.14013377926421405
6.703047972408027,7.076650835284281,sav,75%,0.14013377926421405
6.81007618687291,6.899694234949832,sav,25%,0.14013377926421405
6.853019359531773,6.853019359531773,sav,median,0.14013377926421405
0.5955810588127092,0.6783798775083612,width,95%,0.14816053511705685
0.6129689242474916,0.665771252173913,width,75%,0.14816053511705685
0.6362674102006689,0.6494586760451505,width,25%,0.14816053511705685
0.6431018219063546,0.6431018219063546,width,median,0.14816053511705685
2.8480944464715723,3.3012319533110364,alpha,95%,0.14816053511705685
2.9261430954431438,3.2175298914214046,alpha,75%,0.14816053511705685
3.0319972635451506,3.106430824247491,alpha,25%,0.14816053511705685
3.0700073401337793,3.0700073401337793,alpha,median,0.14816053511705685
1.6958676193979934,2.0701959816220734,length,95%,0.14816053511705685
1.7845827721153844,2.021088952048495,length,75%,0.14816053511705685
1.8872593589046822,1.9460250841973246,length,25%,0.14816053511705685
1.9169827518394649,1.9169827518394649,length,median,0.14816053511705685
6.619645985183946,7.233908975752508,sav,95%,0.14816053511705685
6.693997374498328,7.064948643812709,sav,75%,0.14816053511705685
6.800347637959867,6.889504947324415,sav,25%,0.14816053511705685
6.842880668896321,6.842880668896321,sav,median,0.14816053511705685
0.5973422634280936,0.6795626679431438,width,95%,0.15618729096989967
0.6146715558946488,0.6670168155100334,width,75%,0.15618729096989967
0.6377971634615385,0.6508444004598661,width,25%,0.15618729096989967
0.6445630379598661,0.6445630379598661,width,median,0.15618729096989967
2.853181483896321,3.3025049544481604,alpha,95%,0.15618729096989967
2.9298719895903007,3.2188656661789294,alpha,75%,0.15618729096989967
3.035096627006689,3.1089624658026755,alpha,25%,0.15618729096989967
3.0724527859531774,3.0724527859531774,alpha,median,0.15618729096989967
1.7043422488294315,2.0758882886287626,length,95%,0.15618729096989967
1.7931216596989965,2.0268531725334444,length,75%,0.15618729096989967
1.8944772955685618,1.9523984924331104,length,25%,0.15618729096989967
1.9237619035117057,1.9237619035117057,length,median,0.15618729096989967
6.610851947474917,7.221026158862876,sav,95%,0.15618729096989967
6.684685107859532,7.052764030518394,sav,75%,0.15618729096989967
