lower,upper,quantity,interval,growth_rate_hr
0.0656694,0.14404925000000002,phi_peri_rep,50%,0.04034034034034034
0.080451725,0.116748375,phi_peri_rep,25%,0.04034034034034034
0.09034821,0.10357595000000001,phi_peri_rep,10%,0.04034034034034034
0.09691335,0.09691335,phi_peri_rep,median,0.04034034034034034
0.02690913,0.34737632500000004,phi_peri_rep,95%,0.04344344344344345
0.0484867,0.192555375,phi_peri_rep,75%,0.04344344344344345
0.064549975,0.14384,phi_peri_rep,50%,0.04344344344344345
0.078375975,0.116090375,phi_peri_rep,25%,0.04344344344344345
0.087750115,0.10280115,phi_peri_rep,10%,0.04344344344344345
0.09482815,0.09482815,phi_peri_rep,median,0.04344344344344345
0.02583326,0.3276508750000002,phi_peri_rep,95%,0.046546546546546545
0.0468537875,0.190143625,phi_peri_rep,75%,0.046546546546546545
