value,kde,parameter,strain,carbon_source,overexpression,inducer_conc_ng_mL
0.08290840799999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.08331087599999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.083713344,0.0,phi_peri,lpp14,acetate,none,0.0
0.084115812,0.0,phi_peri,lpp14,acetate,none,0.0
0.08451827999999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.08492074799999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.085323216,0.0,phi_peri,lpp14,acetate,none,0.0
0.085725684,0.0,phi_peri,lpp14,acetate,none,0.0
0.086128152,0.0,phi_peri,lpp14,acetate,none,0.0
0.08653061999999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.08693308799999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.087335556,0.0,phi_peri,lpp14,acetate,none,0.0
0.087738024,0.0,phi_peri,lpp14,acetate,none,0.0
0.08814049199999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.08854295999999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.08894542799999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.089347896,0.0,phi_peri,lpp14,acetate,none,0.0
0.089750364,0.0,phi_peri,lpp14,acetate,none,0.0
0.09015283199999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.09055529999999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.090957768,0.0,phi_peri,lpp14,acetate,none,0.0
0.091360236,0.0,phi_peri,lpp14,acetate,none,0.0
0.09176270399999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.09216517199999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.09256763999999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.092970108,0.0,phi_peri,lpp14,acetate,none,0.0
0.093372576,0.0,phi_peri,lpp14,acetate,none,0.0
0.09377504399999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.09417751199999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.09457998,0.0,phi_peri,lpp14,acetate,none,0.0
0.094982448,0.0,phi_peri,lpp14,acetate,none,0.0
0.09538491599999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.09578738399999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.09618985199999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.09659232,0.0,phi_peri,lpp14,acetate,none,0.0
0.096994788,0.0,phi_peri,lpp14,acetate,none,0.0
0.09739725599999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.09779972399999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.098202192,0.0,phi_peri,lpp14,acetate,none,0.0
0.09860466,0.0,phi_peri,lpp14,acetate,none,0.0
0.09900712799999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.09940959599999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.09981206399999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.100214532,0.0,phi_peri,lpp14,acetate,none,0.0
0.100617,0.0,phi_peri,lpp14,acetate,none,0.0
0.10101946799999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.10142193599999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.101824404,0.0,phi_peri,lpp14,acetate,none,0.0
0.102226872,0.0,phi_peri,lpp14,acetate,none,0.0
0.10262933999999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.10303180799999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.10343427599999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.103836744,0.0,phi_peri,lpp14,acetate,none,0.0
0.104239212,0.0,phi_peri,lpp14,acetate,none,0.0
0.10464167999999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.10504414799999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.10544661599999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.105849084,0.0,phi_peri,lpp14,acetate,none,0.0
0.10625155199999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.10665401999999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.10705648799999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.107458956,0.0,phi_peri,lpp14,acetate,none,0.0
0.107861424,0.0,phi_peri,lpp14,acetate,none,0.0
0.10826389199999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.10866635999999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.10906882799999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.109471296,0.0,phi_peri,lpp14,acetate,none,0.0
0.10987376399999998,0.0,phi_peri,lpp14,acetate,none,0.0
0.11027623199999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.11067869999999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.111081168,0.0,phi_peri,lpp14,acetate,none,0.0
0.111483636,0.0,phi_peri,lpp14,acetate,none,0.0
0.11188610399999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.11228857199999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.11269103999999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.113093508,0.0,phi_peri,lpp14,acetate,none,0.0
0.11349597599999998,0.0,phi_peri,lpp14,acetate,none,0.0
0.11389844399999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.11430091199999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.11470338,0.0,phi_peri,lpp14,acetate,none,0.0
0.115105848,0.0,phi_peri,lpp14,acetate,none,0.0
0.11550831599999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.11591078399999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.11631325199999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.11671572,0.0,phi_peri,lpp14,acetate,none,0.0
0.11711818799999998,0.0,phi_peri,lpp14,acetate,none,0.0
0.11752065599999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.11792312399999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.118325592,0.0,phi_peri,lpp14,acetate,none,0.0
0.11872806,0.0,phi_peri,lpp14,acetate,none,0.0
0.11913052799999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.11953299599999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.11993546399999999,0.0,phi_peri,lpp14,acetate,none,0.0
0.120337932,0.0,phi_peri,lpp14,acetate,none,0.0
0.1207404,0.0,phi_peri,lpp14,acetate,none,0.0
0.000402468,0.0,phi_peri,lpp14,glucose,none,0.0
0.000804936,0.0,phi_peri,lpp14,glucose,none,0.0
0.001207404,0.0,phi_peri,lpp14,glucose,none,0.0
0.0016098719999999998,0.0,phi_peri,lpp14,glucose,none,0.0
0.0020123399999999996,0.0,phi_peri,lpp14,glucose,none,0.0
0.0024148079999999996,0.0,phi_peri,lpp14,glucose,none,0.0
0.0028172759999999996,0.0,phi_peri,lpp14,glucose,none,0.0
0.0032197439999999996,0.0,phi_peri,lpp14,glucose,none,0.0
0.0036222119999999997,0.0,phi_peri,lpp14,glucose,none,0.0
0.004024679999999999,0.0,phi_peri,lpp14,glucose,none,0.0
0.004427147999999999,0.0,phi_peri,lpp14,glucose,none,0.0
0.004829616,0.0,phi_peri,lpp14,glucose,none,0.0
0.005232084,0.0,phi_peri,lpp14,glucose,none,0.0
0.005634551999999999,0.0,phi_peri,lpp14,glucose,none,0.0
0.006037019999999999,0.0,phi_peri,lpp14,glucose,none,0.0
0.006439488,0.0,phi_peri,lpp14,glucose,none,0.0
0.006841956,0.0,phi_peri,lpp14,glucose,none,0.0
0.007244423999999999,0.0,phi_peri,lpp14,glucose,none,0.0
0.007646891999999999,0.0,phi_peri,lpp14,glucose,none,0.0
0.008049359999999998,0.0,phi_peri,lpp14,glucose,none,0.0
0.008451827999999998,0.0,phi_peri,lpp14,glucose,none,0.0
0.008854296,0.0,phi_peri,lpp14,glucose,none,0.0
0.009256763999999999,0.0,phi_peri,lpp14,glucose,none,0.0
0.009659231999999998,0.0,phi_peri,lpp14,glucose,none,0.0
0.010061699999999998,0.0,phi_peri,lpp14,glucose,none,0.0
0.010464167999999998,0.0,phi_peri,lpp14,glucose,none,0.0
0.010866635999999999,0.0,phi_peri,lpp14,glucose,none,0.0
0.011269103999999999,0.0,phi_peri,lpp14,glucose,none,0.0
0.011671571999999998,0.0,phi_peri,lpp14,glucose,none,0.0
0.012074039999999998,0.0,phi_peri,lpp14,glucose,none,0.0
0.012476507999999999,0.0,phi_peri,lpp14,glucose,none,0.0
0.012878975999999999,0.0,phi_peri,lpp14,glucose,none,0.0
0.013281443999999998,0.0,phi_peri,lpp14,glucose,none,0.0
0.013683911999999998,2e-323,phi_peri,lpp14,glucose,none,0.0
0.014086379999999997,4.9455827939377615e-300,phi_peri,lpp14,glucose,none,0.0
0.014488847999999999,1.7182844090966284e-277,phi_peri,lpp14,glucose,none,0.0
0.014891315999999998,7.615448684502764e-256,phi_peri,lpp14,glucose,none,0.0
0.015293783999999998,4.30545275379694e-235,phi_peri,lpp14,glucose,none,0.0
0.015696251999999997,3.1050247576618737e-215,phi_peri,lpp14,glucose,none,0.0
0.016098719999999997,2.8565001972655095e-196,phi_peri,lpp14,glucose,none,0.0
0.016501187999999996,3.3521734844533087e-178,phi_peri,lpp14,glucose,none,0.0
0.016903655999999996,5.018130122803722e-161,phi_peri,lpp14,glucose,none,0.0
0.017306124,9.58254528877533e-145,phi_peri,lpp14,glucose,none,0.0
0.017708592,2.3342319430965812e-129,phi_peri,lpp14,glucose,none,0.0
0.01811106,7.25324824862612e-115,phi_peri,lpp14,glucose,none,0.0
0.018513527999999998,2.8750731834156914e-101,phi_peri,lpp14,glucose,none,0.0
0.018915995999999997,1.4537770890967716e-88,phi_peri,lpp14,glucose,none,0.0
0.019318463999999997,9.377531108347928e-77,phi_peri,lpp14,glucose,none,0.0
0.019720931999999997,7.716830797870165e-66,phi_peri,lpp14,glucose,none,0.0
0.020123399999999996,8.101852120859634e-56,phi_peri,lpp14,glucose,none,0.0
0.020525867999999996,1.0854078029470854e-46,phi_peri,lpp14,glucose,none,0.0
0.020928336,1.856086037378622e-38,phi_peri,lpp14,glucose,none,0.0
0.021330804,4.053766455124962e-31,phi_peri,lpp14,glucose,none,0.0
0.021733271999999998,1.1320767412532297e-24,phi_peri,lpp14,glucose,none,0.0
0.022135739999999998,4.0514600771852757e-19,phi_peri,lpp14,glucose,none,0.0
0.022538207999999997,1.8658887006219803e-14,phi_peri,lpp14,glucose,none,0.0
0.022940675999999997,1.1144338847257089e-10,phi_peri,lpp14,glucose,none,0.0
0.023343143999999996,8.752092288359386e-08,phi_peri,lpp14,glucose,none,0.0
0.023745611999999996,9.271102068322273e-06,phi_peri,lpp14,glucose,none,0.0
0.024148079999999995,0.00014188667000764464,phi_peri,lpp14,glucose,none,0.0
0.024550548,0.00043755643135250625,phi_peri,lpp14,glucose,none,0.0
0.024953015999999998,0.0008189651186987909,phi_peri,lpp14,glucose,none,0.0
0.025355483999999998,0.00161756339884835,phi_peri,lpp14,glucose,none,0.0
0.025757951999999997,0.00244397690182105,phi_peri,lpp14,glucose,none,0.0
0.026160419999999997,0.004140262393044553,phi_peri,lpp14,glucose,none,0.0
0.026562887999999996,0.009499844323106835,phi_peri,lpp14,glucose,none,0.0
0.026965355999999996,0.01806948877709788,phi_peri,lpp14,glucose,none,0.0
0.027367823999999995,0.027317533332269144,phi_peri,lpp14,glucose,none,0.0
0.027770291999999995,0.04217029991526518,phi_peri,lpp14,glucose,none,0.0
0.028172759999999998,0.06100438870061059,phi_peri,lpp14,glucose,none,0.0
0.028575227999999998,0.08156502252046806,phi_peri,lpp14,glucose,none,0.0
0.028977695999999997,0.09744234449564748,phi_peri,lpp14,glucose,none,0.0
0.029380163999999997,0.11243384159573472,phi_peri,lpp14,glucose,none,0.0
0.029782631999999996,0.11738620903492031,phi_peri,lpp14,glucose,none,0.0
0.030185099999999996,0.10658662066354713,phi_peri,lpp14,glucose,none,0.0
0.030587567999999996,0.09081121207706812,phi_peri,lpp14,glucose,none,0.0
0.030990035999999995,0.07075406155344778,phi_peri,lpp14,glucose,none,0.0
0.031392503999999995,0.048102087034100655,phi_peri,lpp14,glucose,none,0.0
0.031794972,0.036787695482990504,phi_peri,lpp14,glucose,none,0.0
0.03219744,0.02692274708509707,phi_peri,lpp14,glucose,none,0.0
0.032599908,0.017672988042671593,phi_peri,lpp14,glucose,none,0.0
0.033002376,0.010105072115023064,phi_peri,lpp14,glucose,none,0.0
0.033404843999999996,0.005896058578148758,phi_peri,lpp14,glucose,none,0.0
0.033807312,0.003947732871377745,phi_peri,lpp14,glucose,none,0.0
0.03420978,0.002669295524919085,phi_peri,lpp14,glucose,none,0.0
0.034612248,0.0012679842035418214,phi_peri,lpp14,glucose,none,0.0
