lower,upper,quantity,interval,source,growth_rate_hr
113.633375,137.72775000000001,ms_rho_peri,75%,Peebo et al. 2015,0.31
128.1615,121.670125,ms_rho_peri,25%,Peebo et al. 2015,0.31
124.8475,124.8475,ms_rho_peri,median,Peebo et al. 2015,0.31
111.69047499999999,151.766075,ms_rho_peri,95%,Peebo et al. 2015,0.35
119.049875,143.00424999999998,ms_rho_peri,75%,Peebo et al. 2015,0.35
133.55975,127.082,ms_rho_peri,25%,Peebo et al. 2015,0.35
130.25799999999998,130.25799999999998,ms_rho_peri,median,Peebo et al. 2015,0.35
84.1093775,113.86237500000001,ms_rho_peri,95%,Peebo et al. 2015,0.36
89.63527500000001,107.436375,ms_rho_peri,75%,Peebo et al. 2015,0.36
100.46725,95.64255,ms_rho_peri,25%,Peebo et al. 2015,0.36
97.95915,97.95915,ms_rho_peri,median,Peebo et al. 2015,0.36
72.64981750000001,96.61571,ms_rho_peri,95%,Peebo et al. 2015,0.41
77.08924999999999,91.45978749999999,ms_rho_peri,75%,Peebo et al. 2015,0.41
85.865025,81.9222375,ms_rho_peri,25%,Peebo et al. 2015,0.41
83.9279,83.9279,ms_rho_peri,median,Peebo et al. 2015,0.41
113.92555,151.177275,ms_rho_peri,95%,Peebo et al. 2015,0.42
120.92475,143.149,ms_rho_peri,75%,Peebo et al. 2015,0.42
134.456875,128.35625,ms_rho_peri,25%,Peebo et al. 2015,0.42
131.4865,131.4865,ms_rho_peri,median,Peebo et al. 2015,0.42
97.000765,127.5218,ms_rho_peri,95%,Peebo et al. 2015,0.45
102.6805,120.9655,ms_rho_peri,75%,Peebo et al. 2015,0.45
113.945875,108.7745,ms_rho_peri,25%,Peebo et al. 2015,0.45
111.41550000000001,111.41550000000001,ms_rho_peri,median,Peebo et al. 2015,0.45
60.194775,78.933795,ms_rho_peri,95%,Peebo et al. 2015,0.46
63.65835,74.9017875,ms_rho_peri,75%,Peebo et al. 2015,0.46
70.57505,67.380375,ms_rho_peri,25%,Peebo et al. 2015,0.46
69.02255,69.02255,ms_rho_peri,median,Peebo et al. 2015,0.46
52.007,67.38975,ms_rho_peri,95%,Peebo et al. 2015,0.51
54.825062499999994,64.1215875,ms_rho_peri,75%,Peebo et al. 2015,0.51
60.557024999999996,57.9302625,ms_rho_peri,25%,Peebo et al. 2015,0.51
59.273849999999996,59.273849999999996,ms_rho_peri,median,Peebo et al. 2015,0.51
83.190885,107.39432500000001,ms_rho_peri,95%,Peebo et al. 2015,0.53
87.6523875,102.201875,ms_rho_peri,75%,Peebo et al. 2015,0.53
96.6513125,92.49795,ms_rho_peri,25%,Peebo et al. 2015,0.53
94.63775,94.63775,ms_rho_peri,median,Peebo et al. 2015,0.53
77.047525,99.1420975,ms_rho_peri,95%,Peebo et al. 2015,0.55
81.153425,94.3678625,ms_rho_peri,75%,Peebo et al. 2015,0.55
89.343575,85.557125,ms_rho_peri,25%,Peebo et al. 2015,0.55
87.5352,87.5352,ms_rho_peri,median,Peebo et al. 2015,0.55
87.438775,111.133075,ms_rho_peri,95%,Peebo et al. 2015,0.63
91.832775,105.83175,ms_rho_peri,75%,Peebo et al. 2015,0.63
100.5915,96.56571249999999,ms_rho_peri,25%,Peebo et al. 2015,0.63
98.62219999999999,98.62219999999999,ms_rho_peri,median,Peebo et al. 2015,0.63
74.4030925,94.24789,ms_rho_peri,95%,Peebo et al. 2015,0.65
78.1233375,89.87768750000001,ms_rho_peri,75%,Peebo et al. 2015,0.65
85.466275,82.08565,ms_rho_peri,25%,Peebo et al. 2015,0.65
83.87265,83.87265,ms_rho_peri,median,Peebo et al. 2015,0.65
111.973975,141.186725,ms_rho_peri,95%,Peebo et al. 2015,0.73
117.69162499999999,134.62525,ms_rho_peri,75%,Peebo et al. 2015,0.73
128.30225000000002,123.398625,ms_rho_peri,25%,Peebo et al. 2015,0.73
125.953,125.953,ms_rho_peri,median,Peebo et al. 2015,0.73
69.05017749999999,87.05754250000001,ms_rho_peri,95%,Peebo et al. 2015,0.74
72.596975,83.023725,ms_rho_peri,75%,Peebo et al. 2015,0.74
79.1254625,76.10612499999999,ms_rho_peri,25%,Peebo et al. 2015,0.74
77.6865,77.6865,ms_rho_peri,median,Peebo et al. 2015,0.74
55.7030425,70.0054925,ms_rho_peri,95%,Peebo et al. 2015,0.78
58.490474999999996,66.75715000000001,ms_rho_peri,75%,Peebo et al. 2015,0.78
63.7007875,61.2879625,ms_rho_peri,25%,Peebo et al. 2015,0.78
62.56535,62.56535,ms_rho_peri,median,Peebo et al. 2015,0.78
22.42045,28.102625,ms_rho_peri,95%,Peebo et al. 2015,0.82
23.5128625,26.8155125,ms_rho_peri,75%,Peebo et al. 2015,0.82
25.597375,24.6394875,ms_rho_peri,25%,Peebo et al. 2015,0.82
25.137099999999997,25.137099999999997,ms_rho_peri,median,Peebo et al. 2015,0.82
122.379725,195.24432500000003,ms_rho_peri,95%,Schmidt et al. 2016,0.12
134.74025,175.877375,ms_rho_peri,75%,Schmidt et al. 2016,0.12
159.136875,147.3965,ms_rho_peri,25%,Schmidt et al. 2016,0.12
153.167,153.167,ms_rho_peri,median,Schmidt et al. 2016,0.12
122.141525,181.47565,ms_rho_peri,95%,Schmidt et al. 2016,0.2
132.91637500000002,166.871375,ms_rho_peri,75%,Schmidt et al. 2016,0.2
153.15575,143.9675,ms_rho_peri,25%,Schmidt et al. 2016,0.2
148.539,148.539,ms_rho_peri,median,Schmidt et al. 2016,0.2
139.72475,198.68132500000002,ms_rho_peri,95%,Schmidt et al. 2016,0.26
150.68699999999998,185.205375,ms_rho_peri,75%,Schmidt et al. 2016,0.26
171.438625,162.04075,ms_rho_peri,25%,Schmidt et al. 2016,0.26
166.6205,166.6205,ms_rho_peri,median,Schmidt et al. 2016,0.26
85.0221075,118.294025,ms_rho_peri,95%,Schmidt et al. 2016,0.3
91.26429999999999,110.90299999999999,ms_rho_peri,75%,Schmidt et al. 2016,0.3
103.0965,97.805875,ms_rho_peri,25%,Schmidt et al. 2016,0.3
100.3905,100.3905,ms_rho_peri,median,Schmidt et al. 2016,0.3
111.88850000000001,152.03605,ms_rho_peri,95%,Schmidt et al. 2016,0.35
119.26175,143.258375,ms_rho_peri,75%,Schmidt et al. 2016,0.35
133.79675,127.307,ms_rho_peri,25%,Schmidt et al. 2016,0.35
130.4895,130.4895,ms_rho_peri,median,Schmidt et al. 2016,0.35
93.27343,124.44857499999999,ms_rho_peri,95%,Schmidt et al. 2016,0.4
99.0471125,117.77425,ms_rho_peri,75%,Schmidt et al. 2016,0.4
110.44274999999999,105.3595,ms_rho_peri,25%,Schmidt et al. 2016,0.4
107.9125,107.9125,ms_rho_peri,median,Schmidt et al. 2016,0.4
102.453575,135.95305,ms_rho_peri,95%,Schmidt et al. 2016,0.42
108.746875,128.733625,ms_rho_peri,75%,Schmidt et al. 2016,0.42
120.91675000000001,115.43025,ms_rho_peri,25%,Schmidt et al. 2016,0.42
118.245,118.245,ms_rho_peri,median,Schmidt et al. 2016,0.42
95.90749,126.47415000000001,ms_rho_peri,95%,Schmidt et al. 2016,0.44
101.5625,119.891125,ms_rho_peri,75%,Schmidt et al. 2016,0.44
112.812625,107.688,ms_rho_peri,25%,Schmidt et al. 2016,0.44
110.32300000000001,110.32300000000001,ms_rho_peri,median,Schmidt et al. 2016,0.44
89.06272249999999,116.788575,ms_rho_peri,95%,Schmidt et al. 2016,0.46
94.1874125,110.822875,ms_rho_peri,75%,Schmidt et al. 2016,0.46
104.42075,99.6943875,ms_rho_peri,25%,Schmidt et al. 2016,0.46
102.124,102.124,ms_rho_peri,median,Schmidt et al. 2016,0.46
89.1144975,129.71415,ms_rho_peri,95%,Schmidt et al. 2016,0.47
94.9323875,121.44512499999999,ms_rho_peri,75%,Schmidt et al. 2016,0.47
111.54675,103.41975,ms_rho_peri,25%,Schmidt et al. 2016,0.47
107.496,107.496,ms_rho_peri,median,Schmidt et al. 2016,0.47
83.15721500000001,107.99902499999999,ms_rho_peri,95%,Schmidt et al. 2016,0.5
87.7007375,102.666125,ms_rho_peri,75%,Schmidt et al. 2016,0.5
96.934675,92.7050375,ms_rho_peri,25%,Schmidt et al. 2016,0.5
94.8648,94.8648,ms_rho_peri,median,Schmidt et al. 2016,0.5
61.95966,102.219,ms_rho_peri,95%,Schmidt et al. 2016,0.55
65.82265,96.0156625,ms_rho_peri,75%,Schmidt et al. 2016,0.55
88.0677875,71.7635375,ms_rho_peri,25%,Schmidt et al. 2016,0.55
79.0668,79.0668,ms_rho_peri,median,Schmidt et al. 2016,0.55
65.7397425,84.12306500000001,ms_rho_peri,95%,Schmidt et al. 2016,0.58
69.10865,80.0961625,ms_rho_peri,75%,Schmidt et al. 2016,0.58
75.9566125,72.831275,ms_rho_peri,25%,Schmidt et al. 2016,0.58
74.4607,74.4607,ms_rho_peri,median,Schmidt et al. 2016,0.58
87.6156725,111.358075,ms_rho_peri,95%,Schmidt et al. 2016,0.63
92.018575,106.04575,ms_rho_peri,75%,Schmidt et al. 2016,0.63
100.7955,96.76101249999999,ms_rho_peri,25%,Schmidt et al. 2016,0.63
98.82169999999999,98.82169999999999,ms_rho_peri,median,Schmidt et al. 2016,0.63
68.01741,86.15895000000002,ms_rho_peri,95%,Schmidt et al. 2016,0.65
71.418275,82.16378750000001,ms_rho_peri,75%,Schmidt et al. 2016,0.65
78.1310125,75.0405,ms_rho_peri,25%,Schmidt et al. 2016,0.65
76.67420000000001,76.67420000000001,ms_rho_peri,median,Schmidt et al. 2016,0.65
57.914325000000005,73.31278499999999,ms_rho_peri,95%,Schmidt et al. 2016,0.66
60.8247875,69.90955000000001,ms_rho_peri,75%,Schmidt et al. 2016,0.66
66.48605,63.860425000000006,ms_rho_peri,25%,Schmidt et al. 2016,0.66
65.224,65.224,ms_rho_peri,median,Schmidt et al. 2016,0.66
70.2625575,88.5662475,ms_rho_peri,95%,Schmidt et al. 2016,1.27
73.68867499999999,84.5282125,ms_rho_peri,75%,Schmidt et al. 2016,1.27
80.54255,77.5359125,ms_rho_peri,25%,Schmidt et al. 2016,1.27
79.01435000000001,79.01435000000001,ms_rho_peri,median,Schmidt et al. 2016,1.27
54.8324175,73.66047,ms_rho_peri,95%,Schmidt et al. 2016,1.9
58.459325,69.5042625,ms_rho_peri,75%,Schmidt et al. 2016,1.9
65.3135375,62.2531125,ms_rho_peri,25%,Schmidt et al. 2016,1.9
63.69,63.69,ms_rho_peri,median,Schmidt et al. 2016,1.9
90.7749675,114.79842500000001,ms_rho_peri,95%,Soufi et al. 2015,0.6931471805599453
95.4516625,109.44812499999999,ms_rho_peri,75%,Soufi et al. 2015,0.6931471805599453
104.196125,100.15950000000001,ms_rho_peri,25%,Soufi et al. 2015,0.6931471805599453
102.23949999999999,102.23949999999999,ms_rho_peri,median,Soufi et al. 2015,0.6931471805599453
1.45860625,1.84504225,ms_rho_mem,95%,Caglar et al. 2017,0.6630116912775283
1.53141625,1.760175,ms_rho_mem,75%,Caglar et al. 2017,0.6630116912775283
1.67374,1.60801625,ms_rho_mem,25%,Caglar et al. 2017,0.6630116912775283
1.64234,1.64234,ms_rho_mem,median,Caglar et al. 2017,0.6630116912775283
1.80307525,2.2663762500000004,ms_rho_mem,95%,Caglar et al. 2017,0.7747553284413429
1.892915,2.16077625,ms_rho_mem,75%,Caglar et al. 2017,0.7747553284413429
2.06151125,1.9832425,ms_rho_mem,25%,Caglar et al. 2017,0.7747553284413429
2.0247849999999996,2.0247849999999996,ms_rho_mem,median,Caglar et al. 2017,0.7747553284413429
2.96571725,3.7398975,ms_rho_mem,95%,Li et al. 2014,0.738700370046123
3.1181075000000003,3.5661437499999997,ms_rho_mem,75%,Li et al. 2014,0.738700370046123
3.39858625,3.2689375,ms_rho_mem,25%,Li et al. 2014,0.738700370046123
3.33669,3.33669,ms_rho_mem,median,Li et al. 2014,0.738700370046123
2.53835275,3.28494975,ms_rho_mem,95%,Li et al. 2014,1.5693898427772346
2.68590875,3.12786375,ms_rho_mem,75%,Li et al. 2014,1.5693898427772346
2.9593262499999997,2.8390325,ms_rho_mem,25%,Li et al. 2014,1.5693898427772346
2.89696,2.89696,ms_rho_mem,median,Li et al. 2014,1.5693898427772346
3.433608,4.632892,ms_rho_mem,95%,Li et al. 2014,1.934364224818452
3.66368625,4.3676200000000005,ms_rho_mem,75%,Li et al. 2014,1.934364224818452
4.0994850000000005,3.90631375,ms_rho_mem,25%,Li et al. 2014,1.934364224818452
3.99817,3.99817,ms_rho_mem,median,Li et al. 2014,1.934364224818452
3.30821275,4.53089725,ms_rho_mem,95%,Mori et al. 2021,0.33
3.53495875,4.263411250000001,ms_rho_mem,75%,Mori et al. 2021,0.33
3.9770175,3.77804,ms_rho_mem,25%,Mori et al. 2021,0.33
3.875095,3.875095,ms_rho_mem,median,Mori et al. 2021,0.33
3.2063475,4.371659,ms_rho_mem,95%,Mori et al. 2021,0.34
3.42038625,4.116165,ms_rho_mem,75%,Mori et al. 2021,0.34
3.84245125,3.65239125,ms_rho_mem,25%,Mori et al. 2021,0.34
3.74487,3.74487,ms_rho_mem,median,Mori et al. 2021,0.34
3.257356,4.426132,ms_rho_mem,95%,Mori et al. 2021,0.35
3.4719975,4.17059875,ms_rho_mem,75%,Mori et al. 2021,0.35
3.8951625,3.70623,ms_rho_mem,25%,Mori et al. 2021,0.35
3.798865,3.798865,ms_rho_mem,median,Mori et al. 2021,0.35
2.9402745,3.8348652500000004,ms_rho_mem,95%,Mori et al. 2021,0.48
3.103905,3.6419625,ms_rho_mem,75%,Mori et al. 2021,0.48
3.4357137499999997,3.28352125,ms_rho_mem,25%,Mori et al. 2021,0.48
3.36016,3.36016,ms_rho_mem,median,Mori et al. 2021,0.48
2.986761,3.88706575,ms_rho_mem,95%,Mori et al. 2021,0.4892803627481966
3.1518775,3.6946475,ms_rho_mem,75%,Mori et al. 2021,0.4892803627481966
3.4859525,3.3329275000000003,ms_rho_mem,25%,Mori et al. 2021,0.4892803627481966
3.41052,3.41052,ms_rho_mem,median,Mori et al. 2021,0.4892803627481966
2.95728225,3.84786425,ms_rho_mem,95%,Mori et al. 2021,0.49
3.12077625,3.657815,ms_rho_mem,75%,Mori et al. 2021,0.49
3.45128,3.29989125,ms_rho_mem,25%,Mori et al. 2021,0.49
3.3765650000000003,3.3765650000000003,ms_rho_mem,median,Mori et al. 2021,0.49
2.8659967500000003,3.72215125,ms_rho_mem,95%,Mori et al. 2021,0.5
3.0225875,3.53836375,ms_rho_mem,75%,Mori et al. 2021,0.5
3.3408325,3.1950587500000003,ms_rho_mem,25%,Mori et al. 2021,0.5
3.269495,3.269495,ms_rho_mem,median,Mori et al. 2021,0.5
2.5773465,3.34680125,ms_rho_mem,95%,Mori et al. 2021,0.5010702510071894
2.717985,3.1814325,ms_rho_mem,75%,Mori et al. 2021,0.5010702510071894
3.00411875,2.87291625,ms_rho_mem,25%,Mori et al. 2021,0.5010702510071894
2.94018,2.94018,ms_rho_mem,median,Mori et al. 2021,0.5010702510071894
2.9701195,3.82184925,ms_rho_mem,95%,Mori et al. 2021,0.55
3.12839875,3.6378062499999997,ms_rho_mem,75%,Mori et al. 2021,0.55
3.4441225,3.2981562500000003,ms_rho_mem,25%,Mori et al. 2021,0.55
3.374415,3.374415,ms_rho_mem,median,Mori et al. 2021,0.55
2.728929,3.4520427500000004,ms_rho_mem,95%,Mori et al. 2021,0.6817841120261757
2.86748625,3.29214625,ms_rho_mem,75%,Mori et al. 2021,0.6817841120261757
3.1330875000000002,3.01022625,ms_rho_mem,25%,Mori et al. 2021,0.6817841120261757
3.073005,3.073005,ms_rho_mem,median,Mori et al. 2021,0.6817841120261757
2.69350825,3.4030825,ms_rho_mem,95%,Mori et al. 2021,0.71
2.83292125,3.2436024999999997,ms_rho_mem,75%,Mori et al. 2021,0.71
3.08947,2.97168,ms_rho_mem,25%,Mori et al. 2021,0.71
3.031875,3.031875,ms_rho_mem,median,Mori et al. 2021,0.71
2.6786335,3.3810995,ms_rho_mem,95%,Mori et al. 2021,0.72
2.81629125,3.22308875,ms_rho_mem,75%,Mori et al. 2021,0.72
3.07057,2.9536575000000003,ms_rho_mem,25%,Mori et al. 2021,0.72
3.013855,3.013855,ms_rho_mem,median,Mori et al. 2021,0.72
2.818891,3.5443540000000002,ms_rho_mem,95%,Mori et al. 2021,0.7701635339554948
2.9591624999999997,3.38006,ms_rho_mem,75%,Mori et al. 2021,0.7701635339554948
3.2242175,3.10168625,ms_rho_mem,25%,Mori et al. 2021,0.7701635339554948
3.16596,3.16596,ms_rho_mem,median,Mori et al. 2021,0.7701635339554948
2.55082275,3.1989525,ms_rho_mem,95%,Mori et al. 2021,0.81
2.6754675,3.0523362499999998,ms_rho_mem,75%,Mori et al. 2021,0.81
2.9131875000000003,2.80394625,ms_rho_mem,25%,Mori et al. 2021,0.81
2.8609999999999998,2.8609999999999998,ms_rho_mem,median,Mori et al. 2021,0.81
2.76747625,3.4681127500000004,ms_rho_mem,95%,Mori et al. 2021,0.8317766166719343
2.90219,3.309495,ms_rho_mem,75%,Mori et al. 2021,0.8317766166719343
3.15926125,3.04231875,ms_rho_mem,25%,Mori et al. 2021,0.8317766166719343
3.1020950000000003,3.1020950000000003,ms_rho_mem,median,Mori et al. 2021,0.8317766166719343
2.63710975,3.3010135000000003,ms_rho_mem,95%,Mori et al. 2021,0.8487516496652392
2.7641762500000002,3.15091625,ms_rho_mem,75%,Mori et al. 2021,0.8487516496652392
3.00924375,2.89656875,ms_rho_mem,25%,Mori et al. 2021,0.8487516496652392
2.954225,2.954225,ms_rho_mem,median,Mori et al. 2021,0.8487516496652392
2.79752825,3.492762,ms_rho_mem,95%,Mori et al. 2021,0.9041050181216675
2.9294837499999997,3.33760375,ms_rho_mem,75%,Mori et al. 2021,0.9041050181216675
3.18719125,3.0696025,ms_rho_mem,25%,Mori et al. 2021,0.9041050181216675
3.128575,3.128575,ms_rho_mem,median,Mori et al. 2021,0.9041050181216675
2.700587,3.38340075,ms_rho_mem,95%,Mori et al. 2021,1.1240224549620734
2.83136375,3.23121875,ms_rho_mem,75%,Mori et al. 2021,1.1240224549620734
3.0864712499999998,2.9705887499999997,ms_rho_mem,25%,Mori et al. 2021,1.1240224549620734
3.028065,3.028065,ms_rho_mem,median,Mori et al. 2021,1.1240224549620734
2.4035755,3.5424215,ms_rho_mem,95%,Peebo et al. 2015,0.21
2.61292625,3.265875,ms_rho_mem,75%,Peebo et al. 2015,0.21
3.00501,2.8268025,ms_rho_mem,25%,Peebo et al. 2015,0.21
2.91509,2.91509,ms_rho_mem,median,Peebo et al. 2015,0.21
2.35238375,3.443088,ms_rho_mem,95%,Peebo et al. 2015,0.22
2.55538625,3.1816375,ms_rho_mem,75%,Peebo et al. 2015,0.22
2.93168875,2.7601087499999997,ms_rho_mem,25%,Peebo et al. 2015,0.22
2.844505,2.844505,ms_rho_mem,median,Peebo et al. 2015,0.22
2.176819,3.11559825,ms_rho_mem,95%,Peebo et al. 2015,0.25
2.3515025,2.8984025,ms_rho_mem,75%,Peebo et al. 2015,0.25
2.67937,2.5305412499999997,ms_rho_mem,25%,Peebo et al. 2015,0.25
2.603725,2.603725,ms_rho_mem,median,Peebo et al. 2015,0.25
2.3393052500000002,3.3263557500000003,ms_rho_mem,95%,Peebo et al. 2015,0.26
2.5228425000000003,3.1007375,ms_rho_mem,75%,Peebo et al. 2015,0.26
2.8702575,2.71291875,ms_rho_mem,25%,Peebo et al. 2015,0.26
2.789595,2.789595,ms_rho_mem,median,Peebo et al. 2015,0.26
2.34222825,3.24264475,ms_rho_mem,95%,Peebo et al. 2015,0.31
2.5106924999999998,3.043065,ms_rho_mem,75%,Peebo et al. 2015,0.31
2.8316974999999998,2.6882787500000003,ms_rho_mem,25%,Peebo et al. 2015,0.31
2.75847,2.75847,ms_rho_mem,median,Peebo et al. 2015,0.31
2.0869015,2.83570125,ms_rho_mem,95%,Peebo et al. 2015,0.35
2.22441125,2.671985,ms_rho_mem,75%,Peebo et al. 2015,0.35
2.495515,2.37448,ms_rho_mem,25%,Peebo et al. 2015,0.35
2.433825,2.433825,ms_rho_mem,median,Peebo et al. 2015,0.35
2.31389925,3.13240825,ms_rho_mem,95%,Peebo et al. 2015,0.36
2.4659175,2.95563375,ms_rho_mem,75%,Peebo et al. 2015,0.36
2.7638975,2.6311774999999997,ms_rho_mem,25%,Peebo et al. 2015,0.36
2.694905,2.694905,ms_rho_mem,median,Peebo et al. 2015,0.36
2.36038425,3.1390362499999998,ms_rho_mem,95%,Peebo et al. 2015,0.41
2.5046225,2.97151875,ms_rho_mem,75%,Peebo et al. 2015,0.41
2.78975125,2.66164375,ms_rho_mem,25%,Peebo et al. 2015,0.41
2.7268100000000004,2.7268100000000004,ms_rho_mem,median,Peebo et al. 2015,0.41
2.0207615000000003,2.6814905,ms_rho_mem,95%,Peebo et al. 2015,0.42
2.14489625,2.53910125,ms_rho_mem,75%,Peebo et al. 2015,0.42
2.384925,2.2767125,ms_rho_mem,25%,Peebo et al. 2015,0.42
2.33223,2.33223,ms_rho_mem,median,Peebo et al. 2015,0.42
2.0246105,2.6616462500000004,ms_rho_mem,95%,Peebo et al. 2015,0.45
2.14315,2.5248,ms_rho_mem,75%,Peebo et al. 2015,0.45
2.37828375,2.2703437500000003,ms_rho_mem,25%,Peebo et al. 2015,0.45
2.32547,2.32547,ms_rho_mem,median,Peebo et al. 2015,0.45
2.3214475,3.04412525,ms_rho_mem,95%,Peebo et al. 2015,0.46
2.4550275,2.8886325,ms_rho_mem,75%,Peebo et al. 2015,0.46
2.7217675,2.598565,ms_rho_mem,25%,Peebo et al. 2015,0.46
2.6619,2.6619,ms_rho_mem,median,Peebo et al. 2015,0.46
2.34271,3.0356442500000003,ms_rho_mem,95%,Peebo et al. 2015,0.51
2.46965375,2.8884225,ms_rho_mem,75%,Peebo et al. 2015,0.51
2.72785625,2.60953,ms_rho_mem,25%,Peebo et al. 2015,0.51
2.6700549999999996,2.6700549999999996,ms_rho_mem,median,Peebo et al. 2015,0.51
2.0593095,2.6584380000000003,ms_rho_mem,95%,Peebo et al. 2015,0.53
2.1697475,2.5299025,ms_rho_mem,75%,Peebo et al. 2015,0.53
2.39250875,2.2896912499999997,ms_rho_mem,25%,Peebo et al. 2015,0.53
2.34266,2.34266,ms_rho_mem,median,Peebo et al. 2015,0.53
1.9488729999999999,2.5077425,ms_rho_mem,95%,Peebo et al. 2015,0.55
2.0527212500000003,2.3869737499999997,ms_rho_mem,75%,Peebo et al. 2015,0.55
2.2598925000000003,2.16411625,ms_rho_mem,25%,Peebo et al. 2015,0.55
2.21415,2.21415,ms_rho_mem,median,Peebo et al. 2015,0.55
2.00858925,2.55288475,ms_rho_mem,95%,Peebo et al. 2015,0.63
2.109525,2.4310975,ms_rho_mem,75%,Peebo et al. 2015,0.63
2.3107337500000003,2.218245,ms_rho_mem,25%,Peebo et al. 2015,0.63
2.26548,2.26548,ms_rho_mem,median,Peebo et al. 2015,0.63
1.9988445,2.531975,ms_rho_mem,95%,Peebo et al. 2015,0.65
2.09878125,2.4145624999999997,ms_rho_mem,75%,Peebo et al. 2015,0.65
2.296055,2.205235,ms_rho_mem,25%,Peebo et al. 2015,0.65
2.2532449999999997,2.2532449999999997,ms_rho_mem,median,Peebo et al. 2015,0.65
2.0042815000000003,2.5271612500000002,ms_rho_mem,95%,Peebo et al. 2015,0.73
2.106615,2.40973375,ms_rho_mem,75%,Peebo et al. 2015,0.73
2.29655125,2.2087625,ms_rho_mem,25%,Peebo et al. 2015,0.73
2.2544899999999997,2.2544899999999997,ms_rho_mem,median,Peebo et al. 2015,0.73
2.126926,2.6815937499999998,ms_rho_mem,95%,Peebo et al. 2015,0.74
2.23617,2.5573474999999997,ms_rho_mem,75%,Peebo et al. 2015,0.74
2.4372675,2.3442625,ms_rho_mem,25%,Peebo et al. 2015,0.74
2.39294,2.39294,ms_rho_mem,median,Peebo et al. 2015,0.74
2.052188,2.57911175,ms_rho_mem,95%,Peebo et al. 2015,0.78
2.15487625,2.45943375,ms_rho_mem,75%,Peebo et al. 2015,0.78
2.34683875,2.2579425,ms_rho_mem,25%,Peebo et al. 2015,0.78
2.305005,2.305005,ms_rho_mem,median,Peebo et al. 2015,0.78
2.228305,2.7930325,ms_rho_mem,95%,Peebo et al. 2015,0.82
2.33687625,2.66512125,ms_rho_mem,75%,Peebo et al. 2015,0.82
2.54405375,2.44884875,ms_rho_mem,25%,Peebo et al. 2015,0.82
2.4983,2.4983,ms_rho_mem,median,Peebo et al. 2015,0.82
2.2703747499999998,3.6221517500000004,ms_rho_mem,95%,Schmidt et al. 2016,0.12
2.49968625,3.26284875,ms_rho_mem,75%,Schmidt et al. 2016,0.12
2.95228375,2.7344837500000003,ms_rho_mem,25%,Schmidt et al. 2016,0.12
2.8415350000000004,2.8415350000000004,ms_rho_mem,median,Schmidt et al. 2016,0.12
2.17531375,3.2320415,ms_rho_mem,95%,Schmidt et al. 2016,0.2
2.3672125,2.97193875,ms_rho_mem,75%,Schmidt et al. 2016,0.2
2.72767125,2.56402375,ms_rho_mem,25%,Schmidt et al. 2016,0.2
2.64545,2.64545,ms_rho_mem,median,Schmidt et al. 2016,0.2
1.83750725,2.61283475,ms_rho_mem,95%,Schmidt et al. 2016,0.26
1.9816775,2.435615,ms_rho_mem,75%,Schmidt et al. 2016,0.26
2.254575,2.13098625,ms_rho_mem,25%,Schmidt et al. 2016,0.26
2.1912149999999997,2.1912149999999997,ms_rho_mem,median,Schmidt et al. 2016,0.26
1.751503,2.43692125,ms_rho_mem,95%,Schmidt et al. 2016,0.3
1.8800975,2.2846712499999997,ms_rho_mem,75%,Schmidt et al. 2016,0.3
2.12385375,2.0148587499999997,ms_rho_mem,25%,Schmidt et al. 2016,0.3
2.068105,2.068105,ms_rho_mem,median,Schmidt et al. 2016,0.3
2.127951,2.89148125,ms_rho_mem,95%,Schmidt et al. 2016,0.35
2.26816125,2.724545,ms_rho_mem,75%,Schmidt et al. 2016,0.35
2.544605,2.4211862500000003,ms_rho_mem,25%,Schmidt et al. 2016,0.35
2.4817,2.4817,ms_rho_mem,median,Schmidt et al. 2016,0.35
1.7795812500000001,2.374391,ms_rho_mem,95%,Schmidt et al. 2016,0.4
1.8897412500000002,2.247045,ms_rho_mem,75%,Schmidt et al. 2016,0.4
2.1071549999999997,2.0101775,ms_rho_mem,25%,Schmidt et al. 2016,0.4
2.05889,2.05889,ms_rho_mem,median,Schmidt et al. 2016,0.4
1.8140525,2.4072062499999998,ms_rho_mem,95%,Schmidt et al. 2016,0.42
1.9254875,2.279375,ms_rho_mem,75%,Schmidt et al. 2016,0.42
2.1409725,2.0438225,ms_rho_mem,25%,Schmidt et al. 2016,0.42
2.0936649999999997,2.0936649999999997,ms_rho_mem,median,Schmidt et al. 2016,0.42
1.7401427500000002,2.29474275,ms_rho_mem,95%,Schmidt et al. 2016,0.44
1.8427449999999999,2.17529375,ms_rho_mem,75%,Schmidt et al. 2016,0.44
2.04686875,1.95389125,ms_rho_mem,25%,Schmidt et al. 2016,0.44
2.0017,2.0017,ms_rho_mem,median,Schmidt et al. 2016,0.44
2.01727925,2.64527325,ms_rho_mem,95%,Schmidt et al. 2016,0.46
2.13335875,2.51015875,ms_rho_mem,75%,Schmidt et al. 2016,0.46
2.36515625,2.2580925,ms_rho_mem,25%,Schmidt et al. 2016,0.46
2.31313,2.31313,ms_rho_mem,median,Schmidt et al. 2016,0.46
1.7024914999999998,2.379633,ms_rho_mem,95%,Schmidt et al. 2016,0.47
1.8112162500000002,2.23006125,ms_rho_mem,75%,Schmidt et al. 2016,0.47
2.07181375,1.95191875,ms_rho_mem,25%,Schmidt et al. 2016,0.47
2.011115,2.011115,ms_rho_mem,median,Schmidt et al. 2016,0.47
