value,kde,parameter,model,volume_scale
101.97436371237458,1.3169475493020722e-15,rho_prot,const_phi_mem,linear_width
103.06587792642141,9.348207161715014e-15,rho_prot,const_phi_mem,linear_width
104.15739214046823,6.024243443708171e-14,rho_prot,const_phi_mem,linear_width
105.24890635451504,3.525395540274799e-13,rho_prot,const_phi_mem,linear_width
106.34042056856187,1.874078458395915e-12,rho_prot,const_phi_mem,linear_width
107.43193478260869,9.053531958778337e-12,rho_prot,const_phi_mem,linear_width
108.52344899665552,3.976614639081479e-11,rho_prot,const_phi_mem,linear_width
109.61496321070234,1.5890438808594214e-10,rho_prot,const_phi_mem,linear_width
110.70647742474917,5.780996046100738e-10,rho_prot,const_phi_mem,linear_width
111.79799163879599,1.91644820612334e-09,rho_prot,const_phi_mem,linear_width
112.8895058528428,5.795343632757015e-09,rho_prot,const_phi_mem,linear_width
113.98102006688963,1.600656538752713e-08,rho_prot,const_phi_mem,linear_width
115.07253428093645,4.043953310377793e-08,rho_prot,const_phi_mem,linear_width
116.16404849498328,9.362134711758469e-08,rho_prot,const_phi_mem,linear_width
117.2555627090301,1.9902939749807127e-07,rho_prot,const_phi_mem,linear_width
118.34707692307693,3.8950871823267593e-07,rho_prot,const_phi_mem,linear_width
119.43859113712375,7.038407036345216e-07,rho_prot,const_phi_mem,linear_width
120.53010535117056,1.1786080811460139e-06,rho_prot,const_phi_mem,linear_width
121.62161956521739,1.8371972350404939e-06,rho_prot,const_phi_mem,linear_width
122.71313377926421,2.680887541210575e-06,rho_prot,const_phi_mem,linear_width
123.80464799331104,3.6881567263589807e-06,rho_prot,const_phi_mem,linear_width
124.89616220735786,4.82581825391033e-06,rho_prot,const_phi_mem,linear_width
125.98767642140469,6.070326754287853e-06,rho_prot,const_phi_mem,linear_width
127.07919063545151,7.4332134713433e-06,rho_prot,const_phi_mem,linear_width
128.17070484949832,8.984254840997823e-06,rho_prot,const_phi_mem,linear_width
129.26221906354516,1.0868129656594937e-05,rho_prot,const_phi_mem,linear_width
130.35373327759197,1.3309671275743298e-05,rho_prot,const_phi_mem,linear_width
131.44524749163878,1.6597699814942504e-05,rho_prot,const_phi_mem,linear_width
132.53676170568562,2.103607533942973e-05,rho_prot,const_phi_mem,linear_width
133.62827591973246,2.686506487196446e-05,rho_prot,const_phi_mem,linear_width
134.71979013377927,3.418503681736432e-05,rho_prot,const_phi_mem,linear_width
135.81130434782608,4.293470979317646e-05,rho_prot,const_phi_mem,linear_width
136.90281856187292,5.296012476492674e-05,rho_prot,const_phi_mem,linear_width
137.99433277591973,6.415810022809266e-05,rho_prot,const_phi_mem,linear_width
139.08584698996657,7.662684090160991e-05,rho_prot,const_phi_mem,linear_width
140.17736120401338,9.075079915858537e-05,rho_prot,const_phi_mem,linear_width
141.2688754180602,0.00010719211247067583,rho_prot,const_phi_mem,linear_width
142.36038963210703,0.0001268142983036295,rho_prot,const_phi_mem,linear_width
143.45190384615384,0.00015057734045165064,rho_prot,const_phi_mem,linear_width
144.54341806020068,0.0001794143385673958,rho_prot,const_phi_mem,linear_width
145.6349322742475,0.0002140752533031084,rho_prot,const_phi_mem,linear_width
146.7264464882943,0.0002549489062493701,rho_prot,const_phi_mem,linear_width
147.81796070234114,0.00030194014011372244,rho_prot,const_phi_mem,linear_width
148.90947491638798,0.000354514311535132,rho_prot,const_phi_mem,linear_width
150.0009891304348,0.0004119569595053078,rho_prot,const_phi_mem,linear_width
151.0925033444816,0.0004737479246907163,rho_prot,const_phi_mem,linear_width
152.18401755852844,0.0005398346919561809,rho_prot,const_phi_mem,linear_width
153.27553177257525,0.0006106344373927454,rho_prot,const_phi_mem,linear_width
154.3670459866221,0.0006867902254032937,rho_prot,const_phi_mem,linear_width
155.4585602006689,0.0007688874081155016,rho_prot,const_phi_mem,linear_width
156.5500744147157,0.0008573305265522186,rho_prot,const_phi_mem,linear_width
157.64158862876255,0.0009523991334414026,rho_prot,const_phi_mem,linear_width
158.7331028428094,0.0010543331061381904,rho_prot,const_phi_mem,linear_width
159.8246170568562,0.0011633099012264,rho_prot,const_phi_mem,linear_width
160.916131270903,0.0012793306043807973,rho_prot,const_phi_mem,linear_width
162.00764548494982,0.0014021414716054617,rho_prot,const_phi_mem,linear_width
163.09915969899666,0.0015312656591508717,rho_prot,const_phi_mem,linear_width
164.1906739130435,0.0016660891207091327,rho_prot,const_phi_mem,linear_width
165.2821881270903,0.0018059125996160344,rho_prot,const_phi_mem,linear_width
166.37370234113712,0.0019500011319177144,rho_prot,const_phi_mem,linear_width
167.46521655518393,0.0020977834363271612,rho_prot,const_phi_mem,linear_width
168.55673076923077,0.0022492846648668437,rho_prot,const_phi_mem,linear_width
169.6482449832776,0.00240561634573483,rho_prot,const_phi_mem,linear_width
170.73975919732442,0.002569128247965952,rho_prot,const_phi_mem,linear_width
171.83127341137123,0.0027429001066681035,rho_prot,const_phi_mem,linear_width
172.92278762541807,0.002929631807435169,rho_prot,const_phi_mem,linear_width
174.0143018394649,0.0031304141768322517,rho_prot,const_phi_mem,linear_width
175.10581605351172,0.0033440032874291242,rho_prot,const_phi_mem,linear_width
176.19733026755853,0.0035669706450058695,rho_prot,const_phi_mem,linear_width
177.28884448160534,0.0037946501420527095,rho_prot,const_phi_mem,linear_width
178.38035869565218,0.004022453525712593,rho_prot,const_phi_mem,linear_width
179.47187290969902,0.00424703552069606,rho_prot,const_phi_mem,linear_width
180.56338712374583,0.0044669017080824595,rho_prot,const_phi_mem,linear_width
181.65490133779264,0.004682258180343474,rho_prot,const_phi_mem,linear_width
182.74641555183945,0.004894166380802725,rho_prot,const_phi_mem,linear_width
183.8379297658863,0.005103341328052621,rho_prot,const_phi_mem,linear_width
184.92944397993313,0.005309054795806523,rho_prot,const_phi_mem,linear_width
186.02095819397994,0.005508454011874445,rho_prot,const_phi_mem,linear_width
187.11247240802675,0.005696341239252814,rho_prot,const_phi_mem,linear_width
188.2039866220736,0.005865419275913122,rho_prot,const_phi_mem,linear_width
189.29550083612042,0.006007254223968052,rho_prot,const_phi_mem,linear_width
190.38701505016724,0.006114314682018166,rho_prot,const_phi_mem,linear_width
191.47852926421405,0.006182949828762721,rho_prot,const_phi_mem,linear_width
192.57004347826086,0.006216217619117927,rho_prot,const_phi_mem,linear_width
193.6615576923077,0.00622488001102769,rho_prot,const_phi_mem,linear_width
194.75307190635453,0.0062253898391601585,rho_prot,const_phi_mem,linear_width
195.84458612040135,0.0062352120621029005,rho_prot,const_phi_mem,linear_width
196.93610033444816,0.006267401214109188,rho_prot,const_phi_mem,linear_width
198.02761454849497,0.00632692690046495,rho_prot,const_phi_mem,linear_width
199.1191287625418,0.00641041277527686,rho_prot,const_phi_mem,linear_width
200.21064297658864,0.00650925175880713,rho_prot,const_phi_mem,linear_width
201.30215719063546,0.006614481191000447,rho_prot,const_phi_mem,linear_width
202.39367140468227,0.006721148411936407,rho_prot,const_phi_mem,linear_width
203.4851856187291,0.006830333418256964,rho_prot,const_phi_mem,linear_width
204.57669983277594,0.006948099934941899,rho_prot,const_phi_mem,linear_width
205.66821404682275,0.007081843468608935,rho_prot,const_phi_mem,linear_width
206.75972826086957,0.007235439530190254,rho_prot,const_phi_mem,linear_width
207.85124247491638,0.007405117327937864,rho_prot,const_phi_mem,linear_width
208.94275668896321,0.0075779037029240805,rho_prot,const_phi_mem,linear_width
210.03427090301005,0.007733585592382089,rho_prot,const_phi_mem,linear_width
211.12578511705686,0.007849594444730488,rho_prot,const_phi_mem,linear_width
212.21729933110367,0.007906816741716383,rho_prot,const_phi_mem,linear_width
213.3088135451505,0.007894035526817871,rho_prot,const_phi_mem,linear_width
214.40032775919732,0.007809737946731466,rho_prot,const_phi_mem,linear_width
215.49184197324416,0.007661551751270714,rho_prot,const_phi_mem,linear_width
216.58335618729097,0.007464428647965264,rho_prot,const_phi_mem,linear_width
217.67487040133778,0.0072384634779115555,rho_prot,const_phi_mem,linear_width
218.76638461538462,0.007006568423372821,rho_prot,const_phi_mem,linear_width
219.85789882943146,0.006791984376107636,rho_prot,const_phi_mem,linear_width
220.94941304347827,0.006615933057994136,rho_prot,const_phi_mem,linear_width
222.04092725752508,0.006495954214314252,rho_prot,const_phi_mem,linear_width
223.1324414715719,0.006445116875202904,rho_prot,const_phi_mem,linear_width
224.22395568561876,0.006471628566760461,rho_prot,const_phi_mem,linear_width
225.31546989966557,0.006578145038366016,rho_prot,const_phi_mem,linear_width
226.40698411371238,0.006760625115976212,rho_prot,const_phi_mem,linear_width
227.4984983277592,0.007007378086310579,rho_prot,const_phi_mem,linear_width
228.590012541806,0.007299232906235844,rho_prot,const_phi_mem,linear_width
229.68152675585287,0.007611271273718715,rho_prot,const_phi_mem,linear_width
230.77304096989968,0.007915779560181984,rho_prot,const_phi_mem,linear_width
231.8645551839465,0.008185619576838206,rho_prot,const_phi_mem,linear_width
232.9560693979933,0.0083972954900604,rho_prot,const_phi_mem,linear_width
234.0475836120401,0.0085333486096401,rho_prot,const_phi_mem,linear_width
235.13909782608698,0.008584024939670334,rho_prot,const_phi_mem,linear_width
236.2306120401338,0.0085483039174728,rho_prot,const_phi_mem,linear_width
237.3221262541806,0.008434347523574129,rho_prot,const_phi_mem,linear_width
238.4136404682274,0.00825926487463427,rho_prot,const_phi_mem,linear_width
239.50515468227428,0.008047934508308673,rho_prot,const_phi_mem,linear_width
240.5966688963211,0.007830722034803707,rho_prot,const_phi_mem,linear_width
241.6881831103679,0.007640338683580506,rho_prot,const_phi_mem,linear_width
242.7796973244147,0.007508496380574294,rho_prot,const_phi_mem,linear_width
243.87121153846152,0.007462989997126174,rho_prot,const_phi_mem,linear_width
244.9627257525084,0.007525325819916689,rho_prot,const_phi_mem,linear_width
246.0542399665552,0.007708512634075854,rho_prot,const_phi_mem,linear_width
247.145754180602,0.00801472332378208,rho_prot,const_phi_mem,linear_width
248.23726839464882,0.008433273938981264,rho_prot,const_phi_mem,linear_width
249.32878260869563,0.008940142371894015,rho_prot,const_phi_mem,linear_width
250.4202968227425,0.009500282925078565,rho_prot,const_phi_mem,linear_width
251.5118110367893,0.010073016075704867,rho_prot,const_phi_mem,linear_width
252.60332525083612,0.010619291246179217,rho_prot,const_phi_mem,linear_width
253.69483946488293,0.011108572632278024,rho_prot,const_phi_mem,linear_width
254.7863536789298,0.011523173624609138,rho_prot,const_phi_mem,linear_width
255.8778678929766,0.011859014677748584,rho_prot,const_phi_mem,linear_width
256.9693821070234,0.012123277670497073,rho_prot,const_phi_mem,linear_width
258.06089632107023,0.012330419032415238,rho_prot,const_phi_mem,linear_width
259.15241053511704,0.012498078957337682,rho_prot,const_phi_mem,linear_width
260.2439247491639,0.012643820323678773,rho_prot,const_phi_mem,linear_width
261.3354389632107,0.012782917825647184,rho_prot,const_phi_mem,linear_width
262.42695317725753,0.01292700719535005,rho_prot,const_phi_mem,linear_width
263.51846739130434,0.013083316834033092,rho_prot,const_phi_mem,linear_width
264.60998160535115,0.013254250522070443,rho_prot,const_phi_mem,linear_width
265.701495819398,0.013437179460250148,rho_prot,const_phi_mem,linear_width
266.79301003344483,0.013624477038084256,rho_prot,const_phi_mem,linear_width
267.88452424749164,0.01380403277782483,rho_prot,const_phi_mem,linear_width
268.97603846153845,0.01396047692308371,rho_prot,const_phi_mem,linear_width
270.0675526755853,0.014077013080710493,rho_prot,const_phi_mem,linear_width
271.15906688963213,0.014137361544024776,rho_prot,const_phi_mem,linear_width
272.25058110367894,0.014127293004519759,rho_prot,const_phi_mem,linear_width
273.34209531772575,0.01403564839845224,rho_prot,const_phi_mem,linear_width
274.43360953177256,0.01385515764819477,rho_prot,const_phi_mem,linear_width
275.5251237458194,0.01358332794138944,rho_prot,const_phi_mem,linear_width
276.61663795986624,0.013223213463382516,rho_prot,const_phi_mem,linear_width
277.70815217391305,0.012783495678144467,rho_prot,const_phi_mem,linear_width
278.79966638795986,0.012277420697081673,rho_prot,const_phi_mem,linear_width
279.89118060200667,0.011720723718116208,rho_prot,const_phi_mem,linear_width
280.98269481605354,0.011129289215198295,rho_prot,const_phi_mem,linear_width
282.07420903010035,0.010517477445053438,rho_prot,const_phi_mem,linear_width
283.16572324414716,0.009897625589997464,rho_prot,const_phi_mem,linear_width
284.25723745819397,0.0092804776853029,rho_prot,const_phi_mem,linear_width
285.34875167224084,0.008675746599605398,rho_prot,const_phi_mem,linear_width
286.44026588628765,0.008092055093412364,rho_prot,const_phi_mem,linear_width
287.53178010033446,0.0075360796599590885,rho_prot,const_phi_mem,linear_width
288.62329431438127,0.007011396871005899,rho_prot,const_phi_mem,linear_width
289.7148085284281,0.0065178637058248366,rho_prot,const_phi_mem,linear_width
290.80632274247495,0.006052165775422381,rho_prot,const_phi_mem,linear_width
291.89783695652176,0.005609538553513207,rho_prot,const_phi_mem,linear_width
292.98935117056857,0.005185925413238436,rho_prot,const_phi_mem,linear_width
294.0808653846154,0.004779443212128882,rho_prot,const_phi_mem,linear_width
295.1723795986622,0.004390348506011561,rho_prot,const_phi_mem,linear_width
296.26389381270906,0.004019648798638241,rho_prot,const_phi_mem,linear_width
297.35540802675587,0.0036674465918197507,rho_prot,const_phi_mem,linear_width
298.4469222408027,0.0033322905797358664,rho_prot,const_phi_mem,linear_width
299.5384364548495,0.0030120344970289976,rho_prot,const_phi_mem,linear_width
300.62995066889636,0.0027055427796999014,rho_prot,const_phi_mem,linear_width
301.72146488294317,0.002413929746327494,rho_prot,const_phi_mem,linear_width
302.81297909699,0.0021403634668897536,rho_prot,const_phi_mem,linear_width
303.9044933110368,0.0018885145950111929,rho_prot,const_phi_mem,linear_width
304.9960075250836,0.0016606772475246637,rho_prot,const_phi_mem,linear_width
306.08752173913047,0.0014567524478060864,rho_prot,const_phi_mem,linear_width
307.1790359531773,0.0012746066874043923,rho_prot,const_phi_mem,linear_width
308.2705501672241,0.001111359298522132,rho_prot,const_phi_mem,linear_width
309.3620643812709,0.0009646259081869739,rho_prot,const_phi_mem,linear_width
310.45357859531777,0.000832972023918326,rho_prot,const_phi_mem,linear_width
311.5450928093646,0.0007155370243447848,rho_prot,const_phi_mem,linear_width
312.6366070234114,0.0006113814556049008,rho_prot,const_phi_mem,linear_width
313.7281212374582,0.0005191725888205017,rho_prot,const_phi_mem,linear_width
314.819635451505,0.0004374101638774533,rho_prot,const_phi_mem,linear_width
315.9111496655519,0.00036491434245149797,rho_prot,const_phi_mem,linear_width
317.0026638795987,0.0003011304660819894,rho_prot,const_phi_mem,linear_width
318.0941780936455,0.0002460112947516769,rho_prot,const_phi_mem,linear_width
319.1856923076923,0.00019958228410849133,rho_prot,const_phi_mem,linear_width
320.2772065217391,0.00016149827165420604,rho_prot,const_phi_mem,linear_width
321.368720735786,0.00013085389729737584,rho_prot,const_phi_mem,linear_width
322.4602349498328,0.00010630890151996815,rho_prot,const_phi_mem,linear_width
323.5517491638796,8.640170724215555e-05,rho_prot,const_phi_mem,linear_width
324.6432633779264,6.986003306301383e-05,rho_prot,const_phi_mem,linear_width
325.7347775919733,5.57768357286064e-05,rho_prot,const_phi_mem,linear_width
326.8262918060201,4.362912634520618e-05,rho_prot,const_phi_mem,linear_width
327.9178060200669,3.319440961844018e-05,rho_prot,const_phi_mem,linear_width
329.0093202341137,2.4431444013790525e-05,rho_prot,const_phi_mem,linear_width
330.1008344481605,1.7363423214881217e-05,rho_prot,const_phi_mem,linear_width
331.1923486622074,1.1977357844359041e-05,rho_prot,const_phi_mem,linear_width
332.2838628762542,8.152564182503876e-06,rho_prot,const_phi_mem,linear_width
333.375377090301,5.637617229385762e-06,rho_prot,const_phi_mem,linear_width
334.4668913043478,4.0858815407326e-06,rho_prot,const_phi_mem,linear_width
335.55840551839464,3.133717933525517e-06,rho_prot,const_phi_mem,linear_width
336.6499197324415,2.4829700895336646e-06,rho_prot,const_phi_mem,linear_width
337.7414339464883,1.94939509540338e-06,rho_prot,const_phi_mem,linear_width
338.8329481605351,1.4613125673952961e-06,rho_prot,const_phi_mem,linear_width
339.92446237458194,1.0208955111816822e-06,rho_prot,const_phi_mem,linear_width
341.0159765886288,6.557579975180677e-07,rho_prot,const_phi_mem,linear_width
342.1074908026756,3.845877954095624e-07,rho_prot,const_phi_mem,linear_width
343.1990050167224,2.052207503312386e-07,rho_prot,const_phi_mem,linear_width
344.29051923076923,9.94658013055997e-08,rho_prot,const_phi_mem,linear_width
345.38203344481605,4.3750802990996065e-08,rho_prot,const_phi_mem,linear_width
346.4735476588629,1.7457318890202436e-08,rho_prot,const_phi_mem,linear_width
347.5650618729097,6.317705461924515e-09,rho_prot,const_phi_mem,linear_width
348.65657608695653,2.0734211331946e-09,rho_prot,const_phi_mem,linear_width
349.74809030100334,6.170781303518814e-10,rho_prot,const_phi_mem,linear_width
350.8396045150502,1.6653534295560825e-10,rho_prot,const_phi_mem,linear_width
351.931118729097,4.0754998680573083e-11,rho_prot,const_phi_mem,linear_width
353.02263294314383,9.044006115896718e-12,rho_prot,const_phi_mem,linear_width
354.11414715719064,1.8198892050070997e-12,rho_prot,const_phi_mem,linear_width
355.2056613712375,3.3207218953740847e-13,rho_prot,const_phi_mem,linear_width
356.2971755852843,5.494436702203009e-14,rho_prot,const_phi_mem,linear_width
357.38868979933113,8.243597566530835e-15,rho_prot,const_phi_mem,linear_width
358.48020401337794,1.1215360606325069e-15,rho_prot,const_phi_mem,linear_width
359.57171822742475,1.3836062312286429e-16,rho_prot,const_phi_mem,linear_width
360.6632324414716,1.5477990005259535e-17,rho_prot,const_phi_mem,linear_width
361.75474665551843,1.5700713491081406e-18,rho_prot,const_phi_mem,linear_width
362.84626086956524,1.4441988128706874e-19,rho_prot,const_phi_mem,linear_width
363.93777508361205,1.2045847041504656e-20,rho_prot,const_phi_mem,linear_width
365.02928929765886,9.110673198102676e-22,rho_prot,const_phi_mem,linear_width
366.12080351170573,6.248364501416985e-23,rho_prot,const_phi_mem,linear_width
367.21231772575254,3.8858408272012624e-24,rho_prot,const_phi_mem,linear_width
368.30383193979935,2.1913231163910596e-25,rho_prot,const_phi_mem,linear_width
369.39534615384616,1.1205483383118025e-26,rho_prot,const_phi_mem,linear_width
370.48686036789303,5.195861118208102e-28,rho_prot,const_phi_mem,linear_width
371.57837458193984,2.1846769918799197e-29,rho_prot,const_phi_mem,linear_width
372.66988879598665,8.329514682876437e-31,rho_prot,const_phi_mem,linear_width
373.76140301003346,2.8797509069570305e-32,rho_prot,const_phi_mem,linear_width
374.8529172240803,9.028028300812961e-34,rho_prot,const_phi_mem,linear_width
375.94443143812714,2.5664550507299217e-35,rho_prot,const_phi_mem,linear_width
377.03594565217395,6.615720902716178e-37,rho_prot,const_phi_mem,linear_width
378.12745986622076,1.5464057319750846e-38,rho_prot,const_phi_mem,linear_width
379.21897408026757,3.2777248119268056e-40,rho_prot,const_phi_mem,linear_width
380.31048829431444,6.299764125921891e-42,rho_prot,const_phi_mem,linear_width
381.40200250836125,1.0979406175539905e-43,rho_prot,const_phi_mem,linear_width
382.49351672240806,1.7351466137793032e-45,rho_prot,const_phi_mem,linear_width
383.58503093645487,2.486544664875653e-47,rho_prot,const_phi_mem,linear_width
384.6765451505017,3.2311648432035015e-49,rho_prot,const_phi_mem,linear_width
385.76805936454855,3.8073668774860703e-51,rho_prot,const_phi_mem,linear_width
386.85957357859536,4.0681138861575504e-53,rho_prot,const_phi_mem,linear_width
387.95108779264217,3.941524585871402e-55,rho_prot,const_phi_mem,linear_width
389.042602006689,3.4628855631560136e-57,rho_prot,const_phi_mem,linear_width
390.1341162207358,2.7587656011188414e-59,rho_prot,const_phi_mem,linear_width
391.22563043478266,1.9929400140320493e-61,rho_prot,const_phi_mem,linear_width
392.31714464882947,1.305498611401408e-63,rho_prot,const_phi_mem,linear_width
393.4086588628763,7.754635052402123e-66,rho_prot,const_phi_mem,linear_width
394.5001730769231,4.176851894743034e-68,rho_prot,const_phi_mem,linear_width
395.59168729096996,2.0400440761232548e-70,rho_prot,const_phi_mem,linear_width
396.68320150501677,9.03509633927058e-73,rho_prot,const_phi_mem,linear_width
397.7747157190636,3.628513867390683e-75,rho_prot,const_phi_mem,linear_width
398.8662299331104,1.3213794522200953e-77,rho_prot,const_phi_mem,linear_width
399.9577441471572,4.363440653029333e-80,rho_prot,const_phi_mem,linear_width
401.04925836120407,1.3065720402686895e-82,rho_prot,const_phi_mem,linear_width
402.1407725752509,3.5476470795759576e-85,rho_prot,const_phi_mem,linear_width
403.2322867892977,8.734744809775933e-88,rho_prot,const_phi_mem,linear_width
404.3238010033445,1.950126552186476e-90,rho_prot,const_phi_mem,linear_width
405.4153152173913,3.948008982951648e-93,rho_prot,const_phi_mem,linear_width
406.5068294314382,7.247633625186344e-96,rho_prot,const_phi_mem,linear_width
407.598343645485,1.2064715709460694e-98,rho_prot,const_phi_mem,linear_width
408.6898578595318,1.8211290272043196e-101,rho_prot,const_phi_mem,linear_width
409.7813720735786,2.4926832943399906e-104,rho_prot,const_phi_mem,linear_width
410.8728862876255,3.093828615080485e-107,rho_prot,const_phi_mem,linear_width
411.9644005016723,3.4819951612943093e-110,rho_prot,const_phi_mem,linear_width
413.0559147157191,3.553553326024857e-113,rho_prot,const_phi_mem,linear_width
414.1474289297659,3.2885183776101966e-116,rho_prot,const_phi_mem,linear_width
415.2389431438127,2.7595640073734925e-119,rho_prot,const_phi_mem,linear_width
416.3304573578596,2.0998266001040503e-122,rho_prot,const_phi_mem,linear_width
417.4219715719064,1.44886912057265e-125,rho_prot,const_phi_mem,linear_width
418.5134857859532,9.065205267908333e-129,rho_prot,const_phi_mem,linear_width
419.605,5.143146449779517e-132,rho_prot,const_phi_mem,linear_width
0.0865845,0.0,phi_mem_mu,const_phi_mem,linear_width
0.08684833110367893,0.0,phi_mem_mu,const_phi_mem,linear_width
0.08711216220735786,0.0,phi_mem_mu,const_phi_mem,linear_width
0.08737599331103678,0.0,phi_mem_mu,const_phi_mem,linear_width
0.08763982441471571,0.0,phi_mem_mu,const_phi_mem,linear_width
0.08790365551839464,0.0,phi_mem_mu,const_phi_mem,linear_width
0.08816748662207358,0.0,phi_mem_mu,const_phi_mem,linear_width
0.08843131772575251,0.0,phi_mem_mu,const_phi_mem,linear_width
0.08869514882943143,0.0,phi_mem_mu,const_phi_mem,linear_width
0.08895897993311036,0.0,phi_mem_mu,const_phi_mem,linear_width
0.08922281103678929,0.0,phi_mem_mu,const_phi_mem,linear_width
0.08948664214046823,0.0,phi_mem_mu,const_phi_mem,linear_width
0.08975047324414716,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09001430434782608,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09027813545150501,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09054196655518394,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09080579765886287,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09106962876254181,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09133345986622073,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09159729096989966,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09186112207357859,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09212495317725752,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09238878428093646,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09265261538461537,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09291644648829431,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09318027759197324,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09344410869565217,0.0,phi_mem_mu,const_phi_mem,linear_width
0.0937079397993311,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09397177090301002,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09423560200668896,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09449943311036789,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09476326421404682,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09502709531772575,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09529092642140467,0.0,phi_mem_mu,const_phi_mem,linear_width
0.0955547575250836,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09581858862876254,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09608241973244147,0.0,phi_mem_mu,const_phi_mem,linear_width
0.0963462508361204,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09661008193979932,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09687391304347825,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09713774414715719,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09740157525083612,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09766540635451505,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09792923745819397,0.0,phi_mem_mu,const_phi_mem,linear_width
0.0981930685618729,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09845689966555184,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09872073076923077,0.0,phi_mem_mu,const_phi_mem,linear_width
0.0989845618729097,0.0,phi_mem_mu,const_phi_mem,linear_width
0.09924839297658863,1.4561315e-317,phi_mem_mu,const_phi_mem,linear_width
0.09951222408026755,1.8388967213568157e-307,phi_mem_mu,const_phi_mem,linear_width
0.09977605518394649,1.585000349164934e-297,phi_mem_mu,const_phi_mem,linear_width
0.10003988628762542,9.324310047278155e-288,phi_mem_mu,const_phi_mem,linear_width
0.10030371739130435,3.743858015346853e-278,phi_mem_mu,const_phi_mem,linear_width
0.10056754849498328,1.0259763593127566e-268,phi_mem_mu,const_phi_mem,linear_width
0.1008313795986622,1.9189809250243093e-259,phi_mem_mu,const_phi_mem,linear_width
0.10109521070234113,2.449735985592652e-250,phi_mem_mu,const_phi_mem,linear_width
0.10135904180602007,2.1344364359987597e-241,phi_mem_mu,const_phi_mem,linear_width
0.101622872909699,1.2692947685868518e-232,phi_mem_mu,const_phi_mem,linear_width
0.10188670401337793,5.151777218888194e-224,phi_mem_mu,const_phi_mem,linear_width
0.10215053511705685,1.4271413139553068e-215,phi_mem_mu,const_phi_mem,linear_width
0.10241436622073578,2.698312237139249e-207,phi_mem_mu,const_phi_mem,linear_width
0.10267819732441472,3.4820319146738506e-199,phi_mem_mu,const_phi_mem,linear_width
0.10294202842809365,3.066822294951438e-191,phi_mem_mu,const_phi_mem,linear_width
0.10320585953177258,1.8435706960884676e-183,phi_mem_mu,const_phi_mem,linear_width
0.1034696906354515,7.563909097544913e-176,phi_mem_mu,const_phi_mem,linear_width
0.10373352173913043,2.1181081218703879e-168,phi_mem_mu,const_phi_mem,linear_width
0.10399735284280937,4.048230850700094e-161,phi_mem_mu,const_phi_mem,linear_width
0.1042611839464883,5.280775866219252e-154,phi_mem_mu,const_phi_mem,linear_width
0.10452501505016723,4.701598290347713e-147,phi_mem_mu,const_phi_mem,linear_width
0.10478884615384615,2.856989370974688e-140,phi_mem_mu,const_phi_mem,linear_width
0.10505267725752508,1.184914596970118e-133,phi_mem_mu,const_phi_mem,linear_width
0.10531650836120401,3.354136977989333e-127,phi_mem_mu,const_phi_mem,linear_width
0.10558033946488295,6.480221632977272e-121,phi_mem_mu,const_phi_mem,linear_width
0.10584417056856188,8.545042847204045e-115,phi_mem_mu,const_phi_mem,linear_width
0.1061080016722408,7.690488904271651e-109,phi_mem_mu,const_phi_mem,linear_width
0.10637183277591973,4.72399006011084e-103,phi_mem_mu,const_phi_mem,linear_width
0.10663566387959866,1.9805204012785428e-97,phi_mem_mu,const_phi_mem,linear_width
0.1068994949832776,5.667153626602167e-92,phi_mem_mu,const_phi_mem,linear_width
0.10716332608695653,1.1067918975793825e-86,phi_mem_mu,const_phi_mem,linear_width
0.10742715719063545,1.475306570566257e-81,phi_mem_mu,const_phi_mem,linear_width
0.10769098829431438,1.3421897013978777e-76,phi_mem_mu,const_phi_mem,linear_width
0.10795481939799331,8.33414107692535e-72,phi_mem_mu,const_phi_mem,linear_width
