value,kde,parameter,strain,carbon_source,overexpression,inducer_conc
0.526183606252505,0.0,width_mu,lpp14,LB,none,0.0
0.5308537825250501,0.0,width_mu,lpp14,LB,none,0.0
0.5355239587975952,0.0,width_mu,lpp14,LB,none,0.0
0.5401941350701402,0.0,width_mu,lpp14,LB,none,0.0
0.5448643113426853,0.0,width_mu,lpp14,LB,none,0.0
0.5495344876152305,0.0,width_mu,lpp14,LB,none,0.0
0.5542046638877756,0.0,width_mu,lpp14,LB,none,0.0
0.5588748401603206,0.0,width_mu,lpp14,LB,none,0.0
0.5635450164328657,0.0,width_mu,lpp14,LB,none,0.0
0.5682151927054108,0.0,width_mu,lpp14,LB,none,0.0
0.5728853689779559,0.0,width_mu,lpp14,LB,none,0.0
0.577555545250501,0.0,width_mu,lpp14,LB,none,0.0
0.5822257215230461,0.0,width_mu,lpp14,LB,none,0.0
0.5868958977955911,0.0,width_mu,lpp14,LB,none,0.0
0.5915660740681362,0.0,width_mu,lpp14,LB,none,0.0
0.5962362503406814,0.0,width_mu,lpp14,LB,none,0.0
0.6009064266132265,0.0,width_mu,lpp14,LB,none,0.0
0.6055766028857715,0.0,width_mu,lpp14,LB,none,0.0
0.6102467791583166,0.0,width_mu,lpp14,LB,none,0.0
0.6149169554308617,0.0,width_mu,lpp14,LB,none,0.0
0.6195871317034068,0.0,width_mu,lpp14,LB,none,0.0
0.6242573079759519,0.0,width_mu,lpp14,LB,none,0.0
0.628927484248497,0.0,width_mu,lpp14,LB,none,0.0
0.633597660521042,0.0,width_mu,lpp14,LB,none,0.0
0.6382678367935871,0.0,width_mu,lpp14,LB,none,0.0
0.6429380130661323,6.50753765838e-312,width_mu,lpp14,LB,none,0.0
0.6476081893386774,3.629237082544246e-299,width_mu,lpp14,LB,none,0.0
0.6522783656112224,1.0867577946522701e-286,width_mu,lpp14,LB,none,0.0
0.6569485418837675,1.7473256460288187e-274,width_mu,lpp14,LB,none,0.0
0.6616187181563126,1.5084950146358188e-262,width_mu,lpp14,LB,none,0.0
0.6662888944288577,6.992758672289256e-251,width_mu,lpp14,LB,none,0.0
0.6709590707014028,1.7405799314101342e-239,width_mu,lpp14,LB,none,0.0
0.6756292469739479,2.3264128277933418e-228,width_mu,lpp14,LB,none,0.0
0.680299423246493,1.6696832555717162e-217,width_mu,lpp14,LB,none,0.0
0.684969599519038,6.434925864101285e-207,width_mu,lpp14,LB,none,0.0
0.6896397757915832,1.3317520474689115e-196,width_mu,lpp14,LB,none,0.0
0.6943099520641283,1.4800704641503616e-186,width_mu,lpp14,LB,none,0.0
0.6989801283366733,8.833444104726765e-177,width_mu,lpp14,LB,none,0.0
0.7036503046092184,2.8312389476833926e-167,width_mu,lpp14,LB,none,0.0
0.7083204808817635,4.873406105620999e-158,width_mu,lpp14,LB,none,0.0
0.7129906571543086,4.505156414236386e-149,width_mu,lpp14,LB,none,0.0
0.7176608334268537,2.23676663161921e-140,width_mu,lpp14,LB,none,0.0
0.7223310096993988,5.964556313396486e-132,width_mu,lpp14,LB,none,0.0
0.7270011859719439,8.542721282161271e-124,width_mu,lpp14,LB,none,0.0
0.7316713622444889,6.571882084837722e-116,width_mu,lpp14,LB,none,0.0
0.7363415385170341,2.715653712316258e-108,width_mu,lpp14,LB,none,0.0
0.7410117147895792,6.027908720731396e-101,width_mu,lpp14,LB,none,0.0
0.7456818910621242,7.187602096577888e-94,width_mu,lpp14,LB,none,0.0
0.7503520673346693,4.604100368357542e-87,width_mu,lpp14,LB,none,0.0
0.7550222436072144,1.5844119927690568e-80,width_mu,lpp14,LB,none,0.0
0.7596924198797596,2.929368981932963e-74,width_mu,lpp14,LB,none,0.0
0.7643625961523046,2.909936485984158e-68,width_mu,lpp14,LB,none,0.0
0.7690327724248497,1.553166594693017e-62,width_mu,lpp14,LB,none,0.0
0.7737029486973948,4.454510748757679e-57,width_mu,lpp14,LB,none,0.0
0.7783731249699399,6.865187394521984e-52,width_mu,lpp14,LB,none,0.0
0.783043301242485,5.6858935152100885e-47,width_mu,lpp14,LB,none,0.0
0.7877134775150301,2.5308299225792823e-42,width_mu,lpp14,LB,none,0.0
0.7923836537875751,6.054376472390621e-38,width_mu,lpp14,LB,none,0.0
0.7970538300601202,7.784713857585599e-34,width_mu,lpp14,LB,none,0.0
0.8017240063326654,5.380310842432535e-30,width_mu,lpp14,LB,none,0.0
0.8063941826052105,1.9988880996441344e-26,width_mu,lpp14,LB,none,0.0
0.8110643588777555,3.992192029077019e-23,width_mu,lpp14,LB,none,0.0
0.8157345351503006,4.28650198306607e-20,width_mu,lpp14,LB,none,0.0
0.8204047114228457,2.474536508749697e-17,width_mu,lpp14,LB,none,0.0
0.8250748876953908,7.681105186038336e-15,width_mu,lpp14,LB,none,0.0
0.8297450639679359,1.2821953720924728e-12,width_mu,lpp14,LB,none,0.0
0.834415240240481,1.1513239281720822e-10,width_mu,lpp14,LB,none,0.0
0.839085416513026,5.563920340266414e-09,width_mu,lpp14,LB,none,0.0
0.8437555927855711,1.4487382224297028e-07,width_mu,lpp14,LB,none,0.0
0.8484257690581163,2.0374262849029446e-06,width_mu,lpp14,LB,none,0.0
0.8530959453306614,1.5557782115571716e-05,width_mu,lpp14,LB,none,0.0
0.8577661216032064,6.522397239893146e-05,width_mu,lpp14,LB,none,0.0
0.8624362978757515,0.00015344117608305445,width_mu,lpp14,LB,none,0.0
0.8671064741482966,0.0002103994217963408,width_mu,lpp14,LB,none,0.0
0.8717766504208417,0.00017865693831126809,width_mu,lpp14,LB,none,0.0
0.8764468266933868,0.00011049802429767547,width_mu,lpp14,LB,none,0.0
0.8811170029659319,8.88752298193716e-05,width_mu,lpp14,LB,none,0.0
0.8857871792384769,0.00012096016311118288,width_mu,lpp14,LB,none,0.0
0.890457355511022,0.00016107562870276793,width_mu,lpp14,LB,none,0.0
0.8951275317835672,0.00019094145135977754,width_mu,lpp14,LB,none,0.0
0.8997977080561123,0.0002268767534880593,width_mu,lpp14,LB,none,0.0
0.9044678843286573,0.0003023911090404301,width_mu,lpp14,LB,none,0.0
0.9091380606012024,0.00044538302405842484,width_mu,lpp14,LB,none,0.0
0.9138082368737475,0.0006710904377658707,width_mu,lpp14,LB,none,0.0
0.9184784131462926,0.0009287455819040729,width_mu,lpp14,LB,none,0.0
0.9231485894188377,0.00103696100216792,width_mu,lpp14,LB,none,0.0
0.9278187656913828,0.000985207852604334,width_mu,lpp14,LB,none,0.0
0.9324889419639278,0.0009469068944601742,width_mu,lpp14,LB,none,0.0
0.9371591182364729,0.000910735303853298,width_mu,lpp14,LB,none,0.0
0.9418292945090181,0.0008792804754208831,width_mu,lpp14,LB,none,0.0
0.9464994707815632,0.0009103625330491372,width_mu,lpp14,LB,none,0.0
0.9511696470541082,0.0009528005319969802,width_mu,lpp14,LB,none,0.0
0.9558398233266533,0.0010879993687153468,width_mu,lpp14,LB,none,0.0
0.9605099995991984,0.0013988799843312179,width_mu,lpp14,LB,none,0.0
0.9651801758717435,0.0016893256968059484,width_mu,lpp14,LB,none,0.0
0.9698503521442886,0.0019376029518531552,width_mu,lpp14,LB,none,0.0
0.9745205284168337,0.0023571527668592874,width_mu,lpp14,LB,none,0.0
0.9791907046893787,0.0028243002801149244,width_mu,lpp14,LB,none,0.0
0.9838608809619238,0.0032012515252545495,width_mu,lpp14,LB,none,0.0
0.988531057234469,0.003755978706480188,width_mu,lpp14,LB,none,0.0
0.9932012335070141,0.0047905772539367135,width_mu,lpp14,LB,none,0.0
0.9978714097795591,0.006382883682847127,width_mu,lpp14,LB,none,0.0
1.0025415860521043,0.008619529228876767,width_mu,lpp14,LB,none,0.0
1.0072117623246493,0.011923035693389981,width_mu,lpp14,LB,none,0.0
1.0118819385971944,0.017046071885841913,width_mu,lpp14,LB,none,0.0
1.0165521148697396,0.024662188820840963,width_mu,lpp14,LB,none,0.0
1.0212222911422848,0.03519497670068728,width_mu,lpp14,LB,none,0.0
1.0258924674148298,0.04967816450311821,width_mu,lpp14,LB,none,0.0
1.030562643687375,0.06947734589362209,width_mu,lpp14,LB,none,0.0
1.03523281995992,0.09253375436310794,width_mu,lpp14,LB,none,0.0
1.039902996232465,0.11149523782593813,width_mu,lpp14,LB,none,0.0
1.0445731725050103,0.1180063058611293,width_mu,lpp14,LB,none,0.0
1.0492433487775552,0.10903806602741428,width_mu,lpp14,LB,none,0.0
1.0539135250501004,0.08830365991571851,width_mu,lpp14,LB,none,0.0
1.0585837013226453,0.06366092646212354,width_mu,lpp14,LB,none,0.0
1.0632538775951905,0.04262250646251239,width_mu,lpp14,LB,none,0.0
1.0679240538677357,0.02805063006406491,width_mu,lpp14,LB,none,0.0
1.0725942301402807,0.019122660709045627,width_mu,lpp14,LB,none,0.0
1.0772644064128258,0.013771766669332773,width_mu,lpp14,LB,none,0.0
1.0819345826853708,0.010173901455629577,width_mu,lpp14,LB,none,0.0
1.086604758957916,0.007694589327335613,width_mu,lpp14,LB,none,0.0
1.0912749352304612,0.006109033451005376,width_mu,lpp14,LB,none,0.0
1.095945111503006,0.004887920722253356,width_mu,lpp14,LB,none,0.0
1.1006152877755513,0.003759401521097315,width_mu,lpp14,LB,none,0.0
1.1052854640480962,0.0029312812016097124,width_mu,lpp14,LB,none,0.0
1.1099556403206414,0.0025011790159944255,width_mu,lpp14,LB,none,0.0
1.1146258165931866,0.0022272802649515103,width_mu,lpp14,LB,none,0.0
1.1192959928657316,0.0018774179781115069,width_mu,lpp14,LB,none,0.0
1.1239661691382767,0.0014394443122379898,width_mu,lpp14,LB,none,0.0
1.1286363454108217,0.0010096365450310795,width_mu,lpp14,LB,none,0.0
1.1333065216833669,0.0007476260982637008,width_mu,lpp14,LB,none,0.0
1.137976697955912,0.0007455504308406454,width_mu,lpp14,LB,none,0.0
1.142646874228457,0.0008462558467204689,width_mu,lpp14,LB,none,0.0
1.1473170505010022,0.0008645123118640225,width_mu,lpp14,LB,none,0.0
1.1519872267735471,0.0007434911746382076,width_mu,lpp14,LB,none,0.0
1.1566574030460923,0.0005569872901546769,width_mu,lpp14,LB,none,0.0
1.1613275793186375,0.0004844150060762313,width_mu,lpp14,LB,none,0.0
1.1659977555911825,0.0005211678197241759,width_mu,lpp14,LB,none,0.0
1.1706679318637276,0.000524765426957094,width_mu,lpp14,LB,none,0.0
1.1753381081362726,0.0004723843497210358,width_mu,lpp14,LB,none,0.0
1.1800082844088178,0.00039494859519867165,width_mu,lpp14,LB,none,0.0
1.184678460681363,0.00030325637731140885,width_mu,lpp14,LB,none,0.0
1.189348636953908,0.00019241022282729715,width_mu,lpp14,LB,none,0.0
1.194018813226453,8.883100777340822e-05,width_mu,lpp14,LB,none,0.0
1.198688989498998,4.090427302527101e-05,width_mu,lpp14,LB,none,0.0
1.2033591657715432,5.497593124170612e-05,width_mu,lpp14,LB,none,0.0
1.2080293420440884,9.004340506587499e-05,width_mu,lpp14,LB,none,0.0
1.2126995183166334,0.00010846875050059344,width_mu,lpp14,LB,none,0.0
1.2173696945891785,0.00011703002559905447,width_mu,lpp14,LB,none,0.0
1.2220398708617235,0.00012606319376799152,width_mu,lpp14,LB,none,0.0
1.2267100471342687,0.0001375739642450514,width_mu,lpp14,LB,none,0.0
1.2313802234068139,0.0001563473584738936,width_mu,lpp14,LB,none,0.0
1.2360503996793588,0.00018329143351925118,width_mu,lpp14,LB,none,0.0
1.240720575951904,0.00021451747830432413,width_mu,lpp14,LB,none,0.0
1.245390752224449,0.0002303195948037102,width_mu,lpp14,LB,none,0.0
1.2500609284969941,0.00019871813611236264,width_mu,lpp14,LB,none,0.0
1.2547311047695393,0.000146123704369614,width_mu,lpp14,LB,none,0.0
1.2594012810420843,0.00014325010982632486,width_mu,lpp14,LB,none,0.0
1.2640714573146294,0.00017917109872345887,width_mu,lpp14,LB,none,0.0
1.2687416335871744,0.00019115750903693553,width_mu,lpp14,LB,none,0.0
1.2734118098597196,0.00016719311836331524,width_mu,lpp14,LB,none,0.0
1.2780819861322648,0.00016197167487795515,width_mu,lpp14,LB,none,0.0
1.2827521624048097,0.00019980606380667456,width_mu,lpp14,LB,none,0.0
1.287422338677355,0.00023214608301938577,width_mu,lpp14,LB,none,0.0
1.2920925149498999,0.00021852008934007553,width_mu,lpp14,LB,none,0.0
1.296762691222445,0.00014843886931553403,width_mu,lpp14,LB,none,0.0
1.3014328674949902,6.707186321742474e-05,width_mu,lpp14,LB,none,0.0
1.3061030437675352,3.849451181802411e-05,width_mu,lpp14,LB,none,0.0
1.3107732200400803,6.85052225467982e-05,width_mu,lpp14,LB,none,0.0
1.3154433963126253,0.00011431441992676476,width_mu,lpp14,LB,none,0.0
1.3201135725851705,0.00012873835762509256,width_mu,lpp14,LB,none,0.0
1.3247837488577157,9.80797844553194e-05,width_mu,lpp14,LB,none,0.0
1.3294539251302606,4.774570251577993e-05,width_mu,lpp14,LB,none,0.0
1.3341241014028058,1.4509043737238953e-05,width_mu,lpp14,LB,none,0.0
1.3387942776753508,8.856181943573376e-06,width_mu,lpp14,LB,none,0.0
1.343464453947896,2.8364728080602242e-05,width_mu,lpp14,LB,none,0.0
1.348134630220441,6.392396762348172e-05,width_mu,lpp14,LB,none,0.0
1.352804806492986,7.78445774411247e-05,width_mu,lpp14,LB,none,0.0
1.3574749827655312,5.0899340001430346e-05,width_mu,lpp14,LB,none,0.0
1.3621451590380762,1.7867237168298615e-05,width_mu,lpp14,LB,none,0.0
1.3668153353106214,3.367153525596519e-06,width_mu,lpp14,LB,none,0.0
1.3714855115831666,3.406692665247573e-07,width_mu,lpp14,LB,none,0.0
1.3761556878557115,1.8747458950304987e-08,width_mu,lpp14,LB,none,0.0
1.3808258641282567,1.0031043427027837e-08,width_mu,lpp14,LB,none,0.0
1.3854960404008017,1.9828423373136753e-07,width_mu,lpp14,LB,none,0.0
1.3901662166733468,2.2236456700703703e-06,width_mu,lpp14,LB,none,0.0
1.394836392945892,1.3388184736490695e-05,width_mu,lpp14,LB,none,0.0
1.399506569218437,4.327509774464826e-05,width_mu,lpp14,LB,none,0.0
1.4041767454909821,7.509562822208016e-05,width_mu,lpp14,LB,none,0.0
1.408846921763527,6.996027182766612e-05,width_mu,lpp14,LB,none,0.0
1.4135170980360723,3.499037184953085e-05,width_mu,lpp14,LB,none,0.0
1.4181872743086175,9.395196415156108e-06,width_mu,lpp14,LB,none,0.0
1.4228574505811624,1.3543275355395737e-06,width_mu,lpp14,LB,none,0.0
1.4275276268537076,1.0489070334693528e-07,width_mu,lpp14,LB,none,0.0
1.4321978031262526,8.089661492737825e-09,width_mu,lpp14,LB,none,0.0
1.4368679793987977,9.248036553354485e-08,width_mu,lpp14,LB,none,0.0
1.441538155671343,1.2267009092194032e-06,width_mu,lpp14,LB,none,0.0
1.4462083319438879,8.744673565831962e-06,width_mu,lpp14,LB,none,0.0
1.450878508216433,3.346641284453194e-05,width_mu,lpp14,LB,none,0.0
1.455548684488978,6.87598566937192e-05,width_mu,lpp14,LB,none,0.0
1.4602188607615232,7.584395950210124e-05,width_mu,lpp14,LB,none,0.0
1.4648890370340684,4.491250396746896e-05,width_mu,lpp14,LB,none,0.0
1.4695592133066133,1.4278210344852618e-05,width_mu,lpp14,LB,none,0.0
1.4742293895791585,2.436915772481505e-06,width_mu,lpp14,LB,none,0.0
1.4788995658517035,2.2328908713646376e-07,width_mu,lpp14,LB,none,0.0
1.4835697421242486,1.0983853043579156e-08,width_mu,lpp14,LB,none,0.0
1.4882399183967938,2.9006956612272226e-10,width_mu,lpp14,LB,none,0.0
1.4929100946693388,4.11253733013889e-12,width_mu,lpp14,LB,none,0.0
1.497580270941884,3.130241010943319e-14,width_mu,lpp14,LB,none,0.0
1.502250447214429,1.2791042358593154e-16,width_mu,lpp14,LB,none,0.0
1.506920623486974,2.80604307402301e-19,width_mu,lpp14,LB,none,0.0
1.5115907997595193,3.3047831353336694e-22,width_mu,lpp14,LB,none,0.0
1.5162609760320642,2.089545508922876e-25,width_mu,lpp14,LB,none,0.0
1.5209311523046094,7.092852668969605e-29,width_mu,lpp14,LB,none,0.0
1.5256013285771546,1.2925587133980086e-32,width_mu,lpp14,LB,none,0.0
1.5302715048496995,1.2645612122614257e-36,width_mu,lpp14,LB,none,0.0
1.5349416811222447,6.641859274936384e-41,width_mu,lpp14,LB,none,0.0
1.5396118573947897,1.8728358709412432e-45,width_mu,lpp14,LB,none,0.0
1.5442820336673349,2.835110590584487e-50,width_mu,lpp14,LB,none,0.0
1.54895220993988,2.304095765723567e-55,width_mu,lpp14,LB,none,0.0
1.553622386212425,1.0052898171226486e-60,width_mu,lpp14,LB,none,0.0
1.5582925624849702,2.3547362916520314e-66,width_mu,lpp14,LB,none,0.0
1.5629627387575151,2.961102951849641e-72,width_mu,lpp14,LB,none,0.0
1.5676329150300603,1.9990560600762353e-78,width_mu,lpp14,LB,none,0.0
1.5723030913026055,7.245305053629715e-85,width_mu,lpp14,LB,none,0.0
1.5769732675751504,1.4097711343010676e-91,width_mu,lpp14,LB,none,0.0
1.5816434438476956,1.4726542275886122e-98,width_mu,lpp14,LB,none,0.0
1.5863136201202406,8.258728688787417e-106,width_mu,lpp14,LB,none,0.0
1.5909837963927858,2.486485013238568e-113,width_mu,lpp14,LB,none,0.0
1.595653972665331,4.01900668816403e-121,width_mu,lpp14,LB,none,0.0
1.600324148937876,3.487480982276717e-129,width_mu,lpp14,LB,none,0.0
1.604994325210421,1.6246701574741745e-137,width_mu,lpp14,LB,none,0.0
1.609664501482966,4.06329912505745e-146,width_mu,lpp14,LB,none,0.0
1.6143346777555112,5.455726896130667e-155,width_mu,lpp14,LB,none,0.0
1.6190048540280564,3.932662580539958e-164,width_mu,lpp14,LB,none,0.0
1.6236750303006013,1.52188201832349e-173,width_mu,lpp14,LB,none,0.0
1.6283452065731465,3.161808201592047e-183,width_mu,lpp14,LB,none,0.0
1.6330153828456915,3.5265520142402254e-193,width_mu,lpp14,LB,none,0.0
1.6376855591182367,2.111666362925208e-203,width_mu,lpp14,LB,none,0.0
1.6423557353907818,6.788292486160312e-214,width_mu,lpp14,LB,none,0.0
1.6470259116633268,1.1715370478719728e-224,width_mu,lpp14,LB,none,0.0
1.651696087935872,1.0854548004613368e-235,width_mu,lpp14,LB,none,0.0
1.656366264208417,5.399178633764586e-247,width_mu,lpp14,LB,none,0.0
1.661036440480962,1.4417962295896242e-258,width_mu,lpp14,LB,none,0.0
1.6657066167535073,2.0669992097835298e-270,width_mu,lpp14,LB,none,0.0
1.6703767930260522,1.5908783508225948e-282,width_mu,lpp14,LB,none,0.0
1.6750469692985974,6.573457649510787e-295,width_mu,lpp14,LB,none,0.0
1.6797171455711424,1.4581795485703892e-307,width_mu,lpp14,LB,none,0.0
1.6843873218436876,1.7366e-320,width_mu,lpp14,LB,none,0.0
1.6890574981162327,0.0,width_mu,lpp14,LB,none,0.0
1.6937276743887777,0.0,width_mu,lpp14,LB,none,0.0
1.6983978506613229,0.0,width_mu,lpp14,LB,none,0.0
1.7030680269338678,0.0,width_mu,lpp14,LB,none,0.0
1.707738203206413,0.0,width_mu,lpp14,LB,none,0.0
1.7124083794789582,0.0,width_mu,lpp14,LB,none,0.0
1.7170785557515031,0.0,width_mu,lpp14,LB,none,0.0
1.7217487320240483,0.0,width_mu,lpp14,LB,none,0.0
1.7264189082965933,0.0,width_mu,lpp14,LB,none,0.0
1.7310890845691385,0.0,width_mu,lpp14,LB,none,0.0
1.7357592608416836,0.0,width_mu,lpp14,LB,none,0.0
1.7404294371142286,0.0,width_mu,lpp14,LB,none,0.0
1.7450996133867738,0.0,width_mu,lpp14,LB,none,0.0
1.7497697896593187,0.0,width_mu,lpp14,LB,none,0.0
1.754439965931864,0.0,width_mu,lpp14,LB,none,0.0
1.759110142204409,0.0,width_mu,lpp14,LB,none,0.0
1.763780318476954,0.0,width_mu,lpp14,LB,none,0.0
1.7684504947494992,0.0,width_mu,lpp14,LB,none,0.0
1.7731206710220442,0.0,width_mu,lpp14,LB,none,0.0
1.7777908472945894,0.0,width_mu,lpp14,LB,none,0.0
1.7824610235671345,0.0,width_mu,lpp14,LB,none,0.0
1.7871311998396795,0.0,width_mu,lpp14,LB,none,0.0
1.7918013761122247,0.0,width_mu,lpp14,LB,none,0.0
1.7964715523847696,0.0,width_mu,lpp14,LB,none,0.0
1.8011417286573148,0.0,width_mu,lpp14,LB,none,0.0
1.80581190492986,0.0,width_mu,lpp14,LB,none,0.0
1.810482081202405,0.0,width_mu,lpp14,LB,none,0.0
1.8151522574749501,0.0,width_mu,lpp14,LB,none,0.0
1.819822433747495,0.0,width_mu,lpp14,LB,none,0.0
1.8244926100200403,0.0,width_mu,lpp14,LB,none,0.0
