lower,upper,quantity,interval,growth_rate_hr
0.53000896,0.61037778,width_um,95%,0.1
0.5428948,0.5987443375,width_um,75%,0.1
0.5631110375,0.577963425,width_um,25%,0.1
0.5705845,0.5705845,width_um,median,0.1
7.3213991684936826,8.435681723613737,sav_inv_um,95%,0.1
7.465592600010499,8.234475993546504,sav_inv_um,75%,0.1
7.733848958079555,7.942102263995244,sav_inv_um,25%,0.1
7.833453425694707,7.833453425694707,sav_inv_um,median,0.1
0.5319593406521739,0.6117861467892977,width_um,95%,0.10802675585284281
0.544874039590301,0.6002541209030101,width_um,75%,0.10802675585284281
0.5649509803093645,0.5796595367892977,width_um,25%,0.10802675585284281
0.5723069033444816,0.5723069033444816,width_um,median,0.10802675585284281
7.303634389379854,8.403913386296866,sav_inv_um,95%,0.10802675585284281
7.446100995177694,8.205825568146288,sav_inv_um,75%,0.10802675585284281
7.711014554041132,7.916692523137322,sav_inv_um,25%,0.10802675585284281
7.809877230504382,7.809877230504382,sav_inv_um,median,0.10802675585284281
0.533925835367893,0.6133394162541806,width_um,95%,0.11605351170568562
0.5468446077759198,0.6017552419314381,width_um,75%,0.11605351170568562
0.5667719835284281,0.5813575773411371,width_um,25%,0.11605351170568562
0.5740401782608696,0.5740401782608696,width_um,median,0.11605351170568562
7.285242690864947,8.372582056543111,sav_inv_um,95%,0.11605351170568562
7.426750353438564,8.177215055803606,sav_inv_um,75%,0.11605351170568562
7.68906678878701,7.89096464723284,sav_inv_um,25%,0.11605351170568562
7.786380263578716,7.786380263578716,sav_inv_um,median,0.11605351170568562
0.5358881905518396,0.6148088673913044,width_um,95%,0.12408026755852844
0.5487798695652174,0.6033003551839465,width_um,75%,0.12408026755852844
0.5685483476588629,0.5830419924331104,width_um,25%,0.12408026755852844
0.575788368896321,0.575788368896321,width_um,median,0.12408026755852844
7.267828199372619,8.340944185452278,sav_inv_um,95%,0.12408026755852844
7.406700523085694,8.148873728416945,sav_inv_um,75%,0.12408026755852844
7.666311799226398,7.8661787114396144,sav_inv_um,25%,0.12408026755852844
7.7628526309849715,7.7628526309849715,sav_inv_um,median,0.12408026755852844
0.5379141671404682,0.6162954735785953,width_um,95%,0.13210702341137123
0.5507000378344482,0.6048800585284281,width_um,75%,0.13210702341137123
0.5703467527173913,0.5847710282190636,width_um,25%,0.13210702341137123
0.5775290033444815,0.5775290033444815,width_um,median,0.13210702341137123
7.2511658840991835,8.309426294235406,sav_inv_um,95%,0.13210702341137123
7.387847043719511,8.120470244764192,sav_inv_um,75%,0.13210702341137123
7.644043954876786,7.84190810276739,sav_inv_um,25%,0.13210702341137123
7.739208895117746,7.739208895117746,sav_inv_um,median,0.13210702341137123
0.5399341018561873,0.617711335,width_um,95%,0.14013377926421405
0.5526066482023411,0.6064597232023411,width_um,75%,0.14013377926421405
0.5720947318143813,0.5864462534698998,width_um,25%,0.14013377926421405
0.5792915123745819,0.5792915123745819,width_um,median,0.14013377926421405
7.23389248722646,8.2784764751877,sav_inv_um,95%,0.14013377926421405
7.369016193049799,8.091876074111896,sav_inv_um,75%,0.14013377926421405
7.622377622495979,7.816871358950665,sav_inv_um,25%,0.14013377926421405
7.716235074403418,7.716235074403418,sav_inv_um,median,0.14013377926421405
0.5420218325250836,0.6191241992474915,width_um,95%,0.14816053511705685
0.5545543224498328,0.6080293326086956,width_um,75%,0.14816053511705685
0.5739151176839465,0.5881041316053511,width_um,25%,0.14816053511705685
0.5810765372909699,0.5810765372909699,width_um,median,0.14816053511705685
7.217773978465184,8.248336142340175,sav_inv_um,95%,0.14816053511705685
7.3499416735767324,8.063388057372283,sav_inv_um,75%,0.14816053511705685
7.599996825197712,7.792812582905081,sav_inv_um,25%,0.14816053511705685
7.693130654475445,7.693130654475445,sav_inv_um,median,0.14816053511705685
0.5440436187458193,0.620619190618729,width_um,95%,0.15618729096989967
0.5564674342391304,0.6096063600334447,width_um,75%,0.15618729096989967
0.5756883132107024,0.5897865927675585,width_um,25%,0.15618729096989967
0.5828710215719064,0.5828710215719064,width_um,median,0.15618729096989967
7.1993551836088665,8.216738826077442,sav_inv_um,95%,0.15618729096989967
7.3313004671118245,8.03683474363871,sav_inv_um,75%,0.15618729096989967
7.578189457387133,7.768435271252053,sav_inv_um,25%,0.15618729096989967
7.670216624967868,7.670216624967868,sav_inv_um,median,0.15618729096989967
0.5461445757525083,0.6221278207023412,width_um,95%,0.1642140468227425
0.5583716938963211,0.6111697361204014,width_um,75%,0.1642140468227425
0.577466254222408,0.5914858107023412,width_um,25%,0.1642140468227425
0.584652060367893,0.584652060367893,width_um,median,0.1642140468227425
7.182069532171475,8.18566666095983,sav_inv_um,95%,0.1642140468227425
7.312399788680418,8.0091600510791,sav_inv_um,75%,0.1642140468227425
7.556679497247713,7.743865095912814,sav_inv_um,25%,0.1642140468227425
7.647230139421463,7.647230139421463,sav_inv_um,median,0.1642140468227425
0.5481182114548495,0.6235814529264215,width_um,95%,0.17224080267558528
0.5602198221153846,0.6127615727424749,width_um,75%,0.17224080267558528
0.5792143747909699,0.5931827949414715,width_um,25%,0.17224080267558528
0.5863841647157191,0.5863841647157191,width_um,median,0.17224080267558528
7.165138667764268,8.15547337598442,sav_inv_um,95%,0.17224080267558528
7.294132371996737,7.9811723886013635,sav_inv_um,75%,0.17224080267558528
7.534818352594807,7.720156533406397,sav_inv_um,25%,0.17224080267558528
7.62460486414083,7.62460486414083,sav_inv_um,median,0.17224080267558528
0.5500881599498327,0.6250450109197325,width_um,95%,0.18026755852842807
