length,width_median,width_var,volume,surface_area,surface_to_volume,periplasm_volume,periplasm_fractional_volume,cell_id,date,replicate,run_no,strain,temperature_C,carbon_source,inducer,inducer_conc,image
4.558474490289169,0.9385505617930436,0.0051774409829303,2.9372897514701304,13.44086055596103,4.575939622311283,0.3252935802958383,0.11074616664325575,1,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.219999168738992,0.9153574851122049,0.0026392632171181912,1.918191831580562,9.259688338609973,4.82730047441612,0.22343790450987888,0.11648360754709779,2,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.8910662970269883,0.9133611725588343,0.008619969873370523,2.349954422064719,11.165059678682734,4.751181373497823,0.26975847053704527,0.11479306492252299,3,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.959277396040837,0.8598259505261857,0.001127143779554962,2.1325181566175324,10.694890728219585,5.015146386928379,0.25797543075839835,0.12097220835276869,4,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.106151358390042,0.936641246314373,0.018510223208529342,1.9250993281968234,9.139990951722078,4.7478022654982714,0.22062721892317283,0.11460562875466121,6,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
4.772629646491101,0.7943108946489362,0.007438059436424406,2.2337845198775526,11.909626087276171,5.33159128881823,0.2868754398369686,0.12842574441902482,7,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.63043758922838,0.8630663929966449,0.017967995281620686,1.9556090287746841,9.843579515232571,5.03351097811213,0.23733196329061745,0.12135961728470916,8,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
4.01895773925942,0.9128296206819074,0.002185468189366391,2.431033130233414,11.525321166262948,4.740914890434403,0.2785149371666118,0.11456649179432218,9,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
4.558474490289169,0.9385505617930436,0.0051774409829303,2.9372897514701304,13.44086055596103,4.575939622311283,0.3252935802958383,0.11074616664325575,1,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.219999168738992,0.9153574851122049,0.0026392632171181912,1.918191831580562,9.259688338609973,4.82730047441612,0.22343790450987888,0.11648360754709779,2,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.8910662970269883,0.9133611725588343,0.008619969873370523,2.349954422064719,11.165059678682734,4.751181373497823,0.26975847053704527,0.11479306492252299,3,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.959277396040837,0.8598259505261857,0.001127143779554962,2.1325181566175324,10.694890728219585,5.015146386928379,0.25797543075839835,0.12097220835276869,4,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.106151358390042,0.936641246314373,0.018510223208529342,1.9250993281968234,9.139990951722078,4.7478022654982714,0.22062721892317283,0.11460562875466121,6,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
4.772629646491101,0.7943108946489362,0.007438059436424406,2.2337845198775526,11.909626087276171,5.33159128881823,0.2868754398369686,0.12842574441902482,7,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.63043758922838,0.8630663929966449,0.017967995281620686,1.9556090287746841,9.843579515232571,5.03351097811213,0.23733196329061745,0.12135961728470916,8,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
4.01895773925942,0.9128296206819074,0.002185468189366391,2.431033130233414,11.525321166262948,4.740914890434403,0.2785149371666118,0.11456649179432218,9,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
4.558474490289169,0.9385505617930436,0.0051774409829303,2.9372897514701304,13.44086055596103,4.575939622311283,0.3252935802958383,0.11074616664325575,1,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.219999168738992,0.9153574851122049,0.0026392632171181912,1.918191831580562,9.259688338609973,4.82730047441612,0.22343790450987888,0.11648360754709779,2,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.8910662970269883,0.9133611725588343,0.008619969873370523,2.349954422064719,11.165059678682734,4.751181373497823,0.26975847053704527,0.11479306492252299,3,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.959277396040837,0.8598259505261857,0.001127143779554962,2.1325181566175324,10.694890728219585,5.015146386928379,0.25797543075839835,0.12097220835276869,4,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.106151358390042,0.936641246314373,0.018510223208529342,1.9250993281968234,9.139990951722078,4.7478022654982714,0.22062721892317283,0.11460562875466121,6,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
4.772629646491101,0.7943108946489362,0.007438059436424406,2.2337845198775526,11.909626087276171,5.33159128881823,0.2868754398369686,0.12842574441902482,7,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.63043758922838,0.8630663929966449,0.017967995281620686,1.9556090287746841,9.843579515232571,5.03351097811213,0.23733196329061745,0.12135961728470916,8,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
4.01895773925942,0.9128296206819074,0.002185468189366391,2.431033130233414,11.525321166262948,4.740914890434403,0.2785149371666118,0.11456649179432218,9,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153644
3.138365480964313,0.8550255736339695,0.0024131831916697085,1.6383406087772918,8.430095520455144,5.145508495175859,0.20297683285830503,0.12389171810237216,0,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153910
3.7280253740955183,0.9734149551313336,0.0069264210463597636,2.5329027755985427,11.400574753617118,4.500991851502505,0.2758485621876341,0.10890609969127187,1,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153910
5.57052717929721,0.9850986666594087,0.005306232224771661,3.9953947573123116,17.239549052985463,4.314855001857802,0.41818223492324913,0.10466606188484837,2,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153910
4.304894032751515,0.9574831180260097,0.0022891934767748853,2.8698575069799923,12.949215654805451,4.512145855085386,0.31346318784377214,0.10922604592087767,3,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153910
4.338277859366884,0.8688704894242522,0.004592730662346962,2.4005495656960365,11.841924396749858,4.933005577544201,0.2858893478915001,0.11909329096006682,4,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153910
3.871272074577259,0.8757876653710919,0.008150494025023249,2.156208877920873,10.651294475512183,4.939824979193438,0.2570269817315205,0.11920319240098812,5,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153910
4.692816094702393,0.8888878799294188,0.002393982362188248,2.7283049878573484,13.104799851896917,4.803275260728333,0.3167257960186123,0.11608885275958471,6,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153910
4.915447764523178,0.959950457658955,0.00661453308112116,3.325959189273732,14.823876153278578,4.457022864587695,0.35912603624658734,0.10797668155543645,7,2024-05-24,1,1.0,wildtype,37.0,LB,noInd,0,240524153910
