growth_rate_hr,surface_to_volume,volume,fg_protein_per_cell,width,length
1.6363636363636365,4.897433580170872,2.1727819996157196,448.511138374964,0.9043877206009354,3.838443693957286
1.6666666666666667,4.847887088838508,2.2411481700437585,459.8051321168858,0.9109735166913707,3.882906783496847
1.696969696969697,4.7983405975061455,2.3116654689604457,471.38352079068125,0.917559312781806,3.927369873036409
1.7272727272727273,4.748794106173782,2.3844015812126247,483.2534657671741,0.9241451088722413,3.97183296257597
1.7575757575757576,4.699247614841418,2.4594263213379106,495.4223087482235,0.9307309049626766,4.016296052115531
1.7878787878787878,4.649701123509056,2.5368117005750035,507.89757630765047,0.9373167010531119,4.060759141655093
1.8181818181818183,4.600154632176691,2.6166319959824715,520.6869845465167,0.9439024971435472,4.105222231194654
1.8484848484848486,4.550608140844329,2.6989638217323333,533.7984438656209,0.9504882932339827,4.149685320734216
1.878787878787879,4.501061649511965,2.7838862026468925,547.2400638581794,0.957074089324418,4.194148410273777
1.9090909090909092,4.4515151581796015,2.8714806500493864,561.0201583257026,0.9636598854148533,4.238611499813338
1.9393939393939394,4.401968666847239,2.9618312400012603,575.147250420181,0.9702456815052886,4.2830745893529
1.9696969696969697,4.352422175514874,3.055024694001168,589.6300779157574,0.9768314775957239,4.327537678892461
2.0,4.302875684182512,3.1511504622231485,604.4775986131411,0.9834172736861592,4.372000768432022
2.0303030303030303,4.253329192850149,3.2503008093738726,619.6989958801171,0.9900030697765945,4.416463857971584
2.0606060606060606,4.203782701517785,3.352570903251375,635.3036843315642,0.9965888658670298,4.460926947511145
2.090909090909091,4.154236210185422,3.458058906090271,651.3013156525109,1.003174661957465,4.505390037050706
2.121212121212121,4.1046897188530584,3.566866068781134,667.7017845678118,1.0097604580479005,4.549853126590268
2.1515151515151514,4.055143227520695,3.679096828054457,684.5152349621579,1.0163462541383357,4.594316216129829
2.1818181818181817,4.005596736188332,3.7948589067225034,701.7520661541846,1.022932050228771,4.63877930566939
2.2121212121212124,3.956050244855968,3.9142634170752406,719.422939328577,1.0295178463192065,4.683242395208952
2.2424242424242427,3.9065037535236047,4.037424967529605,737.538784130137,1.0361036424096417,4.727705484748514
2.272727272727273,3.8569572621912416,4.164461772634473,756.1108054239014,1.0426894385000771,4.772168574288075
2.303030303030303,3.807410770858878,4.295495766536914,775.1504902254816,1.0492752345905123,4.816631663827636
2.3333333333333335,3.757864279526515,4.430652720018635,794.6696148059185,1.0558610306809477,4.8610947533671975
2.3636363636363638,3.7083177881941514,4.570062361214955,814.6802519754466,1.062446826771383,4.905557842906759
2.393939393939394,3.6587712968617883,4.71385850013218,835.1947785506729,1.0690326228618183,4.95002093244632
2.4242424242424243,3.609224805529425,4.862179157082898,856.2258830097803,1.0756184189522537,4.9944840219858815
2.4545454545454546,3.559678314197062,5.015166695162456,877.7865733405068,1.082204215042689,5.0389471115254425
2.484848484848485,3.5101318228646985,5.172967956893793,899.890185085736,1.0887900111331241,5.0834102010650035
2.515151515151515,3.460585331532335,5.3357344051717766,922.5503895916904,1.0953758072235595,5.127873290604565
2.5454545454545454,3.4110388401999714,5.503622268642315,945.7812024638232,1.101961603313995,5.1723363801441264
2.5757575757575757,3.3614923488676087,5.676792691655805,969.5969922356347,1.1085473994044301,5.2167994696836875
2.606060606060606,3.311945857535245,5.855411888938841,994.0124892557798,1.1151331954948653,5.261262559223249
2.6363636363636362,3.2623993662028816,6.039651305132621,1019.0427947989642,1.1217189915853008,5.30572564876281
2.666666666666667,3.212852874870518,6.22968777935123,1044.7033904062657,1.1283047876757362,5.350188738302372
2.6969696969696972,3.1633063835381545,6.425703714917671,1071.0101474606438,1.1348905837661714,5.394651827841933
2.7272727272727275,3.113759892205791,6.627887254440662,1097.979337003587,1.1414763798566068,5.439114917381494
2.757575757575758,3.0642134008734283,6.836432460400145,1125.6276397989375,1.1480621759470422,5.483578006921056
2.787878787878788,3.0146669095410648,7.051539501414917,1153.9721566501448,1.1546479720374774,5.528041096460617
2.8181818181818183,2.965120418208701,7.273414844371111,1183.0304189773178,1.1612337681279126,5.572504186000178
2.8484848484848486,2.9155739268763385,7.502271452595979,1212.820399660614,1.167819564218348,5.61696727553974
2.878787878787879,2.866027435543975,7.738328990267174,1243.3605241566775,1.1744053603087834,5.661430365079301
2.909090909090909,2.8164809442116114,7.98181403325373,1274.6696818950047,1.1809911563992186,5.705893454618862
2.9393939393939394,2.766934452879248,8.232960286591084,1306.7672379612804,1.1875769524896538,5.750356544158424
2.9696969696969697,2.7173879615468852,8.492008808798982,1339.6730450749149,1.1941627485800892,5.794819633697985
3.0,2.6678414702145217,8.759208243257401,1373.4074558681841,1.2007485446705246,5.839282723237546
