length,width_mean,width_var,volume,surface_area,surface_to_volume,periplasm_volume,periplasm_fractional_volume,cell_id,carbon_source,image,strain,cell_image
2.0267300858065154,0.7075182928410885,3.723870698477661e-05,0.7040999242753284,4.504882419930693,6.3980725811995995,0.10731882620806155,0.152419880343711,5,acetate,201111161018,WT,"[[0.38823529 0.36078431 0.36078431 ... 0.32156863 0.34901961 0.34901961]
 [0.38823529 0.36078431 0.36078431 ... 0.34901961 0.33333333 0.33333333]
 [0.38823529 0.36078431 0.36078431 ... 0.33333333 0.34901961 0.34901961]
 ...
 [0.34901961 0.34901961 0.34901961 ... 0.37647059 0.36078431 0.36078431]
 [0.34901961 0.34901961 0.34901961 ... 0.37647059 0.36078431 0.36078431]
 [0.34901961 0.34901961 0.34901961 ... 0.37647059 0.36078431 0.36078431]]"
1.870834753898398,0.675294555827503,0.003948218378422458,0.5894360552355727,3.968976707908512,6.733515319693634,0.09429055433558486,0.15996740188874414,6,acetate,201111161018,WT,"[[0.33333333 0.33333333 0.34901961 ... 0.37647059 0.36078431 0.36078431]
 [0.30588235 0.30588235 0.33333333 ... 0.36078431 0.36078431 0.37647059]
 [0.33333333 0.33333333 0.30588235 ... 0.36078431 0.36078431 0.37647059]
 ...
 [0.43921569 0.42745098 0.43921569 ... 0.43921569 0.43921569 0.42745098]
 [0.43921569 0.42745098 0.43921569 ... 0.41568627 0.41568627 0.43921569]
 [0.42745098 0.43921569 0.44705882 ... 0.37647059 0.37647059 0.41568627]]"
1.5931976200963958,0.7518280816240409,9.995727284566928e-05,0.5960323234530016,3.7630333280740467,6.3134719041303295,0.08953683585067351,0.15022144324649817,7,acetate,201111161018,WT,"[[0.37647059 0.38823529 0.4        ... 0.34901961 0.34901961 0.36078431]
 [0.37647059 0.37647059 0.38823529 ... 0.36078431 0.36078431 0.34901961]
 [0.37647059 0.37647059 0.38823529 ... 0.34901961 0.34901961 0.33333333]
 ...
 [0.32156863 0.33333333 0.33333333 ... 0.32156863 0.33333333 0.33333333]
 [0.33333333 0.33333333 0.33333333 ... 0.32156863 0.32156863 0.33333333]
 [0.33333333 0.33333333 0.33333333 ... 0.32156863 0.32156863 0.33333333]]"
2.9868489264380345,1.2613614357205603,0.01304698974637821,3.206952291216753,11.835937913524175,3.6907121898696813,0.2876225561446417,0.0896871952016207,8,acetate,201111161018,WT,"[[0.41568627 0.37647059 0.34901961 ... 0.38823529 0.38823529 0.38823529]
 [0.41568627 0.37647059 0.34901961 ... 0.38823529 0.4        0.4       ]
 [0.42745098 0.41568627 0.37647059 ... 0.4        0.41568627 0.41568627]
 ...
 [0.36078431 0.36078431 0.36078431 ... 0.41568627 0.41568627 0.4       ]
 [0.36078431 0.36078431 0.36078431 ... 0.4        0.41568627 0.4       ]
 [0.36078431 0.33333333 0.33333333 ... 0.4        0.4        0.41568627]]"
1.844359390599317,0.6828945898530054,0.006592263196945184,0.5921532919718215,3.956845527749736,6.68213042365055,0.09402433645397779,0.15878377732374757,9,acetate,201111161018,WT,"[[0.41568627 0.41568627 0.41568627 ... 0.34901961 0.33333333 0.33333333]
 [0.41568627 0.41568627 0.41568627 ... 0.33333333 0.32156863 0.32156863]
 [0.4        0.41568627 0.41568627 ... 0.32156863 0.33333333 0.33333333]
 ...
 [0.38823529 0.4        0.4        ... 0.36078431 0.34901961 0.36078431]
 [0.4        0.4        0.4        ... 0.38823529 0.36078431 0.34901961]
 [0.4        0.4        0.41568627 ... 0.38823529 0.36078431 0.34901961]]"
2.357028364009645,0.6449383878409035,0.00042293710950692265,0.6997706414683367,4.775654603143372,6.824599833343339,0.11356246699182504,0.16228526928985706,10,acetate,201111161018,WT,"[[0.42745098 0.42745098 0.41568627 ... 0.33333333 0.34901961 0.36078431]
 [0.43921569 0.43921569 0.42745098 ... 0.34901961 0.36078431 0.37647059]
 [0.41568627 0.43921569 0.43921569 ... 0.34901961 0.36078431 0.37647059]
 ...
 [0.42745098 0.42745098 0.41568627 ... 0.37647059 0.37647059 0.37647059]
 [0.42745098 0.41568627 0.38823529 ... 0.37647059 0.37647059 0.37647059]
 [0.41568627 0.41568627 0.38823529 ... 0.37647059 0.37647059 0.37647059]]"
2.3043481123239444,1.0735047176728116,0.05124806188555346,1.7617940975794253,7.771447501670974,4.4110986138212,0.1877192388664577,0.10655004414214467,11,acetate,201111161018,WT,"[[0.38823529 0.4        0.4        ... 0.34901961 0.38823529 0.38823529]
 [0.38823529 0.37647059 0.4        ... 0.32156863 0.36078431 0.38823529]
 [0.41568627 0.4        0.41568627 ... 0.34901961 0.33333333 0.34901961]
 ...
 [0.42745098 0.42745098 0.41568627 ... 0.38823529 0.38823529 0.38823529]
 [0.41568627 0.42745098 0.4        ... 0.38823529 0.38823529 0.38823529]
 [0.4        0.37647059 0.4        ... 0.37647059 0.4        0.37647059]]"
2.026041497922032,0.5799234971548008,0.0021444829752248953,0.48409505935272285,3.6912113693424073,7.624972199216157,0.08722893377798158,0.18018967988356305,12,acetate,201111161018,WT,"[[0.38823529 0.38823529 0.41568627 ... 0.34901961 0.34901961 0.34901961]
 [0.38823529 0.38823529 0.38823529 ... 0.34901961 0.34901961 0.34901961]
 [0.38823529 0.38823529 0.38823529 ... 0.33333333 0.33333333 0.33333333]
 ...
 [0.38823529 0.38823529 0.4        ... 0.37647059 0.38823529 0.37647059]
 [0.4        0.4        0.41568627 ... 0.37647059 0.38823529 0.37647059]
 [0.41568627 0.41568627 0.41568627 ... 0.34901961 0.37647059 0.38823529]]"
2.8568151735435285,0.6378890256695378,0.0012409470940858468,0.8450298718277174,5.72502183145335,6.774934262466585,0.13632915998408512,0.16133058076304263,13,acetate,201111161018,WT,"[[0.4        0.38823529 0.38823529 ... 0.42745098 0.42745098 0.4       ]
 [0.4        0.38823529 0.38823529 ... 0.4        0.4        0.38823529]
 [0.4        0.38823529 0.38823529 ... 0.38823529 0.38823529 0.4       ]
 ...
 [0.42745098 0.42745098 0.42745098 ... 0.37647059 0.4        0.4       ]
 [0.42745098 0.42745098 0.42745098 ... 0.37647059 0.4        0.4       ]
 [0.42745098 0.42745098 0.42745098 ... 0.38823529 0.37647059 0.4       ]]"
2.300935552180538,0.6879006038376276,0.005832184912801175,0.7699359105793071,4.9725598369337085,6.45840747081443,0.11851087970121088,0.15392304485712605,14,acetate,201111161018,WT,"[[0.37647059 0.38823529 0.38823529 ... 0.41568627 0.38823529 0.36078431]
 [0.37647059 0.37647059 0.37647059 ... 0.38823529 0.36078431 0.36078431]
 [0.37647059 0.37647059 0.37647059 ... 0.38823529 0.36078431 0.37647059]
 ...
 [0.38823529 0.37647059 0.37647059 ... 0.38823529 0.38823529 0.38823529]
 [0.38823529 0.37647059 0.37647059 ... 0.4        0.38823529 0.38823529]
 [0.37647059 0.37647059 0.41568627 ... 0.38823529 0.4        0.4       ]]"
1.7730996772043908,0.8882036888237711,0.004682728476635958,0.9151765141153406,4.947611564398137,5.406182838051485,0.11853028201709848,0.1295163066238389,16,acetate,201111161018,WT,"[[0.4        0.41568627 0.42745098 ... 0.33333333 0.34901961 0.36078431]
 [0.42745098 0.4        0.41568627 ... 0.34901961 0.36078431 0.36078431]
 [0.42745098 0.42745098 0.4        ... 0.36078431 0.36078431 0.36078431]
 ...
 [0.4        0.4        0.42745098 ... 0.37647059 0.37647059 0.34901961]
 [0.4        0.42745098 0.41568627 ... 0.4        0.37647059 0.37647059]
 [0.42745098 0.41568627 0.41568627 ... 0.4        0.4        0.37647059]]"
1.8832968924289029,0.4795984412138206,0.0024075959426206896,0.3113430986839831,2.837568963944197,9.113961336989078,0.06636513980719622,0.21315757467474047,17,acetate,201111161018,WT,"[[0.36078431 0.32156863 0.32156863 ... 0.33333333 0.33333333 0.33333333]
 [0.36078431 0.32156863 0.32156863 ... 0.33333333 0.33333333 0.33333333]
 [0.38823529 0.36078431 0.32156863 ... 0.33333333 0.33333333 0.33333333]
 ...
 [0.36078431 0.36078431 0.36078431 ... 0.38823529 0.4        0.37647059]
 [0.34901961 0.34901961 0.34901961 ... 0.38823529 0.4        0.37647059]
 [0.34901961 0.34901961 0.34901961 ... 0.37647059 0.38823529 0.4       ]]"
1.626053313278139,0.8237627335490916,0.004263357808781769,0.7202764283649367,4.208107194852082,5.842350282661193,0.10045792715865265,0.13947135183459652,18,acetate,201111161018,WT,"[[0.36078431 0.34901961 0.36078431 ... 0.4        0.38823529 0.38823529]
 [0.34901961 0.34901961 0.34901961 ... 0.4        0.38823529 0.38823529]
 [0.34901961 0.36078431 0.33333333 ... 0.38823529 0.41568627 0.37647059]
 ...
 [0.43921569 0.42745098 0.42745098 ... 0.36078431 0.36078431 0.36078431]
 [0.41568627 0.41568627 0.41568627 ... 0.36078431 0.36078431 0.36078431]
 [0.41568627 0.41568627 0.41568627 ... 0.36078431 0.36078431 0.36078431]]"
2.527373466386661,0.6955941580451441,0.0016933597164434688,0.872329752508689,5.523002252596674,6.331323947983376,0.13181222402957105,0.15110366653263738,19,acetate,201111161018,WT,"[[0.36078431 0.36078431 0.38823529 ... 0.36078431 0.36078431 0.36078431]
 [0.38823529 0.38823529 0.38823529 ... 0.36078431 0.36078431 0.36078431]
 [0.4        0.4        0.42745098 ... 0.36078431 0.37647059 0.36078431]
 ...
 [0.38823529 0.38823529 0.4        ... 0.33333333 0.33333333 0.33333333]
 [0.38823529 0.38823529 0.4        ... 0.32156863 0.32156863 0.32156863]
 [0.4        0.4        0.4        ... 0.33333333 0.33333333 0.33333333]]"
2.7548873321376917,0.6414913463189285,0.00014084647515087416,0.8212698372519119,5.551936840031336,6.760185980540722,0.13219509690707787,0.1609642664455106,20,acetate,201111161018,WT,"[[0.33333333 0.33333333 0.33333333 ... 0.36078431 0.36078431 0.36078431]
 [0.33333333 0.33333333 0.33333333 ... 0.36078431 0.36078431 0.36078431]
 [0.33333333 0.33333333 0.33333333 ... 0.36078431 0.36078431 0.36078431]
 ...
 [0.34901961 0.34901961 0.34901961 ... 0.30588235 0.32156863 0.32156863]
 [0.34901961 0.34901961 0.33333333 ... 0.30588235 0.30588235 0.32156863]
 [0.33333333 0.33333333 0.33333333 ... 0.30588235 0.30588235 0.32156863]]"
2.956301827892399,0.7338179352433074,0.0014742179730723411,1.146852332048385,6.815331214838301,5.942640586225679,0.163203197006199,0.14230532776151128,21,acetate,201111161018,WT,"[[0.38823529 0.38823529 0.38823529 ... 0.37647059 0.36078431 0.37647059]
 [0.38823529 0.38823529 0.38823529 ... 0.37647059 0.36078431 0.37647059]
 [0.36078431 0.36078431 0.38823529 ... 0.37647059 0.36078431 0.37647059]
 ...
 [0.4        0.4        0.41568627 ... 0.38823529 0.4        0.4       ]
 [0.4        0.4        0.41568627 ... 0.36078431 0.38823529 0.38823529]
 [0.4        0.41568627 0.42745098 ... 0.36078431 0.36078431 0.36078431]]"
2.2125055151583664,0.5299170631284847,0.0008607206887412889,0.4490089357207418,3.68334279153156,8.203272804847677,0.08676428549462334,0.19323509754956375,22,acetate,201111161018,WT,"[[0.36078431 0.36078431 0.37647059 ... 0.4        0.4        0.37647059]
 [0.37647059 0.37647059 0.38823529 ... 0.37647059 0.34901961 0.36078431]
 [0.41568627 0.41568627 0.38823529 ... 0.34901961 0.33333333 0.34901961]
 ...
 [0.41568627 0.4        0.38823529 ... 0.36078431 0.36078431 0.36078431]
 [0.41568627 0.4        0.38823529 ... 0.34901961 0.34901961 0.34901961]
 [0.41568627 0.4        0.38823529 ... 0.36078431 0.36078431 0.36078431]]"
5.658224369181881,2.5654081869763745,0.00031338363953294253,24.826952052879516,45.60227548844385,1.8368052345416577,1.123975272292892,0.04527238260656847,23,acetate,201111161018,WT,"[[0.38823529 0.38823529 0.38823529 ... 0.33333333 0.34901961 0.34901961]
 [0.37647059 0.37647059 0.38823529 ... 0.33333333 0.34901961 0.34901961]
 [0.38823529 0.38823529 0.37647059 ... 0.34901961 0.34901961 0.34901961]
 ...
 [0.41568627 0.42745098 0.4        ... 0.32156863 0.34901961 0.34901961]
 [0.42745098 0.4        0.4        ... 0.32156863 0.32156863 0.34901961]
 [0.4        0.4        0.4        ... 0.32156863 0.32156863 0.32156863]]"
3.172611120318884,0.9371624916689885,0.0007833210261016143,1.9729663008012637,9.340747088508724,4.734367274654031,0.22551460544258162,0.11430230985242644,24,acetate,201111161018,WT,"[[0.41568627 0.41568627 0.4        ... 0.33333333 0.33333333 0.33333333]
 [0.42745098 0.41568627 0.41568627 ... 0.33333333 0.33333333 0.36078431]
 [0.43921569 0.42745098 0.42745098 ... 0.33333333 0.36078431 0.36078431]
 ...
 [0.43921569 0.42745098 0.4        ... 0.36078431 0.34901961 0.34901961]
 [0.42745098 0.4        0.4        ... 0.37647059 0.36078431 0.36078431]
 [0.42745098 0.4        0.42745098 ... 0.37647059 0.37647059 0.37647059]]"
2.2435195376465593,1.277510758062872,0.0002094114731512741,2.3298988540034684,9.00418262099731,3.864623824989403,0.21825648855308977,0.0936763792033544,0,acetate,201111161040,WT,"[[0.42745098 0.37647059 0.38823529 ... 0.4        0.4        0.4       ]
 [0.42745098 0.37647059 0.38823529 ... 0.4        0.4        0.4       ]
 [0.42745098 0.42745098 0.37647059 ... 0.4        0.4        0.4       ]
 ...
 [0.37647059 0.37647059 0.37647059 ... 0.38823529 0.37647059 0.37647059]
 [0.37647059 0.37647059 0.37647059 ... 0.38823529 0.37647059 0.37647059]
 [0.4        0.4        0.4        ... 0.37647059 0.38823529 0.37647059]]"
2.2992961187594396,0.6295036010882041,0.003146548661715898,0.6503104158739695,4.547188917316465,6.99233597728152,0.10799448797754319,0.16606605913332406,1,acetate,201111161040,WT,"[[0.4        0.4        0.4        ... 0.37647059 0.37647059 0.38823529]
 [0.38823529 0.4        0.4        ... 0.38823529 0.38823529 0.4       ]
 [0.37647059 0.38823529 0.4        ... 0.38823529 0.4        0.38823529]
 ...
 [0.4        0.4        0.41568627 ... 0.4        0.41568627 0.4       ]
 [0.4        0.41568627 0.4        ... 0.4        0.4        0.41568627]
 [0.41568627 0.4        0.4        ... 0.4        0.4        0.4       ]]"
1.1824892089363062,0.8131695762325141,0.0018195370361137927,0.47334383251122597,3.020843180393882,6.3819214974608105,0.07166806249519803,0.15140804120120932,2,acetate,201111161040,WT,"[[0.38823529 0.36078431 0.33333333 ... 0.37647059 0.36078431 0.38823529]
 [0.36078431 0.34901961 0.33333333 ... 0.38823529 0.38823529 0.4       ]
 [0.36078431 0.34901961 0.32156863 ... 0.37647059 0.37647059 0.37647059]
 ...
 [0.37647059 0.36078431 0.34901961 ... 0.36078431 0.36078431 0.38823529]
 [0.36078431 0.34901961 0.33333333 ... 0.37647059 0.37647059 0.38823529]
 [0.36078431 0.33333333 0.33333333 ... 0.37647059 0.37647059 0.38823529]]"
1.8642560459773454,0.7013724811947952,0.003014185094819237,0.6299395332880673,4.10775142495751,6.52086622269357,0.09772163563788483,0.15512859643498095,3,acetate,201111161040,WT,"[[0.36078431 0.36078431 0.36078431 ... 0.34901961 0.34901961 0.36078431]
 [0.37647059 0.36078431 0.36078431 ... 0.36078431 0.36078431 0.37647059]
 [0.36078431 0.37647059 0.36078431 ... 0.36078431 0.37647059 0.37647059]
 ...
 [0.43921569 0.43921569 0.43921569 ... 0.37647059 0.37647059 0.37647059]
 [0.43921569 0.41568627 0.41568627 ... 0.37647059 0.37647059 0.37647059]
 [0.41568627 0.41568627 0.4        ... 0.4        0.37647059 0.37647059]]"
1.8029971360801502,0.8076153610650428,0.0015787028489653878,0.7857158164065046,4.574561602569412,5.822157969902286,0.10930356425968446,0.13911335622539414,4,acetate,201111161040,WT,"[[0.37647059 0.34901961 0.34901961 ... 0.33333333 0.33333333 0.33333333]
 [0.37647059 0.37647059 0.34901961 ... 0.33333333 0.33333333 0.34901961]
 [0.37647059 0.37647059 0.34901961 ... 0.34901961 0.34901961 0.36078431]
 ...
 [0.38823529 0.38823529 0.4        ... 0.37647059 0.37647059 0.37647059]
 [0.4        0.4        0.37647059 ... 0.38823529 0.37647059 0.37647059]
 [0.37647059 0.37647059 0.37647059 ... 0.38823529 0.37647059 0.37647059]]"
1.431357625481699,0.9354223409356055,2.6399855789622658e-05,0.7693942229060752,4.206353490293519,5.467097834976875,0.10057712550731268,0.13072248596749703,5,acetate,201111161040,WT,"[[0.38823529 0.38823529 0.4        ... 0.37647059 0.34901961 0.34901961]
 [0.38823529 0.38823529 0.4        ... 0.34901961 0.36078431 0.36078431]
 [0.38823529 0.38823529 0.4        ... 0.36078431 0.36078431 0.36078431]
 ...
 [0.37647059 0.37647059 0.4        ... 0.38823529 0.38823529 0.37647059]
 [0.4        0.4        0.4        ... 0.38823529 0.38823529 0.37647059]
 [0.41568627 0.41568627 0.41568627 ... 0.38823529 0.38823529 0.38823529]]"
2.846627797048632,0.7559994605624605,0.0020203348775723246,1.1646835705509317,6.760861576722401,5.804891343598418,0.1620132471861766,0.13910494771514573,6,acetate,201111161040,WT,"[[0.37647059 0.37647059 0.37647059 ... 0.37647059 0.4        0.41568627]
 [0.37647059 0.37647059 0.37647059 ... 0.4        0.41568627 0.4       ]
 [0.38823529 0.38823529 0.37647059 ... 0.4        0.41568627 0.4       ]
 ...
 [0.36078431 0.34901961 0.36078431 ... 0.36078431 0.36078431 0.34901961]
 [0.34901961 0.34901961 0.36078431 ... 0.34901961 0.36078431 0.36078431]
 [0.34901961 0.36078431 0.34901961 ... 0.36078431 0.34901961 0.34901961]]"
2.856124314084927,0.6733755285190968,0.00023759297105777348,0.9372064688887729,6.0420499110816435,6.446871753078681,0.14418654088875893,0.15384714646679515,8,acetate,201111161040,WT,"[[0.34901961 0.34901961 0.34901961 ... 0.29411765 0.29411765 0.29411765]
 [0.36078431 0.34901961 0.34901961 ... 0.29411765 0.29411765 0.25490196]
 [0.38823529 0.36078431 0.36078431 ... 0.29411765 0.29411765 0.25490196]
 ...
 [0.33333333 0.30588235 0.33333333 ... 0.33333333 0.33333333 0.33333333]
 [0.30588235 0.33333333 0.33333333 ... 0.32156863 0.32156863 0.33333333]
 [0.30588235 0.33333333 0.32156863 ... 0.29411765 0.29411765 0.32156863]]"
2.8461208676078504,0.8761678555532869,0.007788549589383259,1.5399139193841187,7.834125565856887,5.087378889977245,0.18860989217635726,0.12248080220730188,9,acetate,201111161040,WT,"[[0.44705882 0.43921569 0.43921569 ... 0.36078431 0.36078431 0.34901961]
 [0.44705882 0.43921569 0.43921569 ... 0.34901961 0.34901961 0.34901961]
 [0.45882353 0.44705882 0.43921569 ... 0.34901961 0.34901961 0.36078431]
 ...
 [0.41568627 0.41568627 0.41568627 ... 0.41568627 0.41568627 0.42745098]
 [0.41568627 0.41568627 0.41568627 ... 0.4        0.41568627 0.42745098]
 [0.41568627 0.41568627 0.41568627 ... 0.4        0.4        0.41568627]]"
1.6964981934948005,0.7286031208133047,0.0004063056188380638,0.6060744252673879,3.8832406151555774,6.407200919989933,0.0923847899300635,0.1524314276902629,10,acetate,201111161040,WT,"[[0.37647059 0.38823529 0.38823529 ... 0.42745098 0.42745098 0.41568627]
 [0.37647059 0.38823529 0.38823529 ... 0.41568627 0.41568627 0.41568627]
 [0.37647059 0.38823529 0.38823529 ... 0.41568627 0.41568627 0.41568627]
 ...
 [0.37647059 0.37647059 0.37647059 ... 0.38823529 0.4        0.38823529]
 [0.37647059 0.37647059 0.37647059 ... 0.38823529 0.4        0.38823529]
 [0.37647059 0.37647059 0.37647059 ... 0.38823529 0.4        0.38823529]]"
1.2733935415559523,0.6601346769715684,0.0009140113715829059,0.36051813674270483,2.64085807792773,7.325173989269954,0.062290428015871424,0.1727802894430439,11,acetate,201111161040,WT,"[[0.34901961 0.33333333 0.34901961 ... 0.33333333 0.33333333 0.32156863]
 [0.33333333 0.30588235 0.33333333 ... 0.34901961 0.32156863 0.30588235]
 [0.34901961 0.33333333 0.32156863 ... 0.30588235 0.29411765 0.32156863]
 ...
 [0.38823529 0.4        0.41568627 ... 0.36078431 0.36078431 0.34901961]
 [0.38823529 0.41568627 0.41568627 ... 0.34901961 0.36078431 0.36078431]
 [0.37647059 0.37647059 0.4        ... 0.37647059 0.38823529 0.37647059]]"
2.5514568564081554,0.5827518837692733,0.00027979531462130996,0.6287164643495962,4.671128211736946,7.429626034319306,0.11068965066977476,0.1760565484542903,12,acetate,201111161040,WT,"[[0.36078431 0.36078431 0.36078431 ... 0.37647059 0.36078431 0.36078431]
 [0.36078431 0.36078431 0.36078431 ... 0.36078431 0.33333333 0.33333333]
 [0.36078431 0.36078431 0.36078431 ... 0.33333333 0.34901961 0.34901961]
 ...
 [0.4        0.4        0.4        ... 0.37647059 0.38823529 0.38823529]
 [0.41568627 0.41568627 0.41568627 ... 0.38823529 0.37647059 0.38823529]
 [0.43921569 0.43921569 0.43921569 ... 0.38823529 0.37647059 0.38823529]]"
