length,width_median,width_var,volume,surface_area,surface_to_volume,periplasm_volume,periplasm_fractional_volume,cell_id,date,replicate,run_no,strain,temperature_C,carbon_source,inducer,inducer_conc,image
2.647937518485687,0.7032833517684864,0.0042385834513188865,0.9375611647523597,5.850432091822896,6.240053781843859,0.1397461453509301,0.1490528304762299,0,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.5622369607681676,0.7450175356569142,0.0033792441749664536,1.0087116602809525,5.997022238820333,5.945229419822515,0.14349722679900778,0.14225792409204435,1,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.7740939169868803,0.6065893364372658,0.0008043090750366446,0.7432468470294575,5.286470390517884,7.112671128907409,0.12558925356422745,0.16897381275974643,2,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.6138018621303236,0.8034795610346939,0.003100082939457655,1.1894960155441237,6.597773000375894,5.546696175655373,0.15829995847243228,0.13308153739381756,3,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.4171378860589376,0.8717590539377182,0.01582206234452178,1.269283768524929,6.619844146377187,5.215417001723971,0.1591038194656873,0.12534929021473773,4,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
1.9756741041561936,0.6766049882996897,0.004433497736992973,0.6292639346819595,4.199526977163278,6.673713120529923,0.09984588645595094,0.15867091843808706,5,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
3.6561290386772485,0.6104243388673584,0.0020883031528844804,1.0104309854309188,7.011375543515744,6.938994987891825,0.16697248046794144,0.1652487729250827,6,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.0027903208352456,0.7512663063243588,0.0063882474384537044,0.7767890100010217,4.726931056760538,6.085218760695804,0.11283114872380395,0.1452532763351731,7,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
3.1674094525846805,0.6288823812116711,0.002917667482103495,0.9187448068044063,6.257826367553283,6.811278084193325,0.1490571074508209,0.16223994557234436,8,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
3.1622807973081257,0.8437204532599,0.012262605020972964,1.6107807149339708,8.382023629952078,5.203702497950303,0.2017502755338414,0.12524999440542195,9,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
3.282594934053643,0.6013599590196261,0.002861216296882981,0.875409964854859,6.201570358643338,7.084189816906579,0.14747858121368762,0.16846801742557185,10,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
3.0585369214953197,0.8766187535787731,0.00757151038546098,1.6696117321037816,8.423146563370604,5.044973272173335,0.20291745383149928,0.12153571392063392,11,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.8510394894227535,0.8232565059317407,0.002005778549105804,1.3715470428171845,7.373747754037284,5.37622664323016,0.17719468038155717,0.12919329403211413,12,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.647937518485687,0.7032833517684864,0.0042385834513188865,0.9375611647523597,5.850432091822896,6.240053781843859,0.1397461453509301,0.1490528304762299,0,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.5622369607681676,0.7450175356569142,0.0033792441749664536,1.0087116602809525,5.997022238820333,5.945229419822515,0.14349722679900778,0.14225792409204435,1,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.7740939169868803,0.6065893364372658,0.0008043090750366446,0.7432468470294575,5.286470390517884,7.112671128907409,0.12558925356422745,0.16897381275974643,2,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.6138018621303236,0.8034795610346939,0.003100082939457655,1.1894960155441237,6.597773000375894,5.546696175655373,0.15829995847243228,0.13308153739381756,3,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.4171378860589376,0.8717590539377182,0.01582206234452178,1.269283768524929,6.619844146377187,5.215417001723971,0.1591038194656873,0.12534929021473773,4,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
1.9756741041561936,0.6766049882996897,0.004433497736992973,0.6292639346819595,4.199526977163278,6.673713120529923,0.09984588645595094,0.15867091843808706,5,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
3.6561290386772485,0.6104243388673584,0.0020883031528844804,1.0104309854309188,7.011375543515744,6.938994987891825,0.16697248046794144,0.1652487729250827,6,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.0027903208352456,0.7512663063243588,0.0063882474384537044,0.7767890100010217,4.726931056760538,6.085218760695804,0.11283114872380395,0.1452532763351731,7,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
3.1674094525846805,0.6288823812116711,0.002917667482103495,0.9187448068044063,6.257826367553283,6.811278084193325,0.1490571074508209,0.16223994557234436,8,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
3.1622807973081257,0.8437204532599,0.012262605020972964,1.6107807149339708,8.382023629952078,5.203702497950303,0.2017502755338414,0.12524999440542195,9,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
3.282594934053643,0.6013599590196261,0.002861216296882981,0.875409964854859,6.201570358643338,7.084189816906579,0.14747858121368762,0.16846801742557185,10,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
3.0585369214953197,0.8766187535787731,0.00757151038546098,1.6696117321037816,8.423146563370604,5.044973272173335,0.20291745383149928,0.12153571392063392,11,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.8510394894227535,0.8232565059317407,0.002005778549105804,1.3715470428171845,7.373747754037284,5.37622664323016,0.17719468038155717,0.12919329403211413,12,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.647937518485687,0.7032833517684864,0.0042385834513188865,0.9375611647523597,5.850432091822896,6.240053781843859,0.1397461453509301,0.1490528304762299,0,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.5622369607681676,0.7450175356569142,0.0033792441749664536,1.0087116602809525,5.997022238820333,5.945229419822515,0.14349722679900778,0.14225792409204435,1,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.7740939169868803,0.6065893364372658,0.0008043090750366446,0.7432468470294575,5.286470390517884,7.112671128907409,0.12558925356422745,0.16897381275974643,2,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.6138018621303236,0.8034795610346939,0.003100082939457655,1.1894960155441237,6.597773000375894,5.546696175655373,0.15829995847243228,0.13308153739381756,3,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.4171378860589376,0.8717590539377182,0.01582206234452178,1.269283768524929,6.619844146377187,5.215417001723971,0.1591038194656873,0.12534929021473773,4,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
1.9756741041561936,0.6766049882996897,0.004433497736992973,0.6292639346819595,4.199526977163278,6.673713120529923,0.09984588645595094,0.15867091843808706,5,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
3.6561290386772485,0.6104243388673584,0.0020883031528844804,1.0104309854309188,7.011375543515744,6.938994987891825,0.16697248046794144,0.1652487729250827,6,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.0027903208352456,0.7512663063243588,0.0063882474384537044,0.7767890100010217,4.726931056760538,6.085218760695804,0.11283114872380395,0.1452532763351731,7,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
3.1674094525846805,0.6288823812116711,0.002917667482103495,0.9187448068044063,6.257826367553283,6.811278084193325,0.1490571074508209,0.16223994557234436,8,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
3.1622807973081257,0.8437204532599,0.012262605020972964,1.6107807149339708,8.382023629952078,5.203702497950303,0.2017502755338414,0.12524999440542195,9,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
3.282594934053643,0.6013599590196261,0.002861216296882981,0.875409964854859,6.201570358643338,7.084189816906579,0.14747858121368762,0.16846801742557185,10,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
3.0585369214953197,0.8766187535787731,0.00757151038546098,1.6696117321037816,8.423146563370604,5.044973272173335,0.20291745383149928,0.12153571392063392,11,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
2.8510394894227535,0.8232565059317407,0.002005778549105804,1.3715470428171845,7.373747754037284,5.37622664323016,0.17719468038155717,0.12919329403211413,12,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161023
1.6862875006993878,0.7713024306595726,0.0006461124824109274,0.66777206078423,4.086073680191357,6.118964718878297,0.09739182530555035,0.145845912138303,0,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
1.808965740030122,0.933506130717612,0.004590546078170815,1.0251258744330563,5.305146594162659,5.175117248012747,0.12730928377488004,0.12418892835505511,1,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
2.3305097732714275,0.7077754827294485,0.0037414999484366844,0.8240979226089326,5.181986961066239,6.288071864883586,0.12364946472375415,0.15004219927202847,2,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
1.6881054787187235,0.671163021670762,0.00020832841057464937,0.5180850228134377,3.5594055452667943,6.8703116062641625,0.08441817561070142,0.16294270610694797,3,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
2.0138714039311587,0.8340454683733283,0.001096629656461645,0.9483815409151646,5.276808516608834,5.5640143644264155,0.12639379105962967,0.13327314546597227,4,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
2.7409287987105335,0.8117290838260178,0.0013831797775811217,1.2784125107175,6.989703176623947,5.4674865256919505,0.1678324018222388,0.1312818831286656,5,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
2.309703395073297,0.6366383830829739,0.0015476653387303007,0.6676910307554925,4.619541832237314,6.918681874474637,0.10976886709961986,0.1644006914027531,6,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
2.8877183339474493,0.572844801167871,0.0014312319864398673,0.6950367243544431,5.196867915952212,7.477112696137191,0.12319234791915401,0.17724581105203652,7,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
3.1326919661701567,0.9852626580922232,0.0055277589681073346,2.1380306207881183,9.696602422806361,4.535296327623227,0.2343949254199842,0.1096312293850973,8,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
2.1308878730291068,0.9486716008166978,0.0010827408704499014,1.2826787684510863,6.3507697919887995,4.951177136624586,0.15278799375959085,0.1191163349059654,9,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
2.135727466693275,0.7357360002444296,0.0024072786448708855,0.8037231405967784,4.936483760513171,6.142020194724947,0.11783943852678969,0.14661695374266798,10,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
2.2602753249670915,0.8640393160297144,0.013110260947961486,1.1564358480570396,6.135425981383978,5.305461597106558,0.14731652192926248,0.12738840825176176,11,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
2.782543741318309,0.799008454127605,0.013590272458781475,1.261650599565857,6.984627464600566,5.536102837825327,0.1676487751709257,0.13288051004661264,12,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
2.35224452621996,1.0223754814951076,0.028062907972870983,1.6512793773316874,7.555144324671706,4.575327729751043,0.1823180070731829,0.11041015201666947,13,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
2.19284135847787,0.8361071563919888,0.011017564993721824,1.0509625206331354,5.7599541586246925,5.48064659351953,0.13811697731105677,0.1314195079267436,14,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
2.0373310403021954,0.8252967736542522,0.004020422595191297,0.9426995239509858,5.282282478201852,5.60335753227398,0.1265017552330664,0.13419096119077245,15,2024-05-28,1,1.0,lacZ,37.0,glucose,ctc,1,240528161353
