2.5%,12.5%,25%,45%,55%,75%,87.5%,97.5%,median,carbon_source,parameter
163.77585000000002,164.50275,164.83275,165.129,165.256,165.56,165.86,166.635,165.195,LB,m_cyto
19.26407,19.9795,20.32255,20.644855,20.78619,21.104275,21.3971,22.078695000000003,20.7165,LB,m_peri
0.10440335151398239,0.10786483895964855,0.1095392589047037,0.11112897751528474,0.11175909085921132,0.11326751227115836,0.11465074617232372,0.11785643365453755,0.11140250091408116,LB,phi_peri
223.360325,225.20850000000002,226.208,227.4551,227.998,229.233,230.385125,232.26604999999998,227.709,acetate,m_cyto
17.404104999999998,19.1791625,20.31995,21.556995,22.10182,23.3739,24.3755125,26.159210000000005,21.8204,acetate,m_peri
0.07074689057928214,0.07750147269511613,0.08200301306844815,0.08643399278972586,0.08844851789703627,0.09306515616415596,0.0967371997643991,0.10314659044673208,0.0874738427193435,acetate,phi_peri
186.885975,189.669375,191.186,192.925,193.73835,195.61724999999998,197.109,199.704675,193.3075,glucose,m_cyto
4.638946000000001,6.93728625,8.4179075,10.159635,10.931635000000004,12.58355,14.078225,16.6486575,10.556149999999999,glucose,m_peri
0.02337348402086548,0.03456599292432912,0.04167215961127612,0.04994727352410358,0.053532987275431626,0.0612074773291581,0.06768951832340893,0.07915902808501128,0.05178920691593246,glucose,phi_peri
152.861,155.276875,156.67425,158.4131,159.16945,160.8835,162.435,164.887025,158.773,glucoseCAA,m_cyto
3.5931475,6.126918750000001,7.5378725,9.2341055,10.00186,11.752849999999999,13.327275,15.7494125,9.603670000000001,glucoseCAA,m_peri
0.02215274873253044,0.03698600357686215,0.04519013992798684,0.05487456828086756,0.05936770874184957,0.06910184560474368,0.07759817227901017,0.08972426439006738,0.05695420246572867,glucoseCAA,phi_peri
151.21627500000002,153.677625,155.23275,156.9151,157.7519,159.413,160.915,163.5306,157.3255,glycerol,m_cyto
9.243203000000001,11.7079625,13.203925,14.854875,15.65948,17.314975,18.7786625,21.3050475,15.278649999999999,glycerol,m_peri
0.05561221566009013,0.06907456411969026,0.07735046530172923,0.0864027858945119,0.09068460699621028,0.09896332715803215,0.10662897026495105,0.11942937428408332,0.08861042339725096,glycerol,phi_peri
168.09885,171.12775,172.956,175.127,175.96535,178.03125,179.79025,182.75242500000002,175.5375,sorbitol,m_cyto
9.104582500000001,12.3067125,13.951725,15.906045,16.75299,18.61675,20.2216125,22.7797575,16.31785,sorbitol,m_peri
0.048948484672329824,0.06539802347614881,0.07368949556630358,0.08303182123288361,0.08744074032954456,0.09601887778597284,0.10342741641621599,0.11517909244614874,0.0849933704779518,sorbitol,phi_peri
