length,width_median,width_var,volume,surface_area,surface_to_volume,periplasm_volume,periplasm_fractional_volume,cell_id,date,carbon_source,run_no,temperature_C,overexpression,inducer,inducer_conc,image,strain
1.631265394485097,0.8492533116760959,0.0001512427023201141,0.763682024050762,4.352229065512537,5.6990068227967665,0.10400068939453344,0.13618323611034808,0,2020-09-20,acetate,1,37.0,rbsB,ctc,0,200929161900.tif,malE-rbsB-fliC-KO
1.8679703055743564,0.8816591714879073,0.00016301583564491492,0.9609907816480412,5.173930259350412,5.383954100451862,0.1240148214774397,0.1290489189342293,1,2020-09-20,acetate,1,37.0,rbsB,ctc,0,200929161900.tif,malE-rbsB-fliC-KO
1.5215213060498292,0.7874496262687077,0.0005562778895371593,0.613160705771382,3.7640093374826074,6.138699531874478,0.08963202946006232,0.1461803220858738,2,2020-09-20,acetate,1,37.0,rbsB,ctc,0,200929161900.tif,malE-rbsB-fliC-KO
1.6014108617421736,0.9027047541242823,0.0006217902349681675,0.8323285567150616,4.541490104288625,5.456367041174768,0.10868588294007453,0.13058050461349477,3,2020-09-20,acetate,1,37.0,rbsB,ctc,0,200929161900.tif,malE-rbsB-fliC-KO
2.118380380984288,0.8488867291399402,0.004398097612571372,1.038781936278638,5.649416090236238,5.438500510005851,0.13547463675635285,0.13041681995518814,4,2020-09-20,acetate,1,37.0,rbsB,ctc,0,200929161900.tif,malE-rbsB-fliC-KO
2.4631566418526583,0.8467562458664322,0.0020070687578920736,1.2281272266735694,6.552398657928755,5.335276765808851,0.15737641753761866,0.12814341553511424,5,2020-09-20,acetate,1,37.0,rbsB,ctc,0,200929161900.tif,malE-rbsB-fliC-KO
2.4243781486378104,0.772758226301502,0.001759274949583385,1.0162355736947917,5.885642386060694,5.791612238746862,0.14092894690594593,0.13867743912325534,6,2020-09-20,acetate,1,37.0,rbsB,ctc,0,200929161900.tif,malE-rbsB-fliC-KO
2.0246289913006423,0.8621608797334864,0.0003093586076062732,1.0142075416394047,5.483825630429232,5.40700537639955,0.1314928919506193,0.12965087179106266,7,2020-09-20,acetate,1,37.0,rbsB,ctc,0,200929161900.tif,malE-rbsB-fliC-KO
2.4158955052407487,0.7725249908822435,0.0006643493148076105,1.0116826645411658,5.863278943466262,5.79557122897373,0.14038697442912196,0.13876581990538747,8,2020-09-20,acetate,1,37.0,rbsB,ctc,0,200929161900.tif,malE-rbsB-fliC-KO
2.1224398924762458,0.8395992820270965,0.002116965652959478,1.020137731638838,5.598314998107868,5.4878030921513385,0.13420737448073083,0.1315580929107763,9,2020-09-20,acetate,1,37.0,rbsB,ctc,0,200929161900.tif,malE-rbsB-fliC-KO
