length,width_median,width_var,volume,surface_area,surface_to_volume,periplasm_volume,periplasm_fractional_volume,cell_id,date,carbon_source,temperature_C,overexpression,inducer,inducer_conc,image,strain,run_no
2.7573272316459300,0.8480727248720590,0.007132344097411810,1.3978721633209700,7.346344302217840,5.255376346263950,0.17664487114198900,0.126366971012806,7,2021-12-17,glucose,37.0,none,cm,6,211217183629.tif,wildtype,7
3.712594837758020,0.9084640491440330,0.007154107892018360,2.2101965778799000,10.59583470553430,4.794068912955340,0.25588788957849700,0.11577607717769300,0,2021-12-17,glucose,37.0,none,cm,6,211217183826.tif,wildtype,7
2.7502553664057900,0.7189341572636390,0.008223560299302190,1.0191719993500500,6.211722004025620,6.0948711385192700,0.14854676224667100,0.14575239737885500,2,2021-12-17,glucose,37.0,none,cm,6,211217183826.tif,wildtype,7
2.578139660712640,0.8748915698773100,0.0034517559097232600,1.3745840059248600,7.086153314828130,5.155125684777880,0.1704392717510050,0.12399334709000000,3,2021-12-17,glucose,37.0,none,cm,6,211217183826.tif,wildtype,7
4.004316818814680,0.9680917524899830,0.0014822840331163100,2.70995345361428,12.178528707126300,4.493999220128220,0.29476536612619700,0.10877137602974900,4,2021-12-17,glucose,37.0,none,cm,6,211217183826.tif,wildtype,7
2.459166232154070,1.8540180677327800,0.0019310157696497200,4.970606530814470,14.323584732581800,2.881657327689300,0.3496861505926800,0.07035080093844840,0,2021-12-17,glucose,37.0,none,cm,4,211217183136.tif,wildtype,7
4.440798965404990,0.8773464628057650,0.005887653949548850,2.507884587956780,12.240019658327400,4.880615207376670,0.2956237871751430,0.11787774788152900,1,2021-12-17,glucose,37.0,none,cm,4,211217183136.tif,wildtype,7
4.092327882974130,0.8420577887995560,0.0025839188405154100,2.122686092161670,10.825854671036800,5.100073303826130,0.26102317301260400,0.12296833430834200,2,2021-12-17,glucose,37.0,none,cm,4,211217183136.tif,wildtype,7
3.281977923804200,0.8793899246554080,0.0032065030123384000,1.8153345536013800,9.067070940638170,4.994710711945810,0.2185713966994000,0.12040281845888100,3,2021-12-17,glucose,37.0,none,cm,4,211217183136.tif,wildtype,7
4.4220187469492300,0.8687379178485430,0.0017084240676985800,2.4494802068670900,12.068664925769200,4.927031005163790,0.29139369657239200,0.11896144159706700,4,2021-12-17,glucose,37.0,none,cm,4,211217183136.tif,wildtype,7
3.2731849555044600,0.8597557378927950,0.006321489734576470,1.7338721294816800,8.840880126024290,5.098922795804540,0.21297244292249500,0.12283053594394000,0,2021-12-17,glucose,37.0,none,cm,6,211217183548.tif,wildtype,7
2.9076379763065900,0.8642941912268950,0.005059472774013140,1.5368733849651400,7.894993910624190,5.137049016437520,0.19003412612045300,0.12364982566521800,1,2021-12-17,glucose,37.0,none,cm,6,211217183548.tif,wildtype,7
3.4183084715280700,0.7745777815036210,0.0060554090392095600,1.4890969010493000,8.318138729886800,5.586029172463760,0.19978620518795600,0.13416602038938900,2,2021-12-17,glucose,37.0,none,cm,6,211217183548.tif,wildtype,7
3.136679140119310,0.9151169709165090,0.003264450147332490,1.8624351597788700,9.017716502168620,4.841895544561830,0.21755267934099300,0.11681087430008800,3,2021-12-17,glucose,37.0,none,cm,6,211217183548.tif,wildtype,7
4.64228179950308,0.7612579910912520,0.0036245828726028000,1.9974347284715700,11.102307123218600,5.558282813934060,0.26701330235897000,0.13367811150619600,4,2021-12-17,glucose,37.0,none,cm,6,211217183548.tif,wildtype,7
3.678557419532740,0.8057299903867150,0.004828309320790000,1.7386848400541600,9.311441971883150,5.355451291329550,0.22404662140428600,0.1288598233808190,5,2021-12-17,glucose,37.0,none,cm,6,211217183548.tif,wildtype,7
1.300965154555110,0.6892463704513190,0.0002885306766972390,0.3996833488100920,2.8170206135005300,7.048131031445660,0.06658319399318190,0.1665898621781680,7,2021-12-17,glucose,37.0,none,cm,6,211217183548.tif,wildtype,7
1.5832389073405300,0.6246280425333980,0.0019743874041320600,0.4213518175945880,3.106832248948190,7.37348723611652,0.07340111945201240,0.17420387521061200,8,2021-12-17,glucose,37.0,none,cm,6,211217183548.tif,wildtype,7
2.7841855556272900,0.8769428700374790,0.005417669141662610,1.5050748073055000,7.670423627555610,5.096373675463860,0.18463743168214200,0.12267658111472400,9,2021-12-17,glucose,37.0,none,cm,6,211217183548.tif,wildtype,7
2.790081900600990,0.8973280834025370,0.0036220919023858000,1.5752929926576700,7.865350568963520,4.992944554202550,0.18945900149821300,0.12026905622082300,0,2021-12-17,glucose,37.0,none,cm,4,211217183108.tif,wildtype,7
3.3979464131226100,0.8818050791428080,0.0108760851811684,1.8956509774157700,9.413237024050640,4.965701564368760,0.22699310304365900,0.11974414369944100,1,2021-12-17,glucose,37.0,none,cm,4,211217183108.tif,wildtype,7
4.3995880931541400,0.8214386156410880,0.004551529469914290,2.1864808337728600,11.353689311882800,5.192677263167040,0.2736562206736780,0.12515829841575800,3,2021-12-17,glucose,37.0,none,cm,4,211217183108.tif,wildtype,7
3.2823015124615800,0.9017375883553840,0.003415204099632020,1.9042213222763600,9.298406297042790,4.883049143640110,0.22431026570960700,0.1177963207771780,4,2021-12-17,glucose,37.0,none,cm,4,211217183108.tif,wildtype,7
3.316236489498260,0.864639271920718,0.0028504107564971500,1.7779478684824200,9.008040366490840,5.0665379599570200,0.2170573286481930,0.12208306694248800,5,2021-12-17,glucose,37.0,none,cm,4,211217183108.tif,wildtype,7
3.1692966781079600,0.8489539375313810,0.004130975280785280,1.6338094930192300,8.45272802030204,5.173631354462040,0.20349383372051600,0.1245517513455410,6,2021-12-17,glucose,37.0,none,cm,4,211217183108.tif,wildtype,7
2.720500112886700,0.9152911924228820,0.003923173412680830,1.5892713635808100,7.822722134595930,4.922206687831100,0.18849464367763200,0.11860444226021400,7,2021-12-17,glucose,37.0,none,cm,4,211217183108.tif,wildtype,7
1.8959788542805600,0.7094413412322880,0.005767590793200820,0.6559937569624290,4.225711609070830,6.441694854899130,0.10059250948263400,0.15334369941023000,8,2021-12-17,glucose,37.0,none,cm,4,211217183108.tif,wildtype,7
2.5270404636918600,0.9719615064428280,0.00539398789705785,1.6346057254426800,7.7163360691654100,4.720609960591980,0.18610357727341600,0.11385227298345300,9,2021-12-17,glucose,37.0,none,cm,4,211217183108.tif,wildtype,7
3.915218407511130,0.8737247044938890,0.002639666381820680,2.172823881108730,10.746832550958000,4.946021002619960,0.2593331958089410,0.11935306771233100,3,2021-12-17,glucose,37.0,none,cm,6,211217183704.tif,wildtype,7
4.026523004912020,0.8476137379824100,0.0038345626403060200,2.1126130895271400,10.722055341049100,5.075257459210830,0.2585464882581330,0.1223823186270240,4,2021-12-17,glucose,37.0,none,cm,6,211217183704.tif,wildtype,7
3.4399625706532600,0.8572879729287030,0.00043176460862296800,1.8206755443033700,9.264677809734080,5.0885935381083800,0.22324476337883200,0.12261644535037200,5,2021-12-17,glucose,37.0,none,cm,6,211217183704.tif,wildtype,7
2.5305272387845400,0.9530013829460920,0.002699365656554870,1.5784502687310900,7.57625214553336,4.799804146901560,0.18263186103115900,0.11570327215818900,7,2021-12-17,glucose,37.0,none,cm,6,211217183704.tif,wildtype,7
3.0363445517246000,0.7644767996154710,0.003664701483098580,1.2767342958343800,7.292311882804770,5.711691075110560,0.17491035164520900,0.13699824013178900,0,2021-12-17,glucose,37.0,none,cm,4,211217183150.tif,wildtype,7
3.774036223887720,0.8181679478187890,0.0024716154826904500,1.8407966379016000,9.700595571540340,5.269781230477730,0.23356356732944700,0.12688178722213200,1,2021-12-17,glucose,37.0,none,cm,4,211217183150.tif,wildtype,7
2.359706332279040,0.7757304619503360,0.008827570592688850,0.9930346349665830,5.750673047424720,5.7910095428023300,0.13767586028347600,0.13864154928303100,2,2021-12-17,glucose,37.0,none,cm,4,211217183150.tif,wildtype,7
3.4124259869247300,0.9065812668192710,0.009243344182268550,2.00768780264881,9.718961328040470,4.840872826550980,0.23455913213598500,0.11683048122647500,3,2021-12-17,glucose,37.0,none,cm,4,211217183150.tif,wildtype,7
3.67138797482199,0.804060836464976,0.0016449640258963700,1.7281306481867400,9.274042102224690,5.366516768830860,0.223128979210657,0.12911580466718600,4,2021-12-17,glucose,37.0,none,cm,4,211217183150.tif,wildtype,7
3.495761641157530,0.7857823649482780,0.0003577608641359230,1.5682387650582600,8.629665520656130,5.502775287113590,0.20740029586610100,0.13225045859543900,5,2021-12-17,glucose,37.0,none,cm,4,211217183150.tif,wildtype,7
2.9514418382023200,0.7946366466127810,0.004084326373967060,1.3323676608161600,7.368052161683650,5.530044280097760,0.1769113459842500,0.1327796757509710,6,2021-12-17,glucose,37.0,none,cm,4,211217183150.tif,wildtype,7
3.8975994189629500,0.8044835540625210,0.008712090007896670,1.8448609231572900,9.850635399583160,5.339500271231720,0.23709881650863700,0.12851853141475100,7,2021-12-17,glucose,37.0,none,cm,4,211217183150.tif,wildtype,7
3.151558101806750,0.8389325879117470,0.010415436685183800,1.5875061894233600,8.306197542279190,5.232230020656680,0.19988507825703100,0.12591136940992800,8,2021-12-17,glucose,37.0,none,cm,4,211217183150.tif,wildtype,7
3.4757885370581600,0.9092023443401750,0.006011999384537950,2.0598845035870300,9.928045667105990,4.819709867139420,0.23965668206268800,0.11634471818461500,9,2021-12-17,glucose,37.0,none,cm,4,211217183150.tif,wildtype,7
4.426879543001250,0.7869555153612050,0.002909685285014910,2.0256270131737700,10.944546253247800,5.403041222332310,0.26344176498040600,0.13005442920493200,10,2021-12-17,glucose,37.0,none,cm,4,211217183150.tif,wildtype,7
3.5913075673422100,0.8105182446419440,0.0013670326101845500,1.7135705025504600,9.144611687526540,5.336583276798840,0.22003777726429400,0.1284089431609570,11,2021-12-17,glucose,37.0,none,cm,4,211217183150.tif,wildtype,7
1.9449219884706700,0.7621614023181780,0.000641128979291894,0.7714246945881880,4.656922497456980,6.036781723643160,0.11117316647515100,0.14411408819949600,12,2021-12-17,glucose,37.0,none,cm,4,211217183150.tif,wildtype,7
4.369006853368910,0.8481182111631100,0.005264800579256350,2.3085165349608500,11.640965103104300,5.0426171642308400,0.2808457763148120,0.12165638498213100,0,2021-12-17,glucose,37.0,none,cm,6,211217183854.tif,wildtype,7
3.5269339117427100,0.7719678878310830,0.004176544098217940,1.5303278246290900,8.553550613868700,5.589358355907720,0.20546334124863900,0.1342609981612520,2,2021-12-17,glucose,37.0,none,cm,6,211217183854.tif,wildtype,7
2.8661587796209500,0.8765334531817290,0.008076459118320370,1.5532172430208700,7.892573122965140,5.081435426003130,0.19003101890656600,0.12234670955427500,0,2021-12-17,glucose,37.0,none,cm,6,211217183920.tif,wildtype,7
2.576244688557140,0.8118025200978220,0.002820857936434320,1.1933913747074600,6.570332940748640,5.5055978114131,0.1576713582277130,0.13212041042810700,1,2021-12-17,glucose,37.0,none,cm,6,211217183920.tif,wildtype,7
2.8147023724629700,0.8447911899898390,0.0007420936939229060,1.4198480808162500,7.470191376108440,5.261261029992680,0.1796348354423730,0.12651694069910900,2,2021-12-17,glucose,37.0,none,cm,6,211217183920.tif,wildtype,7
3.24513278858331,0.7358234920254810,0.0053397428689569200,1.275668757471890,7.501636123243210,5.880551733594130,0.1797897635496410,0.14093765524676300,3,2021-12-17,glucose,37.0,none,cm,6,211217183920.tif,wildtype,7
2.4719600317750800,0.8626163004149460,0.006325243828381110,1.2766198651369800,6.698984574271800,5.247438769529910,0.16099263888621800,0.12610851772147900,4,2021-12-17,glucose,37.0,none,cm,6,211217183920.tif,wildtype,7
3.4026557118681700,0.7524298059288690,0.0045794157061311100,1.4014797336340600,8.04329267814647,5.7391430536709000,0.19298927546451900,0.1377039359421160,5,2021-12-17,glucose,37.0,none,cm,6,211217183920.tif,wildtype,7
2.9994494008464300,0.8267678486794630,0.003465860787607760,1.462318051600330,7.790673290394920,5.3276189006002900,0.18731952210548000,0.12809766103925200,6,2021-12-17,glucose,37.0,none,cm,6,211217183920.tif,wildtype,7
2.7722084454328500,0.7471264759883840,0.002596129651145560,1.1061754309347200,6.506836314048970,5.882282440996420,0.15582615973901200,0.14086930099987700,7,2021-12-17,glucose,37.0,none,cm,6,211217183920.tif,wildtype,7
3.275499041713110,0.7537257649992520,0.0022218227739878300,1.349383252205690,7.7560519736545000,5.74784959052702,0.18605538478054400,0.13788179486918900,8,2021-12-17,glucose,37.0,none,cm,6,211217183920.tif,wildtype,7
3.04359352030713,0.7754919482566110,0.002749290374511720,1.3154812694991000,7.415045435947770,5.636754857612840,0.17794282896347500,0.1352682345916110,9,2021-12-17,glucose,37.0,none,cm,6,211217183920.tif,wildtype,7
3.3280416848178100,0.8034276057230390,0.0015984196120443600,1.5514500652366500,8.400117868270610,5.414365603181250,0.20195627557140600,0.1301725914978780,10,2021-12-17,glucose,37.0,none,cm,6,211217183920.tif,wildtype,7
4.231543702608600,0.7705683858876390,0.0020520831089160100,1.8535967227722900,10.24377168998580,5.526429543242240,0.24633811797806200,0.13289736378559800,11,2021-12-17,glucose,37.0,none,cm,6,211217183920.tif,wildtype,7
1.9727944455913600,0.8182347332295590,5.8943405463079E-05,0.8939377528696910,5.071186937540380,5.672863598456390,0.12136495030787300,0.13576443093299400,0,2021-12-17,glucose,37.0,none,cm,6,211217183712.tif,wildtype,7
3.463940676716100,0.8824843771949480,0.0007312428398155960,1.9387997117435000,9.603451427100910,4.9532973256246500,0.2316175498877560,0.11946440289052400,2,2021-12-17,glucose,37.0,none,cm,6,211217183712.tif,wildtype,7
3.8979293551866400,0.9332784283221890,0.00023949413910909000,2.453713898463830,11.428653460731800,4.6576960206675900,0.2762957320648460,0.11260307578557700,3,2021-12-17,glucose,37.0,none,cm,6,211217183712.tif,wildtype,7
3.231504021698920,0.5985359487382040,0.0010483016537553200,0.85309700538424,6.076378426908500,7.122728586031850,0.14445464462336200,0.1693296819841710,0,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.61370221523386,0.6213675455027890,0.0005211472378809960,0.7297721110465560,5.102165533172710,6.991450421222270,0.12126754355490400,0.1661717976328200,1,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
3.326106242620980,0.6906213617956100,0.0021783677792666500,1.159729481181750,7.216489724197450,6.222562969464150,0.17259086674344400,0.14881993563496900,2,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.428483216322990,0.650818102673554,0.005115200804774360,0.7357066555631120,4.965289825492020,6.749007621375360,0.11815150148303200,0.16059593941365000,3,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.499230935797220,0.7241981475897210,0.00310810553101471,0.9300284598201280,5.686089225196800,6.113887338777270,0.1358884922720350,0.14611218703814300,4,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.396140973007770,0.6554659960773880,0.0028711319440994500,0.7348162539229530,4.934150643086000,6.714808793006580,0.11742739965177400,0.1598051200213200,5,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.6300485106137400,0.632010588857268,0.0011522076201241200,0.7590010456495080,5.222013453130420,6.880113648146210,0.12421074811116400,0.16365029906496600,6,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.6519245976221500,0.6835633813372800,0.0014104200872203200,0.8895956315110880,5.694948927710720,6.401727623186670,0.1358899577079450,0.15275474934282100,7,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.173781612289600,0.6639678394894720,0.0010875174923255100,0.6760298802983470,4.534326903690650,6.707287704042820,0.10785171442019200,0.15953690445250000,8,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.024339670068770,0.5710791890733780,0.0012119842776818000,0.4697611865050160,3.6318641279160300,7.731298864720600,0.08576596003180730,0.1825735341608340,9,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.0395178931240400,0.5165160049759690,0.00033120892455525900,0.39127510657691600,3.3094907822786900,8.458219617475510,0.07778395858104360,0.19879608304637500,10,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.812527542725230,0.6384654944194260,0.004943364075139800,0.8323173190129250,5.641363545640820,6.777899986907780,0.13432352950479300,0.16138499876957100,11,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.428610524647910,0.6484125531344460,0.004522920155909110,0.7305848976647820,4.947196487472230,6.771555918121610,0.11770364134870100,0.1611087797255670,12,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
1.7708014347749300,0.5604640676381100,0.004635621188443860,0.3907825347432620,3.1179382676801700,7.978704242062930,0.07343647742898660,0.1879215955166300,13,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.534870951898180,0.5810659986296600,0.00038336055247710300,0.6208347778935200,4.627337651120190,7.4534124309540900,0.10963076322943700,0.17658605338027700,14,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
3.035076661207430,0.6843171045003920,0.00011844381476020100,1.0323871529825000,6.524946170019250,6.320251226653750,0.15588609151608400,0.15099576846315700,15,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.2008597364711500,0.6500357518020340,0.0018045452580182000,0.6584846994559770,4.494480302072070,6.825489348173610,0.10682973719743200,0.16223571676865400,16,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.8814937693724400,0.6955378674735470,0.0069973191139719700,1.006745257416660,6.296342396134100,6.254156500613370,0.1504505245553190,0.14944249644779000,17,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.454375243660360,0.601139267558088,0.014836414191641300,0.6397247000620220,4.635172831027910,7.245574276838960,0.10994528190928400,0.17186343109563400,18,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.1764632335128100,0.676995403525091,0.0007126821175896370,0.702220728705081,4.628997304151470,6.591940560751460,0.11018762951858600,0.1569130972846330,19,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.0614674144214900,0.6365330532987750,0.003018850434923220,0.5884868457127260,4.122373210928140,7.005038839798480,0.09782726858967070,0.16623526813278300,20,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.63321901905591,0.7218722661146030,0.0004817892783182610,0.9792188682491440,5.971689422691760,6.098421523851170,0.14276997908073500,0.14579986529059600,21,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
1.9819379054153400,0.5995492396048780,0.001025676494078770,0.503116753028966,3.733058304855000,7.419864837297680,0.08832316931199240,0.17555203395683300,22,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
1.9579804962937000,0.6542018572124260,0.0017418238930515200,0.584845311074748,4.0241115110118000,6.880642513174710,0.09553922956498760,0.16335811838761100,23,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.4189348138482900,0.6663904388458990,0.0007435152525634960,0.7661941621765040,5.064106086888090,6.609429224183380,0.12061008005177800,0.1574145118897330,24,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.1637785757633600,0.6535991575432060,0.0016716184404887600,0.6528840930165280,4.442978102830250,6.805155999899320,0.10560799417436700,0.1617561146059250,25,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
1.8821548803468100,0.6366492140021640,0.003932061887531170,0.5316070929827030,3.764483848017380,7.081327351928060,0.08923188577323540,0.1678530759862130,26,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
1.7451481114773700,0.6131308710429110,0.0015060611047203200,0.4549193262333240,3.3615172765045500,7.389260210898280,0.0794729118054382,0.17469671482955900,27,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.8764337193673700,0.6700690698250670,0.0015196229340423600,0.9355757111807920,6.055134792882530,6.472094904259890,0.14448027772622400,0.15442927386803900,28,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
3.3711242762190200,0.5914351028209890,0.0020012333924889300,0.8719832805472240,6.263711306084650,7.183292897719080,0.1488777653524380,0.17073465589731000,29,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.67642243871187,0.6031015454594130,0.006195147126601920,0.7071542387322280,5.071015947514040,7.171018244344060,0.12040151824983600,0.17026203288505900,30,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
1.9094080663051600,0.6771478448513380,0.0046168559734652500,0.6063446658492360,4.061927113045290,6.699039905556400,0.0965349370177142,0.15920802549241400,31,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.159801413966590,0.5778291893403060,0.0013373905736140400,0.5158643483242920,3.9206960083161700,7.600246113250440,0.09270752493510940,0.17971299089820000,32,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.014394418982380,0.6250938253124490,0.006560806271764540,0.5542493772676460,3.9558479573037600,7.137306994922420,0.09377902573109800,0.16920005610725700,33,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.2947846944772200,0.631173609044524,0.0029788825261324700,0.6521796645410770,4.550306479507260,6.977075071344340,0.10807800614022300,0.16571814795279600,34,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.9001084877602400,0.6532710282638650,0.0006203828169501210,0.8990676312545110,5.9519258939447100,6.620109196501390,0.1418865528312190,0.15781521645177900,35,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
1.5864873052668300,0.5458988693260190,4.38138629073286E-05,0.3287324017685810,2.7208128422539300,8.276679839334220,0.06389884044034970,0.1943795016754470,36,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
3.1270480707850700,0.6013567942599710,0.0007298627341883640,0.831222080840662,5.907675774350150,7.107217084964090,0.14043663837218300,0.16895200646035700,37,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.6357802522636500,0.6929736111813480,0.0005507618366925190,0.9069853251849000,5.73820116487679,6.326674760373860,0.13698448604199000,0.15103274798196300,38,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
1.9794789853397900,0.6744472036442570,0.0021830043448585200,0.6268730198341200,4.194196046943190,6.6906628842521200,0.09970937913397850,0.15905833554674800,39,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
1.984480597508090,0.6401710670295790,0.0006089571055802700,0.5700627396254240,3.991101491810790,7.0011618272635400,0.09468949565000480,0.16610363924543300,40,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
1.884773402073210,0.5975513336028450,0.00025754827726446300,0.47270714920541800,3.538215144526570,7.4850045117236300,0.08364679523922390,0.1769526764717380,41,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.1788629517332200,0.7311936574156510,0.0033354713678342100,0.8125783501847410,5.005093589098850,6.159521217813560,0.11947890678390100,0.14703678329202000,42,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.9864624958166700,0.6440363339111310,0.0008785092322714100,0.902963008467004,6.042509016067120,6.691867728142840,0.14399970746591600,0.1594746474835000,43,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.9792187877818100,0.6649309849308940,0.0019355513016910700,0.9575696579611070,6.223416139015480,6.499178505996740,0.1484955819757520,0.15507548797226400,44,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
2.8797045761421600,0.5332979223414960,0.0022637467464788200,0.6035387247134360,4.824670970248090,7.993970846756980,0.11398080936820200,0.1888541773724970,45,2021-12-17,glucose,37.0,none,cm,2,211217152258.tif,wildtype,7
