length,width_median,width_var,volume,surface_area,surface_to_volume,periplasm_volume,periplasm_fractional_volume,cell_id,date,carbon_source,temperature_C,overexpression,inducer,inducer_conc,image,strain
3.824127760345263,1.0888746858957763,0.00024883204532840167,3.2230612317092793,13.081578972595889,4.058743546010251,0.31745826641673514,0.09849588437647465,0,2020-12-04_,ezMOPS,37.0,none,none,0,201204160020.tif,wildtype
5.406564221220373,1.0156476977865536,0.0014193136282094699,4.105952764200481,17.251002066103123,4.201461404162615,0.41873051788418447,0.1019813285566914,1,2020-12-04_,ezMOPS,37.0,none,none,0,201204160020.tif,wildtype
4.546123965230992,1.3635746069314734,0.0011552259781560134,5.975039289878639,19.47466751118229,3.2593371468152883,0.47532847161448455,0.0795523591651795,2,2020-12-04_,ezMOPS,37.0,none,none,0,201204160020.tif,wildtype
4.666246030443931,1.2223975003776113,0.001719780228833646,4.99804329295859,17.919668007006685,3.5853366921115932,0.4364948254870926,0.08733314217226591,3,2020-12-04_,ezMOPS,37.0,none,none,0,201204160020.tif,wildtype
3.677191200424736,1.049302204961048,0.00017504707496323764,2.8773929209596742,12.12178761058388,4.2127675793895385,0.293829692011796,0.10211663824966848,4,2020-12-04_,ezMOPS,37.0,none,none,0,201204160020.tif,wildtype
4.718123197816467,1.0366551293237023,0.0004780467295960415,3.6905866101413656,15.365738942124812,4.163495011850227,0.3729094425778312,0.10104340636610805,5,2020-12-04_,ezMOPS,37.0,none,none,0,201204160020.tif,wildtype
4.595876084128971,1.1129105052675343,0.0018911463490928638,4.1098635884963715,16.068614255925713,3.9097682708745456,0.3905716299887425,0.0950327478220844,6,2020-12-04_,ezMOPS,37.0,none,none,0,201204160020.tif,wildtype
4.065744706704536,1.147084163175699,7.74192259808425e-05,3.806513427143724,14.651607025121965,3.8490884914902357,0.35612025992372676,0.09355549815857266,7,2020-12-04_,ezMOPS,37.0,none,none,0,201204160020.tif,wildtype
4.080572976550908,1.1617929332361077,0.00016884944839985432,3.9152810945965655,14.893602283448303,3.8039675628916636,0.36211214553964854,0.09248688326347637,8,2020-12-04_,ezMOPS,37.0,none,none,0,201204160020.tif,wildtype
5.229460557242004,1.294934106107784,0.0003218033889958229,6.318715412638224,21.27425859531136,3.3668644979262985,0.5191112957650486,0.08215456178430837,9,2020-12-04_,ezMOPS,37.0,none,none,0,201204160020.tif,wildtype
4.627996421833805,1.1434160157366822,0.0012183679272857295,4.3607996869546675,16.624445105803005,3.8122469040563898,0.4043444356703336,0.0927225428124869,10,2020-12-04_,ezMOPS,37.0,none,none,0,201204160020.tif,wildtype
4.164669204016664,1.0181125419436206,0.0015226169652371526,3.114201934989525,13.32067313551017,4.2773954334322815,0.3229059100732856,0.10368817334716984,11,2020-12-04_,ezMOPS,37.0,none,none,0,201204160020.tif,wildtype
3.577804643783687,1.1686271322885098,0.0002906331017055329,3.419761754740152,13.135374558675451,3.841020369465338,0.3191302168147905,0.0933194297446137,0,2020-12-04_,ezMOPS,37.0,none,none,0,201204155925.tif,wildtype
5.469106278365616,1.2009802163519723,0.0002932264810524121,5.742023831138502,20.634886714297547,3.5936609322999202,0.5028409334977564,0.08757207359030682,1,2020-12-04_,ezMOPS,37.0,none,none,0,201204155925.tif,wildtype
6.157074312577239,1.1266115345467131,0.0009065300248746951,5.763437494007221,21.792068800544932,3.7810887726646056,0.5305656861428361,0.09205715975830644,2,2020-12-04_,ezMOPS,37.0,none,none,0,201204155925.tif,wildtype
4.018569597325026,0.9949363994038259,0.0006306808444415768,2.8664523156048016,12.56078224226969,4.38199588176978,0.30424100989865943,0.10613852121048338,3,2020-12-04_,ezMOPS,37.0,none,none,0,201204155925.tif,wildtype
4.726905632637116,1.2550275750270206,0.0008796329342269838,5.330020458347788,18.63717456166217,3.4966422187879114,0.4542493155013414,0.08522468516793473,4,2020-12-04_,ezMOPS,37.0,none,none,0,201204155925.tif,wildtype
3.071010395788865,1.2018867894936445,7.01346839789198e-05,3.02963500300105,11.595639926072277,3.82740492322872,0.28156663399448956,0.09293747719298845,5,2020-12-04_,ezMOPS,37.0,none,none,0,201204155925.tif,wildtype
5.494613962586424,1.1977994548534605,0.0025549402023233776,5.741586467794,20.676221175286194,3.6011338140188798,0.5038304562122207,0.08775108744566196,0,2020-12-04_,ezMOPS,37.0,none,none,0,201204155853.tif,wildtype
5.443230564064549,1.1507019669378213,0.009062702979596628,5.261834747141789,19.677479049295393,3.7396611628641767,0.4790552698307948,0.09104338939777919,1,2020-12-04_,ezMOPS,37.0,none,none,0,201204155853.tif,wildtype
5.265756602816908,1.0957663476128694,0.00042556954390970427,4.6213226846197974,18.127111756608905,3.922494271377686,0.4407524226579769,0.09537365225000258,2,2020-12-04_,ezMOPS,37.0,none,none,0,201204155853.tif,wildtype
4.037285513122877,1.1236018628872286,0.00024655264553571194,3.6318026766142775,14.251211540860675,3.9240049115626148,0.346212359701918,0.09532796534658432,3,2020-12-04_,ezMOPS,37.0,none,none,0,201204155853.tif,wildtype
4.431610968016943,1.087566751187898,0.0010604850156794654,3.7800616605340815,15.141448482162396,4.005608860894368,0.3677647817906906,0.09729068327915304,4,2020-12-04_,ezMOPS,37.0,none,none,0,201204155853.tif,wildtype
3.9608717844391435,1.1926210149579637,0.0012254852559282217,3.9806227178880125,14.840314840075875,3.7281390103580723,0.3609544613995248,0.09067788810466201,0,2020-12-04_,ezMOPS,37.0,none,none,0,201204160142.tif,wildtype
4.84385043067227,1.29600794215356,0.000249357967272657,5.820036755743723,19.72187764576846,3.3886173702090763,0.4810568072673167,0.08265528680597552,1,2020-12-04_,ezMOPS,37.0,none,none,0,201204160142.tif,wildtype
3.401736244656815,1.1054505702210269,0.00038971564922730755,2.9112341250976135,11.813806088404501,4.058006185953315,0.2865607614408261,0.09843274334083925,2,2020-12-04_,ezMOPS,37.0,none,none,0,201204160142.tif,wildtype
5.108069038493721,1.9715906164406647,0.0018688471138165953,13.588405156624695,31.639045538819197,2.328385500295033,0.7771407090912668,0.05719145846283445,3,2020-12-04_,ezMOPS,37.0,none,none,0,201204160142.tif,wildtype
4.590812848743388,1.1918928427024222,0.000542801304567256,4.6788867145861035,17.190031519926446,3.673957624649838,0.4184619217712875,0.08943621577046557,4,2020-12-04_,ezMOPS,37.0,none,none,0,201204160142.tif,wildtype
4.018444945890206,1.1734298637240212,0.0003599327643589356,3.9227246935480675,14.813750718743925,3.776393164452494,0.36021499546539726,0.09182775331082085,5,2020-12-04_,ezMOPS,37.0,none,none,0,201204160142.tif,wildtype
3.477625489668893,0.9976016377658107,0.00014393442914397784,2.458314758196889,10.89907990487819,4.433557529009176,0.2637553595522202,0.10729112644048804,6,2020-12-04_,ezMOPS,37.0,none,none,0,201204160142.tif,wildtype
4.729526492243602,1.1868300681924453,0.0002578594898839906,4.79454610417124,17.63421273716408,3.6779733376267614,0.42930402933462464,0.08954007741444628,7,2020-12-04_,ezMOPS,37.0,none,none,0,201204160142.tif,wildtype
4.166553210618331,1.0826321859967714,0.0007451986961578449,3.503350103508187,14.171236289780358,4.045052841161823,0.34403960566687264,0.09820303295475893,8,2020-12-04_,ezMOPS,37.0,none,none,0,201204160142.tif,wildtype
3.744336209584012,1.200811573992978,0.0011712018883254097,3.7871666058264775,14.125361644574776,3.729796735861369,0.3434897159939436,0.09069833776668072,0,2020-12-04_,ezMOPS,37.0,none,none,0,201204160231.tif,wildtype
3.3738707192493687,1.0435467327445298,0.0007592075440565637,2.5881279350094655,11.060893546178537,4.27370432371539,0.26791420961702483,0.10351660209410977,1,2020-12-04_,ezMOPS,37.0,none,none,0,201204160231.tif,wildtype
5.7156131823524525,1.3117733752615743,0.0017812873457323792,7.133556953846062,23.554371137486285,3.301911134919436,0.5751264870445221,0.08062268105036187,2,2020-12-04_,ezMOPS,37.0,none,none,0,201204160231.tif,wildtype
3.878849006167575,1.2043726518244395,0.00047703353537759276,3.9615508471292875,14.676200351776965,3.7046603509865283,0.3569895762555513,0.09011359188138188,3,2020-12-04_,ezMOPS,37.0,none,none,0,201204160231.tif,wildtype
3.758288293429231,1.1357712720258881,0.0005225260114297017,3.424124273464559,13.410063780436518,3.9163484469178154,0.325707580872197,0.09512142517614969,4,2020-12-04_,ezMOPS,37.0,none,none,0,201204160231.tif,wildtype
3.9572179175457776,0.9117085104312015,0.0006304531662521919,2.3850035431044225,11.334329876811234,4.75233251102763,0.2738635820816042,0.11482732714314196,5,2020-12-04_,ezMOPS,37.0,none,none,0,201204160231.tif,wildtype
4.497886593222211,1.0492622296381102,0.0018385902215308206,3.5868282610216378,14.826628767473167,4.133632192150201,0.35983936778986214,0.10032244133354992,6,2020-12-04_,ezMOPS,37.0,none,none,0,201204160231.tif,wildtype
3.6916079883472204,0.8929763886712858,0.0008914480986100884,2.1255688139137816,10.356319149701106,4.872257760797757,0.2499716182153502,0.1176022232632783,7,2020-12-04_,ezMOPS,37.0,none,none,0,201204160231.tif,wildtype
4.41517719148066,1.1610352153119115,0.0012717161397149612,4.264694900488144,16.10435749454278,3.776203895078039,0.3917255197529972,0.09185311702090568,0,2020-12-04_,ezMOPS,37.0,none,none,0,201204160030.tif,wildtype
4.404934460068056,1.1800762258957422,0.001259720657428114,4.3875794866275015,16.33049634516792,3.721983019325378,0.3973617156378686,0.09056513206175539,1,2020-12-04_,ezMOPS,37.0,none,none,0,201204160030.tif,wildtype
