date,run_no,carbon_source,strain,overexpression,inducer,inducer_conc,temperature,width_median,length,volume,surface_area,surface_to_volume,aspect_ratio,periplasm_volume,periplasm_volume_fraction,delta,perturbation_idx,wt_carbon_idx,carbon_idx
2021-02-11,1,acetate,malE-rbsB-fliC-KO,rbsB,ctc,10,37.0,0.7135731266942655,2.1923136242994463,0.783123809358145,4.9052260131721495,6.362312713539475,3.1024130677388917,0.1206685599240348,0.1565128927530711,0.0246,9,18,1
2020-09-20,1,acetate,malE-rbsB-fliC-KO,rbsB,ctc,50,37.0,0.8061932904985235,2.0444712429678567,0.9024044186712916,5.15343172321566,5.792138808341746,2.571638100285921,0.1267744203911052,0.1424866146852069,0.0246,10,18,1
2020-10-06,1,acetate,malE-rbsB-fliC-KO,rbsB,ctc,50,37.0,0.8042097268757501,2.004877464432111,0.8783007374222745,5.043301040391301,5.818795637863162,2.524205271823816,0.124065205593626,0.1431423726914337,0.0245999999999999,10,18,1
2020-11-20,1,acetate,malE-rbsB-fliC-KO,rbsB,ctc,50,37.0,0.7598210444692716,2.2105247136320783,0.8923880293606798,5.269784854619073,6.022560247565318,2.938135711504502,0.1296367074236291,0.1481549820901068,0.0246,10,18,1
2021-01-21,1,acetate,malE-rbsB-fliC-KO,rbsB,ctc,50,37.0,0.684986642433826,2.0804206857131584,0.687987537068832,4.47638086736736,6.659966456775295,3.068856932048526,0.110118969337237,0.1638351748366722,0.0246,10,18,1
2021-02-11,1,acetate,malE-rbsB-fliC-KO,rbsB,ctc,50,37.0,0.6873872776897564,2.18609621349974,0.7234326551726666,4.701487153434202,6.575738871786479,3.216261723752256,0.1156565839744813,0.1617631762459473,0.0246,10,18,1
2020-10-06,1,acetate,malE-rbsB-fliC-KO,rbsB,ctc,100,37.0,0.8162151971790103,1.9821623655953584,0.8897734394340406,5.05556784426151,5.770479115565429,2.465531840378343,0.1243669689688331,0.1419537862429095,0.0245999999999999,11,18,1
2020-11-20,1,acetate,malE-rbsB-fliC-KO,rbsB,ctc,100,37.0,0.714636997927592,2.1632609427514304,0.7781642286525404,4.855856164748005,6.373299712000456,3.056164924625056,0.1194540616528009,0.1567831729152112,0.0246,11,18,1
2020-12-01,1,acetate,malE-rbsB-fliC-KO,rbsB,ctc,100,37.0,0.7286444166061194,2.148259165430348,0.7897096463866641,4.892936045898819,6.267883640543894,2.984824545155273,0.1203662267291109,0.1541899375573797,0.0246,11,18,1
2021-01-21,1,acetate,malE-rbsB-fliC-KO,rbsB,ctc,100,37.0,0.695317374930553,2.167811381501875,0.7373488161901696,4.723554612736435,6.541353685487245,3.15835733055889,0.1161994434733163,0.1609173006629862,0.0246,11,18,1
2021-02-11,1,acetate,malE-rbsB-fliC-KO,rbsB,ctc,100,37.0,0.6980220930542946,2.2844766274920363,0.783670578576524,4.990002251672815,6.465179258740314,3.3123224356087944,0.1227540553911512,0.1590434097650117,0.0246,11,18,1
2020-07-28,1,glucose,malE-rbsB-fliC-KO,none,none,0,37.0,0.7200795756014869,2.4271612141172487,0.8913195594456805,5.483033446291135,6.236969572846015,3.394857446179556,0.1348826227787619,0.1534294514920119,0.0246,12,19,4
2020-10-06,1,glucose,malE-rbsB-fliC-KO,none,none,0,37.0,0.7498214092611307,2.3897409277863493,0.9391881041794864,5.605613339399167,6.005554466259422,3.214109788427744,0.1378980881492194,0.1477366398699818,0.0246,12,19,4
2020-12-01,1,glucose,malE-rbsB-fliC-KO,none,none,0,37.0,0.8952119329710003,2.5724883181006404,1.4216481593412202,7.196442012329368,5.111894323888362,2.909954357738406,0.1770324735033024,0.1257526003676537,0.0246,12,19,4
2020-12-04,1,glucose,malE-rbsB-fliC-KO,none,none,0,37.0,0.8804061716134496,2.5436185121136594,1.3559276017841737,6.985312264241368,5.200923313043389,2.9343040837183847,0.1718386817003376,0.1279427135008674,0.0246,12,19,4
2021-02-11,1,glucose,malE-rbsB-fliC-KO,none,none,0,37.0,0.6988867499812755,2.479896589410039,0.8808481196173211,5.476984588200184,6.419304607769975,3.571060778333724,0.1347338208697245,0.1579148933511413,0.0246,12,19,4
2020-09-20,1,acetate,malE-rbsB-fliC-KO,malE,ctc,50,37.0,0.7217891190541508,1.945518814915612,0.7067379871903942,4.415532897087957,6.472132332307925,2.7395034975036454,0.1086221092683637,0.1592144553747749,0.0246,13,18,1
2020-09-23,1,acetate,malE-rbsB-fliC-KO,malE,ctc,50,37.0,0.7839910991558384,1.9858467880475303,0.8300871716153797,4.872489827026191,5.9508235194411085,2.564468810445049,0.1198632497448443,0.1463902585782512,0.0246,13,18,1
2020-12-04,1,acetate,malE-rbsB-fliC-KO,malE,ctc,50,37.0,0.729641339466533,2.1076275263798148,0.7772620287187582,4.811788230197836,6.283463524434165,2.925428381438097,0.1183699904628667,0.1545732027010804,0.0246,13,18,1
2021-01-21,1,acetate,malE-rbsB-fliC-KO,malE,ctc,50,37.0,0.6716072221642129,2.126616351100853,0.6747425995652683,4.478772457910036,6.731645290326752,3.1942287408946246,0.1101778024645869,0.1655984741420381,0.0246,13,18,1
2021-02-11,1,acetate,malE-rbsB-fliC-KO,malE,ctc,50,37.0,0.7140161772712504,2.1436793078061327,0.7656415310205044,4.798894643927641,6.388739790389626,3.0368671499561435,0.1180528082406199,0.1571629988435848,0.0246,13,18,1
2022-07-20,1,acetate,malE-rbsB-fliC-KO,malE,ctc,50,37.0,0.7255612127349581,2.203486928140809,0.8112079966825916,5.0059571346450165,6.270580345195708,3.075966424367701,0.1231465455122673,0.1542562764918144,0.0246,13,18,1
2020-07-27,1,glucoseCAA,wildtype,none,none,0,37.0,0.8014022369048325,2.829197953992007,1.2969809981298106,7.120375453676601,5.568965849183524,3.553565043874962,0.1751612361604444,0.1369965598899147,0.0246,14,14,5
2020-07-28,1,glucoseCAA,wildtype,none,none,0,37.0,0.8040109055466207,2.654468237388735,1.2167185483057017,6.70707862675278,5.598855278501202,3.3178689591569075,0.1649941342181183,0.1377318398511295,0.0246,14,14,5
2020-11-11,1,glucoseCAA,wildtype,none,none,0,37.0,0.8438649118286407,2.690705592221664,1.3675585323402504,7.153120396624896,5.391946394489681,3.2156767976013687,0.1759667617569724,0.1326418813044461,0.0246,14,14,5
2021-09-02,1,glucoseCAA,wildtype,none,none,0,37.0,0.836304793409125,2.3821964078312723,1.1378141267426245,6.19310679026544,5.535799855942305,2.913425210349812,0.1523504270405298,0.1361806764561807,0.0246,14,14,5
2020-07-28,1,glycerol,wildtype,none,none,0,37.0,0.6715109139639881,2.166787606735362,0.6976909590485055,4.57045359816807,6.749016544962333,3.2695412144943585,0.1124331585149345,0.1660258070060734,0.0246,15,15,3
2020-11-11,1,glycerol,wildtype,none,none,0,37.0,0.6859645541483034,2.397581646251502,0.8057543623613498,5.16489434566594,6.529680488800103,3.527376322220194,0.1270564009033821,0.1606301400244825,0.0246,15,15,3
2021-09-02,1,glycerol,wildtype,none,none,0,37.0,0.7182337455397452,1.8628282110879464,0.6385391726550256,4.121892586280345,6.588053931467117,2.701929632455137,0.1013985576224965,0.162066126714091,0.0245999999999999,15,15,3
2022-03-11,1,glycerol,wildtype,none,none,0,37.0,0.8475685957887225,2.8609023486457685,1.4595722154871316,7.588377788130944,5.312921619804393,3.427333761821056,0.1866740935880212,0.1306978718471881,0.0246,15,15,3
2022-04-14,1,glycerol,wildtype,none,none,0,37.0,0.6450795432685589,2.4694387225972405,0.7370212854069497,4.994118101970611,6.853431370919782,3.8594601419042185,0.122855305308477,0.1685944117246266,0.0246,15,15,3
2020-12-01,1,sorbitol,wildtype,none,none,0,37.0,0.6280226848591304,2.1582745377120744,0.6024057695768499,4.242485004764962,7.137965606558743,3.4764559035167766,0.104365131117218,0.175593953921345,0.0246,16,16,2
2021-08-31,1,sorbitol,wildtype,none,none,0,37.0,0.6849378538716205,1.965664242162881,0.6455760317878806,4.224996296284504,6.705830588569575,2.9080170311951923,0.1039349088885987,0.1649634324788115,0.0246,16,16,2
2021-09-02,1,sorbitol,wildtype,none,none,0,37.0,0.6766045761218191,1.7589520240301446,0.5486151628545538,3.6980233007803394,6.994866169116576,2.695680242023889,0.0909713731991963,0.1720737077602677,0.0245999999999999,16,16,2
2021-11-02,1,sorbitol,wildtype,none,none,0,37.0,0.5758939398242057,2.1581525405609745,0.5086970830021966,3.8845343525267126,7.700877139974102,3.7881540491200334,0.0955595450721571,0.1894415776433629,0.0246,16,16,2
2021-11-19,1,sorbitol,wildtype,none,none,0,37.0,0.7143295618712926,2.2880263183885856,0.8197093804123123,5.116383872994968,6.32163430474559,3.239599137955146,0.1258630432756762,0.1555122038967415,0.0246,16,16,2
2021-12-01,1,sorbitol,wildtype,none,none,0,37.0,0.610346402058964,2.244109499877998,0.6013473664556476,4.301519334783855,7.334029289886259,3.7228533377537674,0.1058173756356828,0.1804171205312019,0.0246,16,16,2
2022-04-14,1,sorbitol,wildtype,none,none,0,37.0,0.7245256690969897,2.01205333305756,0.7306350883306652,4.564389609105632,6.362018725950188,2.816459214708618,0.1122839843839985,0.1565056606583746,0.0246,16,16,2
2020-07-31,1,LB,wildtype,none,none,0,37.0,0.9606232874256162,4.096012166880584,2.939091200524458,12.75222714783292,4.734985196095736,4.175171891140889,0.3137047878366898,0.1164806358239551,0.0246,17,17,6
2020-11-11,1,LB,wildtype,none,none,0,37.0,0.9404221475306548,3.759049952871513,2.398472334726872,11.098354726963144,4.677194457920215,4.018350563899022,0.2730195262832933,0.1150589836648372,0.0246,17,17,6
2021-07-29,1,LB,wildtype,none,none,0,37.0,0.9537945482816358,3.598552853546383,2.343700709612613,10.764628256825002,4.631537266042254,3.7961545748448153,0.264809855117895,0.1139358167446394,0.0246,17,17,6
2021-08-04,1,LB,wildtype,none,none,0,37.0,1.03613054678914,4.117158523168503,3.1916903940547523,13.406077429232704,4.2432062577319005,3.9868402658809865,0.3297895047591245,0.1043828739402047,0.0246,17,17,6
2022-03-11,1,LB,wildtype,none,none,0,37.0,1.004738050093765,3.8068268907558487,2.771140929726123,12.033067692726842,4.413153629697167,3.803643826951297,0.2960134652410803,0.1085635792905503,0.0246,17,17,6
2022-04-14,1,LB,wildtype,none,none,0,37.0,0.9559666677592268,3.6039642108740506,2.371610407841202,10.836132596786,4.635222593827524,3.781649805078665,0.2665688618809356,0.1140264758081571,0.0246,17,17,6
2022-07-20,1,LB,wildtype,none,none,0,37.0,0.9520107668190364,2.729281104372272,1.777873841129327,8.25754889008858,4.912690133554305,2.878428682894445,0.2031357026961791,0.1208521772854359,0.0246,17,17,6
2022-07-20,2,LB,wildtype,none,none,0,37.0,0.9563278524665546,2.957323529708,1.9224678300461364,8.915617688117146,4.781121446179684,3.112147371677928,0.2193241951276817,0.1176155875760202,0.0246,17,17,6
2022-09-23,1,LB,wildtype,none,none,0,37.0,1.0049506159204389,4.697836926679316,3.601909253825714,15.076801258858795,4.364129676688135,4.633522011902897,0.3708893109679264,0.1073575900465281,0.0246,17,17,6
2022-09-29,1,LB,wildtype,none,none,0,37.0,1.0245783052412023,3.342287721292315,2.51139062309485,10.794339672203188,4.429275051934559,3.288697459687901,0.2655407559361984,0.1089601662775901,0.0245999999999999,17,17,6
