length,width_median,width_var,volume,surface_area,surface_to_volume,periplasm_volume,periplasm_fractional_volume,cell_id,date,replicate,run_no,strain,temperature_C,carbon_source,inducer,inducer_conc,image
2.804965540252336,0.6659864048762129,0.0013561922468648161,0.8997875570314222,5.868711582761532,6.522330228841546,0.13996804120862616,0.15555676461053597,2,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154422
3.220848718263917,0.9220353338319555,0.004535675563165112,1.9453626343575778,9.329701815959258,4.795867696430917,0.22517346143172,0.11574883646620447,3,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154422
3.038362480389675,0.7981709606147538,0.004736231080078171,1.3871480414562798,7.618779073258793,5.492405169141366,0.1830019108824752,0.13192673414320866,4,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154422
2.7841270671767977,0.8416580706771749,0.0010293757694189256,1.3929058550009537,7.361640707970735,5.2850956735806776,0.17698725507585755,0.12706332911188487,5,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154422
3.6427320891846477,0.816128227886625,0.002610310375234577,1.7632967554015992,9.339755419646155,5.296757559971226,0.22480438357841992,0.1274909528925094,6,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154422
2.7521365399368385,0.8011480200896293,0.000917284829901572,1.2527287404831366,6.926799435672066,5.529368978156137,0.16625857782006848,0.13271714174606383,7,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154422
2.5270388768424437,0.7431451271101157,0.007319814338510184,0.9886513917563454,5.899774744221919,5.9674975359524165,0.14113882717580783,0.14275894248737547,0,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154422
2.4905662491481797,0.8151714673426635,0.0013568229212310484,1.158015261466104,6.37818249433819,5.50785702622183,0.15302921137739056,0.13214783644875985,1,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154422
2.804965540252336,0.6659864048762129,0.0013561922468648161,0.8997875570314222,5.868711582761532,6.522330228841546,0.13996804120862616,0.15555676461053597,2,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154422
3.220848718263917,0.9220353338319555,0.004535675563165112,1.9453626343575778,9.329701815959258,4.795867696430917,0.22517346143172,0.11574883646620447,3,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154422
3.038362480389675,0.7981709606147538,0.004736231080078171,1.3871480414562798,7.618779073258793,5.492405169141366,0.1830019108824752,0.13192673414320866,4,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154422
2.7841270671767977,0.8416580706771749,0.0010293757694189256,1.3929058550009537,7.361640707970735,5.2850956735806776,0.17698725507585755,0.12706332911188487,5,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154422
3.6427320891846477,0.816128227886625,0.002610310375234577,1.7632967554015992,9.339755419646155,5.296757559971226,0.22480438357841992,0.1274909528925094,6,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154422
2.7521365399368385,0.8011480200896293,0.000917284829901572,1.2527287404831366,6.926799435672066,5.529368978156137,0.16625857782006848,0.13271714174606383,7,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154422
3.0176154512312428,0.8581027581819389,0.00033609358993285727,1.5797290043285255,8.13491586101364,5.149564158614307,0.1958283914634924,0.12396328163052915,0,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154740
2.9899681610866056,0.8468453400267989,0.0009298498174133341,1.5250934156010756,7.954640160257857,5.215837980077269,0.19139788816071346,0.12549912431775795,1,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154740
3.551781164296028,0.7701833809166392,0.0009528730600864092,1.535113959670966,8.593898411983577,5.5982152711487165,0.2064267526063419,0.13446998596155502,2,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154740
3.2472612525837214,0.7689023279456262,0.002436836061129265,1.3888102308035786,7.844012532861128,5.648008891986999,0.18828004441834945,0.1355693097892927,3,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154740
2.72655302550747,1.0389201153210808,0.0018234597570847284,2.0177905973037897,8.899097724076627,4.410317768339178,0.21514940372604197,0.10662622970566356,4,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154740
3.0176154512312428,0.8581027581819389,0.00033609358993285727,1.5797290043285255,8.13491586101364,5.149564158614307,0.1958283914634924,0.12396328163052915,0,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154740
2.9899681610866056,0.8468453400267989,0.0009298498174133341,1.5250934156010756,7.954640160257857,5.215837980077269,0.19139788816071346,0.12549912431775795,1,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154740
3.551781164296028,0.7701833809166392,0.0009528730600864092,1.535113959670966,8.593898411983577,5.5982152711487165,0.2064267526063419,0.13446998596155502,2,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154740
3.2472612525837214,0.7689023279456262,0.002436836061129265,1.3888102308035786,7.844012532861128,5.648008891986999,0.18828004441834945,0.1355693097892927,3,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154740
2.72655302550747,1.0389201153210808,0.0018234597570847284,2.0177905973037897,8.899097724076627,4.410317768339178,0.21514940372604197,0.10662622970566356,4,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154740
3.0176154512312428,0.8581027581819389,0.00033609358993285727,1.5797290043285255,8.13491586101364,5.149564158614307,0.1958283914634924,0.12396328163052915,0,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154740
2.9899681610866056,0.8468453400267989,0.0009298498174133341,1.5250934156010756,7.954640160257857,5.215837980077269,0.19139788816071346,0.12549912431775795,1,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154740
3.551781164296028,0.7701833809166392,0.0009528730600864092,1.535113959670966,8.593898411983577,5.5982152711487165,0.2064267526063419,0.13446998596155502,2,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154740
3.2472612525837214,0.7689023279456262,0.002436836061129265,1.3888102308035786,7.844012532861128,5.648008891986999,0.18828004441834945,0.1355693097892927,3,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154740
2.72655302550747,1.0389201153210808,0.0018234597570847284,2.0177905973037897,8.899097724076627,4.410317768339178,0.21514940372604197,0.10662622970566356,4,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154740
3.407580954691307,0.743641901238425,0.0018692834365000544,1.372345557379693,7.960858552496731,5.800913996979673,0.1909360066421164,0.13913114347576036,0,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
2.6763300141229416,0.806506781764468,0.0015315058133371481,1.2299040111283188,6.781059591041577,5.513486849124597,0.1627534055657318,0.13233016893442048,1,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
3.077700636139659,0.8590654888488827,0.008082288045449883,1.617916175657369,8.306202591487311,5.1338893302753785,0.19999069242340428,0.12361004570718682,2,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
4.272032189072774,0.9433867712797883,0.010345320373981948,2.7662921426863747,12.661179650969695,4.576949576509404,0.30635448993916903,0.11074553016720246,4,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
3.6392662991402247,0.8671162842150127,0.002197184918307395,1.9784217137985798,9.913820486107443,5.010974362524993,0.23906270048830214,0.1208350569653325,5,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
4.422211648494512,0.8233171588434048,0.005295810683802758,2.2082037985387117,11.43817043791245,5.179852713541073,0.2757201390664319,0.12486172664356925,6,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
3.285425111799367,0.8521076231183647,0.00047183792699334094,1.7115953717692152,8.795001049173532,5.138481439151388,0.2118164495487853,0.1237538106508422,7,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
2.413632954280868,0.8364698005639488,0.004788887005962648,1.1731392852480287,6.342659036157522,5.406569463588066,0.15225036391461777,0.1297802961925604,8,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
2.6654550679936952,0.9014404430796522,0.0029461539676043417,1.5093518745814218,7.548458598969826,5.00112579849095,0.181773331862626,0.1204313817896413,9,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
2.3237483075619827,0.8323722070958713,0.0008963323602621282,1.1135055775784677,6.076542361564766,5.45712790660589,0.14578198074688553,0.1309216439345697,10,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
3.407580954691307,0.743641901238425,0.0018692834365000544,1.372345557379693,7.960858552496731,5.800913996979673,0.1909360066421164,0.13913114347576036,0,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
2.6763300141229416,0.806506781764468,0.0015315058133371481,1.2299040111283188,6.781059591041577,5.513486849124597,0.1627534055657318,0.13233016893442048,1,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
3.077700636139659,0.8590654888488827,0.008082288045449883,1.617916175657369,8.306202591487311,5.1338893302753785,0.19999069242340428,0.12361004570718682,2,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
4.272032189072774,0.9433867712797883,0.010345320373981948,2.7662921426863747,12.661179650969695,4.576949576509404,0.30635448993916903,0.11074553016720246,4,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
3.6392662991402247,0.8671162842150127,0.002197184918307395,1.9784217137985798,9.913820486107443,5.010974362524993,0.23906270048830214,0.1208350569653325,5,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
4.422211648494512,0.8233171588434048,0.005295810683802758,2.2082037985387117,11.43817043791245,5.179852713541073,0.2757201390664319,0.12486172664356925,6,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
3.285425111799367,0.8521076231183647,0.00047183792699334094,1.7115953717692152,8.795001049173532,5.138481439151388,0.2118164495487853,0.1237538106508422,7,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
2.413632954280868,0.8364698005639488,0.004788887005962648,1.1731392852480287,6.342659036157522,5.406569463588066,0.15225036391461777,0.1297802961925604,8,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
2.6654550679936952,0.9014404430796522,0.0029461539676043417,1.5093518745814218,7.548458598969826,5.00112579849095,0.181773331862626,0.1204313817896413,9,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
2.3237483075619827,0.8323722070958713,0.0008963323602621282,1.1135055775784677,6.076542361564766,5.45712790660589,0.14578198074688553,0.1309216439345697,10,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
3.407580954691307,0.743641901238425,0.0018692834365000544,1.372345557379693,7.960858552496731,5.800913996979673,0.1909360066421164,0.13913114347576036,0,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
2.6763300141229416,0.806506781764468,0.0015315058133371481,1.2299040111283188,6.781059591041577,5.513486849124597,0.1627534055657318,0.13233016893442048,1,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
3.077700636139659,0.8590654888488827,0.008082288045449883,1.617916175657369,8.306202591487311,5.1338893302753785,0.19999069242340428,0.12361004570718682,2,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
4.272032189072774,0.9433867712797883,0.010345320373981948,2.7662921426863747,12.661179650969695,4.576949576509404,0.30635448993916903,0.11074553016720246,4,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
3.6392662991402247,0.8671162842150127,0.002197184918307395,1.9784217137985798,9.913820486107443,5.010974362524993,0.23906270048830214,0.1208350569653325,5,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
4.422211648494512,0.8233171588434048,0.005295810683802758,2.2082037985387117,11.43817043791245,5.179852713541073,0.2757201390664319,0.12486172664356925,6,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
3.285425111799367,0.8521076231183647,0.00047183792699334094,1.7115953717692152,8.795001049173532,5.138481439151388,0.2118164495487853,0.1237538106508422,7,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
2.413632954280868,0.8364698005639488,0.004788887005962648,1.1731392852480287,6.342659036157522,5.406569463588066,0.15225036391461777,0.1297802961925604,8,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
2.6654550679936952,0.9014404430796522,0.0029461539676043417,1.5093518745814218,7.548458598969826,5.00112579849095,0.181773331862626,0.1204313817896413,9,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
2.3237483075619827,0.8323722070958713,0.0008963323602621282,1.1135055775784677,6.076542361564766,5.45712790660589,0.14578198074688553,0.1309216439345697,10,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529153748
2.5343348326376156,0.7399191737081778,0.009222722012024481,0.9836862203597169,5.891123765418785,5.988824122456959,0.14091456127471758,0.14325153525398332,0,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154231
2.1293223647109634,0.7760582168861785,0.0026089101922169003,0.8848463023997356,5.191413114260981,5.867022442407996,0.1241460762715818,0.14030241854985787,1,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154231
2.3445696347758944,0.6737601655852828,0.0017525978814372292,0.7558452767165117,4.962703622848629,6.565766534134138,0.11820656371383687,0.15638989533326353,2,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154231
4.767721983056818,0.7812666906079879,0.006019402127884981,2.160752079724707,11.70200027432084,5.415707051320643,0.2817200429224471,0.1303805492383652,3,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154231
2.5343348326376156,0.7399191737081778,0.009222722012024481,0.9836862203597169,5.891123765418785,5.988824122456959,0.14091456127471758,0.14325153525398332,0,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154231
2.1293223647109634,0.7760582168861785,0.0026089101922169003,0.8848463023997356,5.191413114260981,5.867022442407996,0.1241460762715818,0.14030241854985787,1,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154231
2.3445696347758944,0.6737601655852828,0.0017525978814372292,0.7558452767165117,4.962703622848629,6.565766534134138,0.11820656371383687,0.15638989533326353,2,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154231
4.767721983056818,0.7812666906079879,0.006019402127884981,2.160752079724707,11.70200027432084,5.415707051320643,0.2817200429224471,0.1303805492383652,3,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154231
2.5343348326376156,0.7399191737081778,0.009222722012024481,0.9836862203597169,5.891123765418785,5.988824122456959,0.14091456127471758,0.14325153525398332,0,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154231
2.1293223647109634,0.7760582168861785,0.0026089101922169003,0.8848463023997356,5.191413114260981,5.867022442407996,0.1241460762715818,0.14030241854985787,1,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154231
2.3445696347758944,0.6737601655852828,0.0017525978814372292,0.7558452767165117,4.962703622848629,6.565766534134138,0.11820656371383687,0.15638989533326353,2,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154231
4.767721983056818,0.7812666906079879,0.006019402127884981,2.160752079724707,11.70200027432084,5.415707051320643,0.2817200429224471,0.1303805492383652,3,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154231
2.6607807592906076,0.6714531812524386,0.0005341253030996997,0.862919521759201,5.612737093592464,6.504357535161555,0.13384105114447853,0.15510258809723287,0,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.7682108863196238,0.6229500462058277,0.0036924835492907738,1.0852123835729324,7.374597044060173,6.795533441832088,0.17580835161948372,0.16200363567604684,1,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
2.7661754012777413,0.8053858421783795,0.00778774714056902,1.2724492683643969,6.998961081230278,5.5003851668104025,0.16802673277502622,0.13204984823560578,2,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
2.628222613594401,0.7766154827781772,0.00034041918579946496,1.1223578120875826,6.412362488567528,5.71329608036545,0.15368912809224622,0.13693416345219253,3,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.147615006164541,0.7656443505895134,0.0031498006777002925,1.331687834758165,7.571092673851672,5.68533591449875,0.18165909991401064,0.13641267508237018,4,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
2.8645617961533545,0.7877898306293967,0.003108519224093651,1.268271120775443,7.089546225768491,5.589929558148277,0.17013272984176964,0.13414539450976976,5,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.4898331806268104,0.7068887691428637,0.0018082269533359222,1.2771348762716106,7.750069943296768,6.06832534862868,0.18557695415027187,0.14530724796431357,6,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.186703392178759,0.9499227645829824,0.004331433825880814,2.0340321926819502,9.509984538955123,4.6754346234883535,0.22969281685537135,0.11292486799459771,7,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.5318413687534664,0.6981272059902559,0.001684669302936643,1.262870267921287,7.746145042271761,6.133761510611925,0.1854135520291622,0.14681916008233933,8,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
2.661010445218659,0.744399839902129,0.001641613143472774,1.05011687353269,6.223041870131943,5.926046925802702,0.1489549891413765,0.14184610579608933,9,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.272537065334822,1.0527003288848893,0.003927776013806648,2.5428787225218916,10.82278934615568,4.25611699460925,0.2621425997366469,0.10308891156109397,10,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
2.6607807592906076,0.6714531812524386,0.0005341253030996997,0.862919521759201,5.612737093592464,6.504357535161555,0.13384105114447853,0.15510258809723287,0,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.7682108863196238,0.6229500462058277,0.0036924835492907738,1.0852123835729324,7.374597044060173,6.795533441832088,0.17580835161948372,0.16200363567604684,1,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
2.7661754012777413,0.8053858421783795,0.00778774714056902,1.2724492683643969,6.998961081230278,5.5003851668104025,0.16802673277502622,0.13204984823560578,2,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
2.628222613594401,0.7766154827781772,0.00034041918579946496,1.1223578120875826,6.412362488567528,5.71329608036545,0.15368912809224622,0.13693416345219253,3,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.147615006164541,0.7656443505895134,0.0031498006777002925,1.331687834758165,7.571092673851672,5.68533591449875,0.18165909991401064,0.13641267508237018,4,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
2.8645617961533545,0.7877898306293967,0.003108519224093651,1.268271120775443,7.089546225768491,5.589929558148277,0.17013272984176964,0.13414539450976976,5,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.4898331806268104,0.7068887691428637,0.0018082269533359222,1.2771348762716106,7.750069943296768,6.06832534862868,0.18557695415027187,0.14530724796431357,6,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.186703392178759,0.9499227645829824,0.004331433825880814,2.0340321926819502,9.509984538955123,4.6754346234883535,0.22969281685537135,0.11292486799459771,7,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.5318413687534664,0.6981272059902559,0.001684669302936643,1.262870267921287,7.746145042271761,6.133761510611925,0.1854135520291622,0.14681916008233933,8,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
2.661010445218659,0.744399839902129,0.001641613143472774,1.05011687353269,6.223041870131943,5.926046925802702,0.1489549891413765,0.14184610579608933,9,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.272537065334822,1.0527003288848893,0.003927776013806648,2.5428787225218916,10.82278934615568,4.25611699460925,0.2621425997366469,0.10308891156109397,10,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
2.6607807592906076,0.6714531812524386,0.0005341253030996997,0.862919521759201,5.612737093592464,6.504357535161555,0.13384105114447853,0.15510258809723287,0,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.7682108863196238,0.6229500462058277,0.0036924835492907738,1.0852123835729324,7.374597044060173,6.795533441832088,0.17580835161948372,0.16200363567604684,1,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
2.7661754012777413,0.8053858421783795,0.00778774714056902,1.2724492683643969,6.998961081230278,5.5003851668104025,0.16802673277502622,0.13204984823560578,2,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
2.628222613594401,0.7766154827781772,0.00034041918579946496,1.1223578120875826,6.412362488567528,5.71329608036545,0.15368912809224622,0.13693416345219253,3,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.147615006164541,0.7656443505895134,0.0031498006777002925,1.331687834758165,7.571092673851672,5.68533591449875,0.18165909991401064,0.13641267508237018,4,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
2.8645617961533545,0.7877898306293967,0.003108519224093651,1.268271120775443,7.089546225768491,5.589929558148277,0.17013272984176964,0.13414539450976976,5,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.4898331806268104,0.7068887691428637,0.0018082269533359222,1.2771348762716106,7.750069943296768,6.06832534862868,0.18557695415027187,0.14530724796431357,6,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.186703392178759,0.9499227645829824,0.004331433825880814,2.0340321926819502,9.509984538955123,4.6754346234883535,0.22969281685537135,0.11292486799459771,7,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.5318413687534664,0.6981272059902559,0.001684669302936643,1.262870267921287,7.746145042271761,6.133761510611925,0.1854135520291622,0.14681916008233933,8,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
2.661010445218659,0.744399839902129,0.001641613143472774,1.05011687353269,6.223041870131943,5.926046925802702,0.1489549891413765,0.14184610579608933,9,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
3.272537065334822,1.0527003288848893,0.003927776013806648,2.5428787225218916,10.82278934615568,4.25611699460925,0.2621425997366469,0.10308891156109397,10,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154437
2.7355987062459213,0.6355288920428618,0.0024814802090253117,0.8005856463834704,5.461822237750179,6.822283490121475,0.1299918122300181,0.16237090037429133,0,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154347
3.92232174660114,0.7415250379758005,0.0032251943740852656,1.587143534803744,9.137321548418274,5.757085826234448,0.21934104680997213,0.13819862035168384,1,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154347
2.8468957764435032,0.7926466719379457,0.00842860346160627,1.2744411876668336,7.089262886573357,5.562644204517536,0.17015079712486925,0.1335101209624044,2,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154347
3.224135072238658,0.8520836362363678,0.006979072214649705,1.6765538066475323,8.630686181339906,5.147873063852322,0.20782896766234105,0.12396200279305063,3,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154347
3.201546502924213,0.7206049363409857,0.003261775366059512,1.2077396718859945,7.247812003552812,6.001137639400964,0.17355962359335653,0.14370615425949163,4,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154347
3.776535689030919,0.780970090869791,0.0023803850376618836,1.6843555697025114,9.26569217059296,5.501030980192296,0.22275911243875557,0.13225183354729486,5,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154347
2.0227287121419733,0.965424942590838,0.00027829692302601123,1.2451191158587818,6.134879359885701,4.92714253740644,0.14757020786315134,0.11851894809386926,6,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154347
2.3256549701951537,0.772121765027612,0.0012228917436154744,0.9684362190782025,5.641322806403498,5.825187756580544,0.13501604961088898,0.13941656347735817,7,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154347
2.191492546909873,0.8088561635364617,0.0024597179017597525,0.987546040023896,5.568794218627494,5.639022377622763,0.13339413439579573,0.13507637010277307,8,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154347
2.3958510600742797,1.0799099089795545,0.0063125197455919145,1.864735944350972,8.128253040558997,4.358929780477881,0.19644713515716594,0.10534850028084812,9,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154347
3.515838260260602,0.7273286652429982,0.002477092217572552,1.3600339629810192,8.03358632590227,5.906901257299254,0.19257366921880825,0.14159475017573206,10,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154347
2.7355987062459213,0.6355288920428618,0.0024814802090253117,0.8005856463834704,5.461822237750179,6.822283490121475,0.1299918122300181,0.16237090037429133,0,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154347
3.92232174660114,0.7415250379758005,0.0032251943740852656,1.587143534803744,9.137321548418274,5.757085826234448,0.21934104680997213,0.13819862035168384,1,2024-05-29,1,1.0,lacZ,37.0,glucose,ctc,3,240529154347
